35	644.19	343.57	343.57	343.57	343.57	468.50	343.57	343.57	644.19	343.57	468.50	286.31	245.41	286.31	286.31	644.19	286.31	343.57	245.41	468.50	468.50	468.50	286.31	286.31	468.50
36	633.79	338.02	338.02	338.02	338.02	460.94	338.02	338.02	633.79	338.02	460.94	281.68	241.44	281.68	281.68	633.79	281.68	338.02	241.44	460.94	460.94	460.94	281.68	281.68	460.94
33	796.89	425.01	425.01	425.01	425.01	579.56	425.01	425.01	796.89	425.01	579.56	354.18	303.58	354.18	354.18	796.89	354.18	425.01	303.58	579.56	579.56	579.56	354.18	354.18	579.56
34	557.12	297.13	297.13	297.13	297.13	405.18	297.13	297.13	557.12	297.13	405.18	247.61	212.24	247.61	247.61	557.12	247.61	297.13	212.24	405.18	405.18	405.18	247.61	247.61	405.18
39	668.68	356.63	356.63	356.63	356.63	486.31	356.63	356.63	668.68	356.63	486.31	297.19	254.74	297.19	297.19	668.68	297.19	356.63	254.74	486.31	486.31	486.31	297.19	297.19	486.31
37	1024.95	546.64	546.64	546.64	546.64	745.42	546.64	546.64	1024.95	546.64	745.42	455.53	390.46	455.53	455.53	1024.95	455.53	546.64	390.46	745.42	745.42	745.42	455.53	455.53	745.42
38	986.14	525.94	525.94	525.94	525.94	717.19	525.94	525.94	986.14	525.94	717.19	438.28	375.67	438.28	438.28	986.14	438.28	525.94	375.67	717.19	717.19	717.19	438.28	438.28	717.19
43	1035.62	552.33	552.33	552.33	552.33	753.18	552.33	552.33	1035.62	552.33	753.18	460.28	394.52	460.28	460.28	1035.62	460.28	552.33	394.52	753.18	753.18	753.18	460.28	460.28	753.18
42	844.14	450.21	450.21	450.21	450.21	613.92	450.21	450.21	844.14	450.21	613.92	375.18	321.58	375.18	375.18	844.14	375.18	450.21	321.58	613.92	613.92	613.92	375.18	375.18	613.92
41	641.59	342.18	342.18	342.18	342.18	466.61	342.18	342.18	641.59	342.18	466.61	285.15	244.41	285.15	285.15	641.59	285.15	342.18	244.41	466.61	466.61	466.61	285.15	285.15	466.61
40	1257.09	670.45	670.45	670.45	670.45	914.25	670.45	670.45	1257.09	670.45	914.25	558.71	478.89	558.71	558.71	1257.09	558.71	670.45	478.89	914.25	914.25	914.25	558.71	558.71	914.25
22	35.94	19.17	19.17	19.17	19.17	26.14	19.17	19.17	35.94	19.17	26.14	15.98	13.69	15.98	15.98	35.94	15.98	19.17	13.69	26.14	26.14	26.14	15.98	15.98	26.14
23	34.61	18.46	18.46	18.46	18.46	25.17	18.46	18.46	34.61	18.46	25.17	15.38	13.19	15.38	15.38	34.61	15.38	18.46	13.19	25.17	25.17	25.17	15.38	15.38	25.17
24	885.13	472.07	472.07	472.07	472.07	643.73	472.07	472.07	885.13	472.07	643.73	393.39	337.19	393.39	393.39	885.13	393.39	472.07	337.19	643.73	643.73	643.73	393.39	393.39	643.73
25	604.69	322.50	322.50	322.50	322.50	439.77	322.50	322.50	604.69	322.50	439.77	268.75	230.36	268.75	268.75	604.69	268.75	322.50	230.36	439.77	439.77	439.77	268.75	268.75	439.77
26	1057.82	564.17	564.17	564.17	564.17	769.32	564.17	564.17	1057.82	564.17	769.32	470.14	402.98	470.14	470.14	1057.82	470.14	564.17	402.98	769.32	769.32	769.32	470.14	470.14	769.32
27	832.41	443.95	443.95	443.95	443.95	605.39	443.95	443.95	832.41	443.95	605.39	369.96	317.11	369.96	369.96	832.41	369.96	443.95	317.11	605.39	605.39	605.39	369.96	369.96	605.39
