19	3.76	9.86	7.17	3.76	7.17	9.86	7.17	3.76	9.86	9.86	9.86	7.17	3.76	5.26	7.17
17	3.88	10.18	7.40	3.88	7.40	10.18	7.40	3.88	10.18	10.18	10.18	7.40	3.88	5.43	7.40
18	3.52	9.24	6.72	3.52	6.72	9.24	6.72	3.52	9.24	9.24	9.24	6.72	3.52	4.93	6.72
15	4.01	10.52	7.65	4.01	7.65	10.52	7.65	4.01	10.52	10.52	10.52	7.65	4.01	5.61	7.65
16	4.12	10.82	7.87	4.12	7.87	10.82	7.87	4.12	10.82	10.82	10.82	7.87	4.12	5.77	7.87
13	237.21	622.67	452.85	237.21	452.85	622.67	452.85	237.21	622.67	622.67	622.67	452.85	237.21	332.09	452.85
14	245.79	645.21	469.24	245.79	469.24	645.21	469.24	245.79	645.21	645.21	645.21	469.24	245.79	344.11	469.24
11	370.85	973.48	707.99	370.85	707.99	973.48	707.99	370.85	973.48	973.48	973.48	707.99	370.85	519.19	707.99
12	382.29	1003.52	729.83	382.29	729.83	1003.52	729.83	382.29	1003.52	1003.52	1003.52	729.83	382.29	535.21	729.83
21	3.82	10.03	7.30	3.82	7.30	10.03	7.30	3.82	10.03	10.03	10.03	7.30	3.82	5.35	7.30
20	3.56	9.34	6.79	3.56	6.79	9.34	6.79	3.56	9.34	9.34	9.34	6.79	3.56	4.98	6.79
22	3.76	9.86	7.17	3.76	7.17	9.86	7.17	3.76	9.86	9.86	9.86	7.17	3.76	5.26	7.17
23	447.41	1174.46	854.15	447.41	854.15	1174.46	854.15	447.41	1174.46	1174.46	1174.46	854.15	447.41	626.38	854.15
24	437.70	1148.96	835.61	437.70	835.61	1148.96	835.61	437.70	1148.96	1148.96	1148.96	835.61	437.70	612.78	835.61
25	298.85	784.48	570.53	298.85	570.53	784.48	570.53	298.85	784.48	784.48	784.48	570.53	298.85	418.39	570.53
26	182.58	479.27	348.56	182.58	348.56	479.27	348.56	182.58	479.27	479.27	479.27	348.56	182.58	255.61	348.56
27	218.36	573.19	416.86	218.36	416.86	573.19	416.86	218.36	573.19	573.19	573.19	416.86	218.36	305.70	416.86
28	364.55	956.94	695.96	364.55	695.96	956.94	695.96	364.55	956.94	956.94	956.94	695.96	364.55	510.37	695.96
29	260.83	684.68	497.95	260.83	497.95	684.68	497.95	260.83	684.68	684.68	684.68	497.95	260.83	365.16	497.95
3	12.59	33.04	24.03	12.59	24.03	33.04	24.03	12.59	33.04	33.04	33.04	24.03	12.59	17.62	24.03
2	12.84	33.69	24.50	12.84	24.50	33.69	24.50	12.84	33.69	33.69	33.69	24.50	12.84	17.97	24.50
10	424.74	1114.93	810.86	424.74	810.86	1114.93	810.86	424.74	1114.93	1114.93	1114.93	810.86	424.74	594.63	810.86
1	12.74	33.43	24.31	12.74	24.31	33.43	24.31	12.74	33.43	33.43	33.43	24.31	12.74	17.83	24.31
0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30	3.46	9.09	6.61	3.46	6.61	9.09	6.61	3.46	9.09	9.09	9.09	6.61	3.46	4.85	6.61
7	13.02	34.18	24.86	13.02	24.86	34.18	24.86	13.02	34.18	34.18	34.18	24.86	13.02	18.23	24.86
6	12.55	32.94	23.96	12.55	23.96	32.94	23.96	12.55	32.94	32.94	32.94	23.96	12.55	17.57	23.96
5	12.89	33.84	24.61	12.89	24.61	33.84	24.61	12.89	33.84	33.84	33.84	24.61	12.89	18.05	24.61
31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4	12.68	33.28	24.20	12.68	24.20	33.28	24.20	12.68	33.28	33.28	33.28	24.20	12.68	17.75	24.20
9	250.18	656.72	477.61	250.18	477.61	656.72	477.61	250.18	656.72	656.72	656.72	477.61	250.18	350.25	477.61
8	481.96	1265.14	920.10	481.96	920.10	1265.14	920.10	481.96	1265.14	1265.14	1265.14	920.10	481.96	674.74	920.10
