2043.61	15.93	24679.88	4.28	3.0	24694.5	
2043.61	15.93	24679.88	4.28	3.0	24694.5	
2043.61	15.93	24679.88	4.28	3.0	24694.5	
2043.61	15.93	24679.88	4.28	3.0	24694.5	
2043.61	15.93	24679.88	4.28	3.0	24694.5	
2043.61	15.93	24679.88	4.28	3.0	24694.5	
2043.61	15.93	24679.88	4.28	3.0	24694.5	
2043.61	15.93	24679.88	4.28	3.0	24694.5	
2043.61	15.93	24679.88	4.28	3.0	24694.5	
2043.61	15.93	24679.88	4.28	3.0	24694.5	
2043.61	15.93	24679.88	4.28	3.0	24694.5	
2043.61	15.93	24679.88	4.28	3.0	24694.5	
2043.61	15.93	24679.88	4.28	3.0	24694.5	
2043.61	15.93	24679.88	4.28	3.0	24694.5	
2043.61	15.93	24679.88	4.28	3.0	24694.5	
2043.61	15.93	24679.88	4.28	3.0	24694.5	
2043.61	15.93	24679.88	4.28	3.0	24694.5	
2043.61	15.93	24679.88	4.28	3.0	24694.5	
1009.94	16.42	24687.35	4.05	3.0	24694.5	
1009.94	16.42	24687.35	4.05	3.0	24694.5	
1009.94	16.42	24687.35	4.05	3.0	24694.5	
1009.94	16.42	24687.35	4.05	3.0	24694.5	
1009.94	16.42	24687.35	4.05	3.0	24694.5	
1009.94	16.42	24687.35	4.05	3.0	24694.5	
1009.94	16.42	24687.35	4.05	3.0	24694.5	
1009.94	16.42	24687.35	4.05	3.0	24694.5	
1009.94	16.42	24687.35	4.05	3.0	24694.5	
1009.94	16.42	24687.35	4.05	3.0	24694.5	
1009.94	16.42	24687.35	4.05	3.0	24694.5	
1009.94	16.42	24687.35	4.05	3.0	24694.5	
1009.94	16.42	24687.35	4.05	3.0	24694.5	
1009.94	16.42	24687.35	4.05	3.0	24694.5	
1009.94	16.42	24687.35	4.05	3.0	24694.5	
1009.94	16.42	24687.35	4.05	3.0	24694.5	
1009.94	16.42	24687.35	4.05	3.0	24694.5	
1009.94	16.42	24687.35	4.05	3.0	24694.5	
946.56	22.18	24688.43	3.45	3.0	24694.5	
946.56	22.18	24688.43	3.45	3.0	24694.5	
946.56	22.18	24688.43	3.45	3.0	24694.5	
946.56	22.18	24688.43	3.45	3.0	24694.5	
946.56	22.18	24688.43	3.45	3.0	24694.5	
946.56	22.18	24688.43	3.45	3.0	24694.5	
946.56	22.18	24688.43	3.45	3.0	24694.5	
946.56	22.18	24688.43	3.45	3.0	24694.5	
946.56	22.18	24688.43	3.45	3.0	24694.5	
946.56	22.18	24688.43	3.45	3.0	24694.5	
946.56	22.18	24688.43	3.45	3.0	24694.5	
946.56	22.18	24688.43	3.45	3.0	24694.5	
946.56	22.18	24688.43	3.45	3.0	24694.5	
946.56	22.18	24688.43	3.45	3.0	24694.5	
946.56	22.18	24688.43	3.45	3.0	24694.5	
946.56	22.18	24688.43	3.45	3.0	24694.5	
946.56	22.18	24688.43	3.45	3.0	24694.5	
946.56	22.18	24688.43	3.45	3.0	24694.5	
579.60	17.83	24685.87	3.72	3.0	24694.5	
579.60	17.83	24685.87	3.72	3.0	24694.5	
579.60	17.83	24685.87	3.72	3.0	24694.5	
579.60	17.83	24685.87	3.72	3.0	24694.5	
579.60	17.83	24685.87	3.72	3.0	24694.5	
579.60	17.83	24685.87	3.72	3.0	24694.5	
579.60	17.83	24685.87	3.72	3.0	24694.5	
579.60	17.83	24685.87	3.72	3.0	24694.5	
579.60	17.83	24685.87	3.72	3.0	24694.5	
579.60	17.83	24685.87	3.72	3.0	24694.5	
579.60	17.83	24685.87	3.72	3.0	24694.5	
579.60	17.83	24685.87	3.72	3.0	24694.5	
579.60	17.83	24685.87	3.72	3.0	24694.5	
579.60	17.83	24685.87	3.72	3.0	24694.5	
579.60	17.83	24685.87	3.72	3.0	24694.5	
579.60	17.83	24685.87	3.72	3.0	24694.5	
579.60	17.83	24685.87	3.72	3.0	24694.5	
579.60	17.83	24685.87	3.72	3.0	24694.5	
544.94	19.32	24674.22	4.14	3.0	24694.5	
544.94	19.32	24674.22	4.14	3.0	24694.5	
544.94	19.32	24674.22	4.14	3.0	24694.5	
544.94	19.32	24674.22	4.14	3.0	24694.5	
544.94	19.32	24674.22	4.14	3.0	24694.5	
544.94	19.32	24674.22	4.14	3.0	24694.5	
544.94	19.32	24674.22	4.14	3.0	24694.5	
544.94	19.32	24674.22	4.14	3.0	24694.5	
544.94	19.32	24674.22	4.14	3.0	24694.5	
544.94	19.32	24674.22	4.14	3.0	24694.5	
544.94	19.32	24674.22	4.14	3.0	24694.5	
544.94	19.32	24674.22	4.14	3.0	24694.5	
544.94	19.32	24674.22	4.14	3.0	24694.5	
544.94	19.32	24674.22	4.14	3.0	24694.5	
544.94	19.32	24674.22	4.14	3.0	24694.5	
544.94	19.32	24674.22	4.14	3.0	24694.5	
544.94	19.32	24674.22	4.14	3.0	24694.5	
544.94	19.32	24674.22	4.14	3.0	24694.5	
489.50	21.66	24674.41	3.72	3.0	24694.5	
489.50	21.66	24674.41	3.72	3.0	24694.5	
489.50	21.66	24674.41	3.72	3.0	24694.5	
489.50	21.66	24674.41	3.72	3.0	24694.5	
489.50	21.66	24674.41	3.72	3.0	24694.5	
489.50	21.66	24674.41	3.72	3.0	24694.5	
489.50	21.66	24674.41	3.72	3.0	24694.5	
489.50	21.66	24674.41	3.72	3.0	24694.5	
489.50	21.66	24674.41	3.72	3.0	24694.5	
489.50	21.66	24674.41	3.72	3.0	24694.5	
489.50	21.66	24674.41	3.72	3.0	24694.5	
489.50	21.66	24674.41	3.72	3.0	24694.5	
489.50	21.66	24674.41	3.72	3.0	24694.5	
489.50	21.66	24674.41	3.72	3.0	24694.5	
489.50	21.66	24674.41	3.72	3.0	24694.5	
489.50	21.66	24674.41	3.72	3.0	24694.5	
489.50	21.66	24674.41	3.72	3.0	24694.5	
489.50	21.66	24674.41	3.72	3.0	24694.5	
393.22	17.91	24450.66	3.65	3.0	24694.5	
393.22	17.91	24450.66	3.65	3.0	24694.5	
