2043.61	4.94	10322.17	3.36	3.0	24694.5	
2043.61	4.94	10322.17	3.36	3.0	24694.5	
2043.61	4.94	10322.17	3.36	3.0	24694.5	
2043.61	4.94	10322.17	3.36	3.0	24694.5	
2043.61	4.94	10322.17	3.36	3.0	24694.5	
2043.61	4.94	10322.17	3.36	3.0	24694.5	
2043.61	4.94	10322.17	3.36	3.0	24694.5	
2043.61	4.94	10322.17	3.36	3.0	24694.5	
2043.61	4.94	10322.17	3.36	3.0	24694.5	
2043.61	4.94	10322.17	3.36	3.0	24694.5	
2043.61	4.94	10322.17	3.36	3.0	24694.5	
2043.61	4.94	10322.17	3.36	3.0	24694.5	
2043.61	4.94	10322.17	3.36	3.0	24694.5	
2043.61	4.94	10322.17	3.36	3.0	24694.5	
2043.61	4.94	10322.17	3.36	3.0	24694.5	
2043.61	4.94	10322.17	3.36	3.0	24694.5	
2043.61	4.94	10322.17	3.36	3.0	24694.5	
2043.61	4.94	10322.17	3.36	3.0	24694.5	
1009.94	4.97	9103.01	3.27	3.0	24694.5	
1009.94	4.97	9103.01	3.27	3.0	24694.5	
1009.94	4.97	9103.01	3.27	3.0	24694.5	
1009.94	4.97	9103.01	3.27	3.0	24694.5	
1009.94	4.97	9103.01	3.27	3.0	24694.5	
1009.94	4.97	9103.01	3.27	3.0	24694.5	
1009.94	4.97	9103.01	3.27	3.0	24694.5	
1009.94	4.97	9103.01	3.27	3.0	24694.5	
1009.94	4.97	9103.01	3.27	3.0	24694.5	
1009.94	4.97	9103.01	3.27	3.0	24694.5	
1009.94	4.97	9103.01	3.27	3.0	24694.5	
1009.94	4.97	9103.01	3.27	3.0	24694.5	
1009.94	4.97	9103.01	3.27	3.0	24694.5	
1009.94	4.97	9103.01	3.27	3.0	24694.5	
1009.94	4.97	9103.01	3.27	3.0	24694.5	
1009.94	4.97	9103.01	3.27	3.0	24694.5	
1009.94	4.97	9103.01	3.27	3.0	24694.5	
1009.94	4.97	9103.01	3.27	3.0	24694.5	
946.56	6.76	9799.67	2.86	3.0	24694.5	
946.56	6.76	9799.67	2.86	3.0	24694.5	
946.56	6.76	9799.67	2.86	3.0	24694.5	
946.56	6.76	9799.67	2.86	3.0	24694.5	
946.56	6.76	9799.67	2.86	3.0	24694.5	
946.56	6.76	9799.67	2.86	3.0	24694.5	
946.56	6.76	9799.67	2.86	3.0	24694.5	
946.56	6.76	9799.67	2.86	3.0	24694.5	
946.56	6.76	9799.67	2.86	3.0	24694.5	
946.56	6.76	9799.67	2.86	3.0	24694.5	
946.56	6.76	9799.67	2.86	3.0	24694.5	
946.56	6.76	9799.67	2.86	3.0	24694.5	
946.56	6.76	9799.67	2.86	3.0	24694.5	
946.56	6.76	9799.67	2.86	3.0	24694.5	
946.56	6.76	9799.67	2.86	3.0	24694.5	
946.56	6.76	9799.67	2.86	3.0	24694.5	
946.56	6.76	9799.67	2.86	3.0	24694.5	
946.56	6.76	9799.67	2.86	3.0	24694.5	
579.60	5.40	9103.01	3.27	3.0	24694.5	
579.60	5.40	9103.01	3.27	3.0	24694.5	
579.60	5.40	9103.01	3.27	3.0	24694.5	
579.60	5.40	9103.01	3.27	3.0	24694.5	
579.60	5.40	9103.01	3.27	3.0	24694.5	
579.60	5.40	9103.01	3.27	3.0	24694.5	
579.60	5.40	9103.01	3.27	3.0	24694.5	
579.60	5.40	9103.01	3.27	3.0	24694.5	
579.60	5.40	9103.01	3.27	3.0	24694.5	
579.60	5.40	9103.01	3.27	3.0	24694.5	
579.60	5.40	9103.01	3.27	3.0	24694.5	
579.60	5.40	9103.01	3.27	3.0	24694.5	
579.60	5.40	9103.01	3.27	3.0	24694.5	
579.60	5.40	9103.01	3.27	3.0	24694.5	
579.60	5.40	9103.01	3.27	3.0	24694.5	
579.60	5.40	9103.01	3.27	3.0	24694.5	
579.60	5.40	9103.01	3.27	3.0	24694.5	
579.60	5.40	9103.01	3.27	3.0	24694.5	
544.94	5.95	11433.38	3.34	3.0	24694.5	
544.94	5.95	11433.38	3.34	3.0	24694.5	
544.94	5.95	11433.38	3.34	3.0	24694.5	
544.94	5.95	11433.38	3.34	3.0	24694.5	
544.94	5.95	11433.38	3.34	3.0	24694.5	
544.94	5.95	11433.38	3.34	3.0	24694.5	
544.94	5.95	11433.38	3.34	3.0	24694.5	
544.94	5.95	11433.38	3.34	3.0	24694.5	
544.94	5.95	11433.38	3.34	3.0	24694.5	
544.94	5.95	11433.38	3.34	3.0	24694.5	
544.94	5.95	11433.38	3.34	3.0	24694.5	
544.94	5.95	11433.38	3.34	3.0	24694.5	
544.94	5.95	11433.38	3.34	3.0	24694.5	
544.94	5.95	11433.38	3.34	3.0	24694.5	
544.94	5.95	11433.38	3.34	3.0	24694.5	
544.94	5.95	11433.38	3.34	3.0	24694.5	
544.94	5.95	11433.38	3.34	3.0	24694.5	
544.94	5.95	11433.38	3.34	3.0	24694.5	
489.50	6.56	9103.01	3.27	3.0	24694.5	
489.50	6.56	9103.01	3.27	3.0	24694.5	
489.50	6.56	9103.01	3.27	3.0	24694.5	
489.50	6.56	9103.01	3.27	3.0	24694.5	
489.50	6.56	9103.01	3.27	3.0	24694.5	
489.50	6.56	9103.01	3.27	3.0	24694.5	
489.50	6.56	9103.01	3.27	3.0	24694.5	
489.50	6.56	9103.01	3.27	3.0	24694.5	
489.50	6.56	9103.01	3.27	3.0	24694.5	
489.50	6.56	9103.01	3.27	3.0	24694.5	
489.50	6.56	9103.01	3.27	3.0	24694.5	
489.50	6.56	9103.01	3.27	3.0	24694.5	
489.50	6.56	9103.01	3.27	3.0	24694.5	
489.50	6.56	9103.01	3.27	3.0	24694.5	
489.50	6.56	9103.01	3.27	3.0	24694.5	
489.50	6.56	9103.01	3.27	3.0	24694.5	
489.50	6.56	9103.01	3.27	3.0	24694.5	
489.50	6.56	9103.01	3.27	3.0	24694.5	
393.22	5.57	9799.67	2.86	3.0	24694.5	
393.22	5.57	
