41.55	9826.18	206.58	.07	3.0	494.94000000000005	
41.55	.10	206.58	.07	3.0	494.94000000000005	
41.55	9826.18	206.58	.07	3.0	494.94000000000005	
41.55	.10	206.58	.07	3.0	494.94000000000005	
41.55	9826.18	206.58	.07	3.0	494.94000000000005	
41.55	.10	206.58	.07	3.0	494.94000000000005	
41.55	9826.18	206.58	.07	3.0	494.94000000000005	
41.55	.10	206.58	.07	3.0	494.94000000000005	
41.55	9826.18	206.58	.07	3.0	494.94000000000005	
41.55	.10	206.58	.07	3.0	494.94000000000005	
41.55	9826.18	206.58	.07	3.0	494.94000000000005	
41.55	.10	206.58	.07	3.0	494.94000000000005	
41.55	9826.18	206.58	.07	3.0	494.94000000000005	
41.55	.10	206.58	.07	3.0	494.94000000000005	
41.55	9826.18	206.58	.07	3.0	494.94000000000005	
41.55	.10	206.58	.07	3.0	494.94000000000005	
41.55	9826.18	206.58	.07	3.0	494.94000000000005	
41.55	.10	206.58	.07	3.0	494.94000000000005	
23.02	10054.53	182.18	.07	3.0	494.94000000000005	
23.02	.10	182.18	.07	3.0	494.94000000000005	
23.02	10054.53	182.18	.07	3.0	494.94000000000005	
23.02	.10	182.18	.07	3.0	494.94000000000005	
23.02	10054.53	182.18	.07	3.0	494.94000000000005	
23.02	.10	182.18	.07	3.0	494.94000000000005	
23.02	10054.53	182.18	.07	3.0	494.94000000000005	
23.02	.10	182.18	.07	3.0	494.94000000000005	
23.02	10054.53	182.18	.07	3.0	494.94000000000005	
23.02	.10	182.18	.07	3.0	494.94000000000005	
23.02	10054.53	182.18	.07	3.0	494.94000000000005	
23.02	.10	182.18	.07	3.0	494.94000000000005	
23.02	10054.53	182.18	.07	3.0	494.94000000000005	
23.02	.10	182.18	.07	3.0	494.94000000000005	
23.02	10054.53	182.18	.07	3.0	494.94000000000005	
23.02	.10	182.18	.07	3.0	494.94000000000005	
23.02	10054.53	182.18	.07	3.0	494.94000000000005	
23.02	.10	182.18	.07	3.0	494.94000000000005	
23.21	13907.45	196.12	.06	3.0	494.94000000000005	
23.21	.14	196.12	.06	3.0	494.94000000000005	
23.21	13907.45	196.12	.06	3.0	494.94000000000005	
23.21	.14	196.12	.06	3.0	494.94000000000005	
23.21	13907.45	196.12	.06	3.0	494.94000000000005	
23.21	.14	196.12	.06	3.0	494.94000000000005	
23.21	13907.45	196.12	.06	3.0	494.94000000000005	
23.21	.14	196.12	.06	3.0	494.94000000000005	
23.21	13907.45	196.12	.06	3.0	494.94000000000005	
23.21	.14	196.12	.06	3.0	494.94000000000005	
23.21	13907.45	196.12	.06	3.0	494.94000000000005	
23.21	.14	196.12	.06	3.0	494.94000000000005	
23.21	13907.45	196.12	.06	3.0	494.94000000000005	
23.21	.14	196.12	.06	3.0	494.94000000000005	
23.21	13907.45	196.12	.06	3.0	494.94000000000005	
23.21	.14	196.12	.06	3.0	494.94000000000005	
23.21	13907.45	196.12	.06	3.0	494.94000000000005	
23.21	.14	196.12	.06	3.0	494.94000000000005	
14.96	11018.93	182.18	.07	3.0	494.94000000000005	
14.96	.11	182.18	.07	3.0	494.94000000000005	
14.96	11018.93	182.18	.07	3.0	494.94000000000005	
14.96	.11	182.18	.07	3.0	494.94000000000005	
14.96	11018.93	182.18	.07	3.0	494.94000000000005	
14.96	.11	182.18	.07	3.0	494.94000000000005	
14.96	11018.93	182.18	.07	3.0	494.94000000000005	
14.96	.11	182.18	.07	3.0	494.94000000000005	
14.96	11018.93	182.18	.07	3.0	494.94000000000005	
14.96	.11	182.18	.07	3.0	494.94000000000005	
14.96	11018.93	182.18	.07	3.0	494.94000000000005	
14.96	.11	182.18	.07	3.0	494.94000000000005	
