0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	13.41	18.29	11.18	18.29	9.58	13.41	13.41	11.18	11.18	18.29	11.18	11.18	25.14	11.18	9.58	25.14	11.18	13.41	9.58	13.41	18.29	13.41	9.58	11.18	18.29	18.29	13.41	9.58	11.18	18.29
2	13.18	17.97	10.98	17.97	9.41	13.18	13.18	10.98	10.98	17.97	10.98	10.98	24.71	10.98	9.41	24.71	10.98	13.18	9.41	13.18	17.97	13.18	9.41	10.98	17.97	17.97	13.18	9.41	10.98	17.97
3	13.42	18.30	11.18	18.30	9.59	13.42	13.42	11.18	11.18	18.30	11.18	11.18	25.16	11.18	9.59	25.16	11.18	13.42	9.59	13.42	18.30	13.42	9.59	11.18	18.30	18.30	13.42	9.59	11.18	18.30
4	13.69	18.67	11.41	18.67	9.78	13.69	13.69	11.41	11.41	18.67	11.41	11.41	25.67	11.41	9.78	25.67	11.41	13.69	9.78	13.69	18.67	13.69	9.78	11.41	18.67	18.67	13.69	9.78	11.41	18.67
5	13.92	18.98	11.60	18.98	9.94	13.92	13.92	11.60	11.60	18.98	11.60	11.60	26.10	11.60	9.94	26.10	11.60	13.92	9.94	13.92	18.98	13.92	9.94	11.60	18.98	18.98	13.92	9.94	11.60	18.98
6	13.52	18.44	11.27	18.44	9.66	13.52	13.52	11.27	11.27	18.44	11.27	11.27	25.35	11.27	9.66	25.35	11.27	13.52	9.66	13.52	18.44	13.52	9.66	11.27	18.44	18.44	13.52	9.66	11.27	18.44
7	13.23	18.04	11.03	18.04	9.45	13.23	13.23	11.03	11.03	18.04	11.03	11.03	24.81	11.03	9.45	24.81	11.03	13.23	9.45	13.23	18.04	13.23	9.45	11.03	18.04	18.04	13.23	9.45	11.03	18.04
8	13.17	17.96	10.98	17.96	9.41	13.17	13.17	10.98	10.98	17.96	10.98	10.98	24.69	10.98	9.41	24.69	10.98	13.17	9.41	13.17	17.96	13.17	9.41	10.98	17.96	17.96	13.17	9.41	10.98	17.96
800	10.48	14.29	8.73	14.29	7.49	10.48	10.48	8.73	8.73	14.29	8.73	8.73	19.65	8.73	7.49	19.65	8.73	10.48	7.49	10.48	14.29	10.48	7.49	8.73	14.29	14.29	10.48	7.49	8.73	14.29
9	13.65	18.61	11.38	18.61	9.75	13.65	13.65	11.38	11.38	18.61	11.38	11.38	25.59	11.38	9.75	25.59	11.38	13.65	9.75	13.65	18.61	13.65	9.75	11.38	18.61	18.61	13.65	9.75	11.38	18.61
