22	1.39	1.16	1.16	2.61	2.61	1.16	1.39	1.16	0.99	1.90	2.61	1.16	1.16	1.90	0.99	1.39	2.61	0.99	0.99	2.61	0.99	1.39	1.16	1.16	2.61	1.16	1.16	1.16	1.90	1.90	1.90	1.39	1.16	1.16	0.99
23	3.03	2.53	2.53	5.68	5.68	2.53	3.03	2.53	2.16	4.13	5.68	2.53	2.53	4.13	2.16	3.03	5.68	2.16	2.16	5.68	2.16	3.03	2.53	2.53	5.68	2.53	2.53	2.53	4.13	4.13	4.13	3.03	2.53	2.53	2.16
24	3.86	3.22	3.22	7.24	7.24	3.22	3.86	3.22	2.76	5.26	7.24	3.22	3.22	5.26	2.76	3.86	7.24	2.76	2.76	7.24	2.76	3.86	3.22	3.22	7.24	3.22	3.22	3.22	5.26	5.26	5.26	3.86	3.22	3.22	2.76
25	0.45	0.38	0.38	0.84	0.84	0.38	0.45	0.38	0.32	0.61	0.84	0.38	0.38	0.61	0.32	0.45	0.84	0.32	0.32	0.84	0.32	0.45	0.38	0.38	0.84	0.38	0.38	0.38	0.61	0.61	0.61	0.45	0.38	0.38	0.32
26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10	10.49	8.74	8.74	19.67	19.67	8.74	10.49	8.74	7.49	14.30	19.67	8.74	8.74	14.30	7.49	10.49	19.67	7.49	7.49	19.67	7.49	10.49	8.74	8.74	19.67	8.74	8.74	8.74	14.30	14.30	14.30	10.49	8.74	8.74	7.49
11	10.51	8.76	8.76	19.71	19.71	8.76	10.51	8.76	7.51	14.33	19.71	8.76	8.76	14.33	7.51	10.51	19.71	7.51	7.51	19.71	7.51	10.51	8.76	8.76	19.71	8.76	8.76	8.76	14.33	14.33	14.33	10.51	8.76	8.76	7.51
12	10.51	8.76	8.76	19.71	19.71	8.76	10.51	8.76	7.51	14.33	19.71	8.76	8.76	14.33	7.51	10.51	19.71	7.51	7.51	19.71	7.51	10.51	8.76	8.76	19.71	8.76	8.76	8.76	14.33	14.33	14.33	10.51	8.76	8.76	7.51
13	10.62	8.85	8.85	19.91	19.91	8.85	10.62	8.85	7.59	14.48	19.91	8.85	8.85	14.48	7.59	10.62	19.91	7.59	7.59	19.91	7.59	10.62	8.85	8.85	19.91	8.85	8.85	8.85	14.48	14.48	14.48	10.62	8.85	8.85	7.59
14	10.37	8.64	8.64	19.44	19.44	8.64	10.37	8.64	7.41	14.14	19.44	8.64	8.64	14.14	7.41	10.37	19.44	7.41	7.41	19.44	7.41	10.37	8.64	8.64	19.44	8.64	8.64	8.64	14.14	14.14	14.14	10.37	8.64	8.64	7.41
15	0.72	0.60	0.60	1.35	1.35	0.60	0.72	0.60	0.51	0.98	1.35	0.60	0.60	0.98	0.51	0.72	1.35	0.51	0.51	1.35	0.51	0.72	0.60	0.60	1.35	0.60	0.60	0.60	0.98	0.98	0.98	0.72	0.60	0.60	0.51
16	1.42	1.18	1.18	2.66	2.66	1.18	1.42	1.18	1.01	1.94	2.66	1.18	1.18	1.94	1.01	1.42	2.66	1.01	1.01	2.66	1.01	1.42	1.18	1.18	2.66	1.18	1.18	1.18	1.94	1.94	1.94	1.42	1.18	1.18	1.01
17	10.39	8.66	8.66	19.48	19.48	8.66	10.39	8.66	7.42	14.17	19.48	8.66	8.66	14.17	7.42	10.39	19.48	7.42	7.42	19.48	7.42	10.39	8.66	8.66	19.48	8.66	8.66	8.66	14.17	14.17	14.17	10.39	8.66	8.66	7.42
18	10.64	8.87	8.87	19.95	19.95	8.87	10.64	8.87	7.60	14.51	19.95	8.87	8.87	14.51	7.60	10.64	19.95	7.60	7.60	19.95	7.60	10.64	8.87	8.87	19.95	8.87	8.87	8.87	14.51	14.51	14.51	10.64	8.87	8.87	7.60
19	10.83	9.03	9.03	20.31	20.31	9.03	10.83	9.03	7.74	14.77	20.31	9.03	9.03	14.77	7.74	10.83	20.31	7.74	7.74	20.31	7.74	10.83	9.03	9.03	20.31	9.03	9.03	9.03	14.77	14.77	14.77	10.83	9.03	9.03	7.74
0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
