22	1.39	1.90	1.16	1.90	0.99	1.39	1.39	1.16	1.16	1.90	1.16	1.16	2.61	1.16	0.99	2.61	1.16	1.39	0.99	1.39	1.90	1.39	0.99	1.16	1.90	1.90	1.39	0.99	1.16	1.90
23	3.03	4.13	2.53	4.13	2.16	3.03	3.03	2.53	2.53	4.13	2.53	2.53	5.68	2.53	2.16	5.68	2.53	3.03	2.16	3.03	4.13	3.03	2.16	2.53	4.13	4.13	3.03	2.16	2.53	4.13
24	3.86	5.26	3.22	5.26	2.76	3.86	3.86	3.22	3.22	5.26	3.22	3.22	7.24	3.22	2.76	7.24	3.22	3.86	2.76	3.86	5.26	3.86	2.76	3.22	5.26	5.26	3.86	2.76	3.22	5.26
25	0.45	0.61	0.38	0.61	0.32	0.45	0.45	0.38	0.38	0.61	0.38	0.38	0.84	0.38	0.32	0.84	0.38	0.45	0.32	0.45	0.61	0.45	0.32	0.38	0.61	0.61	0.45	0.32	0.38	0.61
26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10	10.49	14.30	8.74	14.30	7.49	10.49	10.49	8.74	8.74	14.30	8.74	8.74	19.67	8.74	7.49	19.67	8.74	10.49	7.49	10.49	14.30	10.49	7.49	8.74	14.30	14.30	10.49	7.49	8.74	14.30
11	10.51	14.33	8.76	14.33	7.51	10.51	10.51	8.76	8.76	14.33	8.76	8.76	19.71	8.76	7.51	19.71	8.76	10.51	7.51	10.51	14.33	10.51	7.51	8.76	14.33	14.33	10.51	7.51	8.76	14.33
12	10.51	14.33	8.76	14.33	7.51	10.51	10.51	8.76	8.76	14.33	8.76	8.76	19.71	8.76	7.51	19.71	8.76	10.51	7.51	10.51	14.33	10.51	7.51	8.76	14.33	14.33	10.51	7.51	8.76	14.33
13	10.62	14.48	8.85	14.48	7.59	10.62	10.62	8.85	8.85	14.48	8.85	8.85	19.91	8.85	7.59	19.91	8.85	10.62	7.59	10.62	14.48	10.62	7.59	8.85	14.48	14.48	10.62	7.59	8.85	14.48
14	10.37	14.14	8.64	14.14	7.41	10.37	10.37	8.64	8.64	14.14	8.64	8.64	19.44	8.64	7.41	19.44	8.64	10.37	7.41	10.37	14.14	10.37	7.41	8.64	14.14	14.14	10.37	7.41	8.64	14.14
15	0.72	0.98	0.60	0.98	0.51	0.72	0.72	0.60	0.60	0.98	0.60	0.60	1.35	0.60	0.51	1.35	0.60	0.72	0.51	0.72	0.98	0.72	0.51	0.60	0.98	0.98	0.72	0.51	0.60	0.98
16	1.42	1.94	1.18	1.94	1.01	1.42	1.42	1.18	1.18	1.94	1.18	1.18	2.66	1.18	1.01	2.66	1.18	1.42	1.01	1.42	1.94	1.42	1.01	1.18	1.94	1.94	1.42	1.01	1.18	1.94
17	10.39	14.17	8.66	14.17	7.42	10.39	10.39	8.66	8.66	14.17	8.66	8.66	19.48	8.66	7.42	19.48	8.66	10.39	7.42	10.39	14.17	10.39	7.42	8.66	14.17	14.17	10.39	7.42	8.66	14.17
18	10.64	14.51	8.87	14.51	7.60	10.64	10.64	8.87	8.87	14.51	8.87	8.87	19.95	8.87	7.60	19.95	8.87	10.64	7.60	10.64	14.51	10.64	7.60	8.87	14.51	14.51	10.64	7.60	8.87	14.51
19	10.83	14.77	9.03	14.77	7.74	10.83	10.83	9.03	9.03	14.77	9.03	9.03	20.31	9.03	7.74	20.31	9.03	10.83	7.74	10.83	14.77	10.83	7.74	9.03	14.77	14.77	10.83	7.74	9.03	14.77
0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	13.39	18.26	11.16	18.26	9.56	13.39	13.39	11.16	11.16	18.26	11.16	11.16	25.11	11.16	9.56	25.11	11.16	13.39	9.56	13.39	18.26	13.39	9.56	11.16	18.26	18.26	13.39	9.56	11.16	18.26
