0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	25.14	18.29	18.29	25.14	9.58	13.41	25.14	25.14	18.29	13.41	25.14	25.14	9.58	25.14	25.14	25.14	11.18	11.18	13.41	11.18	11.18	13.41	25.14	13.41	11.18
2	24.71	17.97	17.97	24.71	9.41	13.18	24.71	24.71	17.97	13.18	24.71	24.71	9.41	24.71	24.71	24.71	10.98	10.98	13.18	10.98	10.98	13.18	24.71	13.18	10.98
3	25.16	18.30	18.30	25.16	9.59	13.42	25.16	25.16	18.30	13.42	25.16	25.16	9.59	25.16	25.16	25.16	11.18	11.18	13.42	11.18	11.18	13.42	25.16	13.42	11.18
4	25.67	18.67	18.67	25.67	9.78	13.69	25.67	25.67	18.67	13.69	25.67	25.67	9.78	25.67	25.67	25.67	11.41	11.41	13.69	11.41	11.41	13.69	25.67	13.69	11.41
5	26.10	18.98	18.98	26.10	9.94	13.92	26.10	26.10	18.98	13.92	26.10	26.10	9.94	26.10	26.10	26.10	11.60	11.60	13.92	11.60	11.60	13.92	26.10	13.92	11.60
6	25.35	18.44	18.44	25.35	9.66	13.52	25.35	25.35	18.44	13.52	25.35	25.35	9.66	25.35	25.35	25.35	11.27	11.27	13.52	11.27	11.27	13.52	25.35	13.52	11.27
7	24.81	18.04	18.04	24.81	9.45	13.23	24.81	24.81	18.04	13.23	24.81	24.81	9.45	24.81	24.81	24.81	11.03	11.03	13.23	11.03	11.03	13.23	24.81	13.23	11.03
8	24.69	17.96	17.96	24.69	9.41	13.17	24.69	24.69	17.96	13.17	24.69	24.69	9.41	24.69	24.69	24.69	10.98	10.98	13.17	10.98	10.98	13.17	24.69	13.17	10.98
800	19.65	14.29	14.29	19.65	7.49	10.48	19.65	19.65	14.29	10.48	19.65	19.65	7.49	19.65	19.65	19.65	8.73	8.73	10.48	8.73	8.73	10.48	19.65	10.48	8.73
9	25.59	18.61	18.61	25.59	9.75	13.65	25.59	25.59	18.61	13.65	25.59	25.59	9.75	25.59	25.59	25.59	11.38	11.38	13.65	11.38	11.38	13.65	25.59	13.65	11.38
801	19.56	14.22	14.22	19.56	7.45	10.43	19.56	19.56	14.22	10.43	19.56	19.56	7.45	19.56	19.56	19.56	8.69	8.69	10.43	8.69	8.69	10.43	19.56	10.43	8.69
802	19.88	14.45	14.45	19.88	7.57	10.60	19.88	19.88	14.45	10.60	19.88	19.88	7.57	19.88	19.88	19.88	8.83	8.83	10.60	8.83	8.83	10.60	19.88	10.60	8.83
803	20.14	14.65	14.65	20.14	7.67	10.74	20.14	20.14	14.65	10.74	20.14	20.14	7.67	20.14	20.14	20.14	8.95	8.95	10.74	8.95	8.95	10.74	20.14	10.74	8.95
804	20.12	14.63	14.63	20.12	7.66	10.73	20.12	20.12	14.63	10.73	20.12	20.12	7.66	20.12	20.12	20.12	8.94	8.94	10.73	8.94	8.94	10.73	20.12	10.73	8.94
805	19.65	14.29	14.29	19.65	7.49	10.48	19.65	19.65	14.29	10.48	19.65	19.65	7.49	19.65	19.65	19.65	8.73	8.73	10.48	8.73	8.73	10.48	19.65	10.48	8.73
806	19.99	14.54	14.54	19.99	7.61	10.66	19.99	19.99	14.54	10.66	19.99	19.99	7.61	19.99	19.99	19.99	8.88	8.88	10.66	8.88	8.88	10.66	19.99	10.66	8.88
807	20.16	14.66	14.66	20.16	7.68	10.75	20.16	20.16	14.66	10.75	20.16	20.16	7.68	20.16	20.16	20.16	8.96	8.96	10.75	8.96	8.96	10.75	20.16	10.75	8.96
808	19.65	14.29	14.29	19.65	7.49	10.48	19.65	19.65	14.29	10.48	19.65	19.65	7.49	19.65	19.65	19.65	8.73	8.73	10.48	8.73	8.73	10.48	19.65	10.48	8.73
