22	2.61	2.61	1.39	1.90	1.90	1.90	2.61	1.16	1.16	1.16
23	5.68	5.68	3.03	4.13	4.13	4.13	5.68	2.53	2.53	2.53
24	7.24	7.24	3.86	5.26	5.26	5.26	7.24	3.22	3.22	3.22
25	0.84	0.84	0.45	0.61	0.61	0.61	0.84	0.38	0.38	0.38
26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10	19.67	19.67	10.49	14.30	14.30	14.30	19.67	8.74	8.74	8.74
11	19.71	19.71	10.51	14.33	14.33	14.33	19.71	8.76	8.76	8.76
12	19.71	19.71	10.51	14.33	14.33	14.33	19.71	8.76	8.76	8.76
13	19.91	19.91	10.62	14.48	14.48	14.48	19.91	8.85	8.85	8.85
14	19.44	19.44	10.37	14.14	14.14	14.14	19.44	8.64	8.64	8.64
15	1.35	1.35	0.72	0.98	0.98	0.98	1.35	0.60	0.60	0.60
16	2.66	2.66	1.42	1.94	1.94	1.94	2.66	1.18	1.18	1.18
17	19.48	19.48	10.39	14.17	14.17	14.17	19.48	8.66	8.66	8.66
18	19.95	19.95	10.64	14.51	14.51	14.51	19.95	8.87	8.87	8.87
19	20.31	20.31	10.83	14.77	14.77	14.77	20.31	9.03	9.03	9.03
0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	25.11	25.11	13.39	18.26	18.26	18.26	25.11	11.16	11.16	11.16
2	25.93	25.93	13.83	18.86	18.86	18.86	25.93	11.53	11.53	11.53
3	25.05	25.05	13.36	18.22	18.22	18.22	25.05	11.13	11.13	11.13
4	25.50	25.50	13.60	18.55	18.55	18.55	25.50	11.33	11.33	11.33
5	25.84	25.84	13.78	18.79	18.79	18.79	25.84	11.48	11.48	11.48
6	19.86	19.86	10.59	14.44	14.44	14.44	19.86	8.83	8.83	8.83
7	19.86	19.86	10.59	14.44	14.44	14.44	19.86	8.83	8.83	8.83
8	20.40	20.40	10.88	14.84	14.84	14.84	20.40	9.07	9.07	9.07
9	20.27	20.27	10.81	14.74	14.74	14.74	20.27	9.01	9.01	9.01
20	20.49	20.49	10.93	14.90	14.90	14.90	20.49	9.11	9.11	9.11
21	20.18	20.18	10.76	14.67	14.67	14.67	20.18	8.97	8.97	8.97
