HEFTmakespan:	HEFTsumcost:	maxTime:	NEWTESTmakespan:	NEWTESTsumcost:	
210.00		9243.72		231.00		230.39		9048.28		1.1
210.00		9243.72		273.00		271.71		7326.45		1.3
210.00		9243.72		315.00		313.86		6167.56		1.5
210.00		9243.72		336.00		333.47		5731.74		1.6
210.00		9243.72		357.00		356.33		5147.75		1.7
210.00		9243.72		378.00		374.56		4930.57		1.8
210.00		9243.72		420.00		409.56		4697.52		2.0
210.00		9243.72		483.00		426.56		4586.06		2.3
210.00		9243.72		525.00		426.56		4586.06		2.5
210.00		9243.72		1050.00		426.56		4586.06		5.0
182.00		10540.18		200.20		199.39		9828.45		1.1
182.00		10540.18		236.60		232.47		8743.04		1.3
182.00		10540.18		273.00		272.78		7830.18		1.5
182.00		10540.18		291.20		289.78		7211.24		1.6
182.00		10540.18		309.40		305.78		6889.95		1.7
182.00		10540.18		327.60		326.78		6408.39		1.8
182.00		10540.18		364.00		360.78		5578.55		2.0
182.00		10540.18		418.60		412.25		4695.38		2.3
182.00		10540.18		455.00		432.72		4586.06		2.5
182.00		10540.18		910.00		432.72		4586.06		5.0
185.00		10207.13		203.50		195.00		9695.76		1.1
185.00		10207.13		240.50		235.00		8722.73		1.3
185.00		10207.13		277.50		276.00		6401.58		1.5
185.00		10207.13		296.00		285.00		5908.69		1.6
185.00		10207.13		314.50		312.00		5245.42		1.7
185.00		10207.13		333.00		324.00		4842.99		1.8
185.00		10207.13		370.00		365.00		4130.28		2.0
185.00		10207.13		425.50		417.00		3529.68		2.3
185.00		10207.13		462.50		417.00		3529.68		2.5
185.00		10207.13		925.00		417.00		3529.68		5.0
