tcount: 	 cost:
1.0	2054012.739236053
2.0	2054012.739236053
3.0	2054012.739236053
4.0	2054012.739236053
5.0	2054012.739236053
6.0	2054012.739236053
7.0	2054012.739236053
8.0	2054012.739236053
9.0	2054012.739236053
10.0	2054012.739236053
11.0	2054012.739236053
12.0	2054012.739236053
13.0	2054012.739236053
14.0	2054012.739236053
15.0	2054012.739236053
16.0	2054012.739236053
17.0	2054012.739236053
18.0	2054012.739236053
19.0	2054012.739236053
20.0	2054012.739236053
21.0	2054012.739236053
22.0	2054012.739236053
23.0	2054012.739236053
24.0	2054012.739236053
25.0	2054012.739236053
26.0	2054012.739236053
27.0	2054012.739236053
28.0	2054012.739236053
29.0	2054012.739236053
30.0	2054012.739236053
31.0	2054012.739236053
32.0	2054012.739236053
33.0	2054012.739236053
34.0	2054012.739236053
35.0	2054012.739236053
36.0	2054012.739236053
37.0	2054012.739236053
38.0	2054012.739236053
39.0	2054012.739236053
40.0	2054012.739236053
41.0	2054012.739236053
42.0	2054012.739236053
43.0	2054012.739236053
44.0	2054012.739236053
45.0	2054012.739236053
46.0	2054012.739236053
47.0	2054012.739236053
48.0	2054012.739236053
49.0	2054012.739236053
50.0	2054012.739236053
51.0	2054012.739236053
52.0	2054012.739236053
53.0	2054012.739236053
54.0	2054012.739236053
55.0	2054012.739236053
56.0	2054012.739236053
57.0	2054012.739236053
58.0	2054012.739236053
59.0	2054012.739236053
60.0	2054012.739236053
61.0	2054012.739236053
62.0	2054012.739236053
63.0	2054012.739236053
64.0	2054012.739236053
65.0	2054012.739236053
66.0	2054012.739236053
67.0	2054012.739236053
68.0	2054012.739236053
69.0	2054012.739236053
70.0	2054012.739236053
71.0	2054012.739236053
72.0	2054012.739236053
73.0	2054012.739236053
