tcount: 	 cost:
1	2102441.9115161086
2	2102304.513115573
3	2102210.581950466
4	2102139.866392316
5	2102074.771870234
6	2101836.7708837125
7	2101768.8426185274
8	2101674.2622478516
9	2101605.180971342
10	2101518.83493591
11	2101431.564000328
12	2101360.023789544
13	2101288.3156435085
14	2101223.1216645553
15	2100904.6346558286
16	2100570.6814965582
17	2100278.6725861905
18	2100037.904862684
19	2099813.500889758
20	2099565.102599652
21	2099406.8885739134
22	2099263.680968504
23	2099125.8172381897
24	2099036.5189044373
25	2098970.2324327063
26	2098878.959522061
27	2098702.932425218
28	2098609.322106989
29	2098539.7520483504
30	2098443.8463063505
31	2098373.8639213946
32	2098302.812492741
33	2098231.642624461
34	2098132.7502693087
35	2098066.661178516
36	2097771.8487706636
37	2097466.55771924
38	2097229.3105775095
39	2096987.6206083419
40	2096760.7028465506
41	2096620.7350948544
42	2096456.2953561777
43	2096285.6299045633
44	2096139.614220131
45	2096000.6877016667
46	2095861.3963897205
47	2095713.317736021
48	2095624.3822329594
49	2095534.60262889
50	2095442.646040676
51	2095349.8033676413
52	2095256.8002711677
53	2095163.3503763773
54	2095079.3826556168
55	2094985.8907770135
56	2094892.0780515324
57	2094798.2233422382
58	2094617.9911341828
59	2094548.05073304
60	2094451.0145151545
61	2094380.1730055653
62	2094308.3464199037
63	2094236.4358666162
64	2094170.9932454857
65	2094027.1514581332
66	2093941.532129962
67	2093877.9791893808
68	2093535.9944938538
69	2093307.1253931676
70	2093067.485675728
71	2092898.6110278722
72	2092752.079601123
73	2092669.3010376983
74	2092575.809159095
75	2092413.0981159825
76	2092317.7920839253
77	2092221.2791201696
78	2092158.0245502014
79	2091827.2090121044
80	2091604.1174224415
81	2091358.302212014
82	2091124.440005598
83	2090964.1673183586
84	2090800.665081779
85	2090666.2223808041
86	2090529.4875029365
87	2090388.3693438761
88	2090212.5761176152
89	2090125.7676321082
90	2090054.1434536986
91	2089981.6181668425
92	2089915.4793476148
93	2089576.0353512913
94	2089511.587298871
95	2089266.1241466212
96	2089178.192568075
97	2089112.3521194602
98	2088963.2075091272
99	2088732.5902552519
100	2088647.16911997
101	2088564.985135213
102	2088493.975690372
103	2088431.2681331947
104	2088129.7141185165
105	2087830.09612636
106	2087668.6525512813
107	2087523.4659442303
108	2087240.7132901722
109	2087143.0698505312
110	2087049.138685424
111	2086702.3710524754
112	2086466.1480685172
113	2086251.4242844044
114	2086085.193741969
115	2085943.61025313
116	2085810.9283349733
117	2085617.741984023
118	2085521.836242023
119	2085429.1959762403
120	2085337.3578276522
121	2085264.8325407961
122	2085192.7120684437
123	2085121.213841473
124	2085049.9180217541
125	2084914.0614913844
126	2084847.8729437212
127	2084784.1708178336
128	2083853.155048225
129	2083790.298305741
130	2081868.0793358765
131	2081642.5504630103
132	2081242.7445261322
133	2081100.1643134397
134	2080958.6568466064
135	2080813.8849933173
136	2080673.663021814
137	2080538.3901975786
138	2080439.1350117354
139	2080246.8347456055
140	2080151.9755118648
141	2080057.841939506
142	2079964.9152988454
143	2079872.9167268183
144	2079782.2090541157
145	2079625.4436493681
