tcount: 	 cost:
1	2504275.065600006
2	2504158.456800006
3	2503984.6524000056
4	2503717.0620000055
5	2503629.5592000056
6	2503574.4888000055
7	2503317.8016000055
8	2503233.3480000054
9	2503179.663600005
10	2503000.500000005
11	2502835.2888000053
12	2502479.7336000055
13	2502307.9620000054
14	2502279.5952000055
15	2502099.2304000054
16	2501753.9316000054
17	2501725.7496000053
18	2501371.026000005
19	2501022.216000005
20	2500930.462800005
21	2500748.9892000053
22	2500571.119200005
23	2500543.2144000055
24	2500345.9404000053
25	2500076.3172000055
26	2499897.7080000057
27	2499810.6672000056
28	2499696.9228000054
29	2498322.0108000054
30	2498231.736000005
31	2496317.670000005
32	2496142.1100000055
33	2495964.886800005
34	2495936.797200005
35	2490465.700800005
36	2487014.3760000044
37	2486666.3052000045
38	2486501.278800004
39	2486246.7168000042
40	2486064.1344000045
41	2485887.8352000047
42	2485830.547200005
43	2485802.919600005
44	2484142.1220000046
45	2484085.4808000047
46	2476216.6968000047
47	2470405.9380000047
48	2468163.020400005
49	2465198.458800005
50	2456517.940800004
51	2453827.6224000044
52	2453710.2744000047
53	2453359.8936000047
54	2453003.044800005
55	2452830.2568000047
56	2452651.370400005
57	2452305.147600005
58	2451957.1692000045
59	2451698.7264000047
60	2451432.5220000045
61	2451253.6356000043
62	2451071.145600005
63	2444865.4692000053
64	2441250.3192000054
65	2435285.8068000055
66	2435145.3588000056
67	2435090.0112000057
68	2435038.6368000056
69	2430337.9716000054
70	2422994.2044000053
71	2417541.4956000056
72	2416018.5588000054
73	2409599.068800005
74	2405381.2860000054
75	2405267.356800006
76	2405004.0168000055
77	2404799.535600005
78	2404723.2132000052
79	2404691.1504000057
80	2404238.667600006
81	2395344.890400006
82	2395234.010400006
83	2395125.532800006
84	2395031.562000006
85	2395001.4396000057
86	2387743.6968000056
87	2381249.3628000054
88	2368913.0388000053
89	2362782.945600005
90	2362429.238400005
91	2362082.646000005
92	2361820.599600005
93	2361551.9928000052
94	2361374.677200005
95	2361198.562800005
96	2361024.5736000054
97	2360882.554800005
98	2360717.2512000054
99	2360609.3280000053
100	2358325.4772000057
101	2358218.940000005
102	2358060.4740000055
103	2357956.4316000054
104	2357852.758800005
105	2355504.7824000046
106	2355402.033600005
107	2355299.469600005
108	2355146.3628000054
109	2355045.000000005
110	2352694.528800005
111	2352593.720400005
112	2352493.281600005
113	2352343.224000005
114	2349980.0016000047
115	2349831.145200005
116	2349732.277200005
117	2349584.437200005
118	2349437.151600005
119	2347051.106400005
120	2346905.7612000047
121	2346809.295600005
122	2346665.244000005
123	2344198.2564000054
124	2344103.546400005
125	2343962.6364000053
126	2343823.482000005
127	2343685.251600005
128	2341237.852800005
129	2341100.7312000054
130	2340964.810800005
131	2340830.4612000054
132	2338304.522400005
133	2338178.8584000045
134	2338092.926400005
135	2338009.2120000045
136	2337927.345600005
137	2337846.4032000047
138	2335274.3568000044
139	2335194.4308000044
140	2335114.9668000047
141	2335036.057200005
142	2332458.097200005
143	2332354.0548000047
144	2332276.5312000047
145	2332199.654400005
146	2329592.0340000046
147	2329515.896400004
148	2329414.9956000047
149	2326832.046000004
150	2326732.6236000042
151	2326658.7960000043
152	2326561.221600004
153	2323873.028400004
154	2323776.840000004
155	2323705.6920000035
156	2321008.351200004
157	2320918.6308000037
158	2320836.210000004
159	2318168.8992000036
160	2318136.0048000035
161	2318103.572400003
162	2318064.487200003
163	2315257.1904000025
164	2308292.355600002
165	2300067.3696000027
166	2290364.6304000025
167	2274351.248400002
168	2260118.6916000014
169	2248434.4344000015
170	2233858.9812000017
171	2218165.9500000016
172	2200650.790800001
173	2188301.808000001
174	2172170.9856000016
175	2159777.7432000027
176	2140449.511200003
177	2120107.1892000022
178	2104781.3556000027
179	2079481.9584000017
180	2056019.9352000016
