tcount: 	 cost:
1	129424.72290000011
2	129424.72290000011
3	129424.72290000011
4	129424.72290000011
5	129424.72290000011
6	129424.72290000011
7	129424.72290000011
8	129424.72290000011
9	129424.72290000011
10	129424.72290000011
11	129424.72290000011
12	129424.72290000011
13	129424.72290000011
14	129424.72290000011
15	129424.72290000011
16	129424.72290000011
17	129424.72290000011
18	129424.72290000011
19	129424.72290000011
20	129424.72290000011
21	129424.72290000011
22	129424.72290000011
23	129424.72290000011
24	129424.72290000011
