tcount: 	 cost:
1	113507.61714468409
2	113426.23740349853
3	113344.41846453438
4	113272.4178565456
5	113131.36579589843
6	113023.31466884869
7	112959.07001391666
8	112894.88857001864
9	112812.49985546776
10	112748.50540487627
11	112666.1118035407
12	112623.13923380771
13	112580.72328983042
14	112497.16121900486
15	112464.07314477135
16	112291.08951828949
17	111980.76877986458
18	111802.13812641127
19	111586.16152727231
20	111408.50555707973
21	111186.27658889435
22	111009.12542448034
23	110781.28223332355
24	110556.59909283818
25	110369.00353754536
27	110183.70874818884
28	110006.75865636767
29	109827.79097333598
30	109651.37849129338
31	109475.20201014008
32	109299.56313876536
33	109118.86988128145
34	108943.60035109246
35	108768.49908949628
36	108593.46556019655
37	108412.46830497061
38	108237.8041168566
39	108063.4764659283
40	107889.34988759285
41	107706.79545878568
42	107532.83714904309
43	107359.04710789336
44	107185.52587163291
45	107001.026071067
46	106828.04244458511
47	106655.56362388181
48	106483.35360806779
49	106298.3628164533
50	106127.22802019642
51	105956.3292248288
52	105775.33196960286
53	105624.61865816191
54	105475.10712612464
55	105327.4567654106
56	105179.9748055676
57	105032.89963633764
58	104851.14019632108
59	104704.5888221397
60	104558.44423857136
61	104412.60365274508
62	104266.76306691878
63	103938.11545097879
64	103792.63025933004
65	103647.41626142332
66	103464.42223800311
67	103319.64783470947
68	103174.8734314158
69	103030.09902812216
70	102873.58498177728
71	102729.03037579016
72	102584.74696354505
73	102440.46355129997
74	102255.6083565565
75	102111.32494431143
76	101967.34552980837
77	101823.50171217634
78	101662.32490348443
79	101518.4810858524
80	101374.63726822037
81	101230.96185145935
82	101069.51202351555
83	100925.88800319005
84	100782.26398286452
85	100638.63996253902
86	100477.19013459522
87	100333.70171114073
88	100190.21328768626
89	100046.72486423177
90	99741.93952445943
91	99598.45110100495
92	99455.2666752925
93	99293.96975897465
94	99150.78533326219
95	99007.73650442075
96	98864.68767557932
97	98701.85105575011
98	98558.93782377969
99	98416.02459180927
100	98273.11135983886
101	98110.15463238371
102	97967.40980128432
103	97824.66497018492
104	97518.96341163038
105	97376.21858053099
106	97233.47374943159
107	97090.86451520323
108	96927.90778774807
109	96785.34994995523
110	96642.79211216237
111	96500.2342743695
112	96500.2342743695
113	96500.2342743695
114	96500.2342743695
