tcount: 	 cost:
1	110265.19571114291
2	109830.72921662283
3	109708.56119214284
4	109587.15746523147
5	109442.47533619578
6	109321.5520397882
7	109175.86539793196
8	109055.3460762152
9	108908.41470628654
10	108788.01549219571
11	108520.04071823352
12	108371.70086079351
13	108251.78207720646
14	108103.20200451455
15	107983.56708799237
16	107834.74680004857
17	107715.23199115234
18	107566.17148795664
19	107446.77678668637
20	107178.39803803337
21	107028.81345252092
22	106909.77907412847
23	106759.67040629926
24	106640.67967971979
25	106490.21068901275
26	106371.34007005922
27	106101.76024514675
28	105950.40684924512
29	105831.77644554348
30	105679.89896732509
31	105561.26856362345
32	105409.15087015316
33	105290.64057407746
34	105138.16255772935
35	104866.77027061471
36	104748.25997453903
37	104594.77744537038
38	104476.38725692063
39	104320.25151216818
40	104201.86132371843
41	104083.59124289463
42	103847.05108124703
43	103728.90110804918
44	103610.75113485132
45	103492.60116165345
46	103374.49484026857
47	103256.38851888369
48	103020.41609136581
49	102902.42987760689
50	102784.5637714739
51	102666.69766534091
52	102515.99330578763
53	102398.2473072806
54	102162.99552551839
55	102045.36963463729
56	101927.74374375619
57	101810.11785287509
58	101692.61206961994
59	101575.22639399073
60	101340.45504273233
61	101223.06936710312
62	101105.68369147391
63	100988.29801584473
64	100871.03244784147
65	100753.76687983822
66	100519.2357438317
67	100402.01382764142
68	100284.79191145115
69	99699.31567262945
70	99582.09375643918
71	99347.64992405861
72	99230.54811549428
73	99113.44630692994
74	98996.34449836561
75	98879.24268980128
76	98645.27928792451
77	98528.41769461206
78	98411.55610129962
79	98294.69450798717
80	98177.95302230067
81	97944.47005092769
82	97827.84867286713
83	97711.22729480658
84	97594.60591674602
85	97361.36316062491
86	97244.8618901903
87	97128.36061975568
88	97011.97945694703
89	96895.59829413836
90	96662.83596852103
91	96546.49845752533
92	96430.16094652965
93	96313.82343553398
94	96081.3886287945
95	95965.2913330507
96	95849.1940373069
97	95733.09674156312
98	95501.26247295336
99	95385.40539246146
100	95269.66841959547
101	95153.93144672952
102	94922.6977162495
103	94807.20095863544
104	94336.2272756343
105	94220.89427745913
106	93990.46849636073
107	93875.25560581153
108	93760.28293051422
109	93645.5504704688
110	93430.49474858014
111	93330.83737230554
112	93237.55524521363
113	93158.12628074658
114	93000.92764182764
115	92922.53573362005
116	92828.46761333356
117	92750.2394645649
118	92594.36174897029
119	92500.20632505786
120	92422.39299879299
121	92250.09672973784
122	92172.49081472485
123	92094.88489971186
124	92000.03078623077
125	91845.19012689561
126	91749.92119091074
127	91672.64279477559
128	91499.4732288999
129	91422.2821363907
130	91345.0910438815
131	91171.80137037985
132	91094.73038549663
133	90998.58815269121
134	90844.57713836363
135	90748.2711461193
136	90671.40757248792
137	90594.58765066952
138	90421.34162898085
139	90344.56535897545
140	90248.05195547921
141	90094.61952309433
142	89997.94236015918
143	89921.28619777971
144	89747.74546121321
145	89671.13295064672
146	89497.4284546413
147	89420.93605170074
148	89344.44364876019
149	89170.69550094179
150	89094.20309800124
151	88996.73994187149
152	88843.84243961635
153	88754.84220210939
154	88678.3934509818
155	88504.2741324726
156	88427.86903315799
157	88253.62960702281
158	88177.34461533414
159	88101.05962364549
160	87935.50346526413
161	87859.21847357547
162	87761.13308369006
163	87608.6504039387
164	87519.24377265315
165	87366.76109290178
166	87268.51194357745
167	87192.31425551474
168	87017.8237663147
169	86941.626078252
170	86775.93866964041
171	86699.9047410166
172	86623.87081239281
173	86449.21656375387
174	86373.18263513007
175	86207.26794914574
176	86131.27767233492
177	86032.49359288086
178	85880.51303925921
179	85781.52154855325
180	85629.72347507208
181	85553.85330588721
182	85387.83145015607
183	85311.9612809712
184	85221.53866523923
185	85069.79832686948
186	84979.24024654465
187	84827.4999081749
188	84736.87409555365
189	84585.22106080984
190	84494.3920512993
191	84342.7390165555
192	84251.70681015567
193	84175.88029278375
194	84009.00621204512
195	83933.29980229917
196	83766.42572156053
