tcount: 	 cost:
1	110564.80224053426
2	110564.80224053426
3	110564.80224053426
4	110564.80224053426
5	110564.80224053426
6	110564.80224053426
7	110564.80224053426
8	110564.80224053426
9	110564.80224053426
10	110564.80224053426
11	110564.80224053426
12	110564.80224053426
13	110564.80224053426
14	110564.80224053426
15	110564.80224053426
16	110564.80224053426
17	110564.80224053426
18	110564.80224053426
19	110564.80224053426
20	110564.80224053426
21	110564.80224053426
22	110564.80224053426
23	110564.80224053426
24	110564.80224053426
25	110564.80224053426
26	110564.80224053426
27	110564.80224053426
28	110564.80224053426
29	110564.80224053426
30	110564.80224053426
31	110564.80224053426
32	110564.80224053426
33	110564.80224053426
34	110564.80224053426
35	110564.80224053426
36	110564.80224053426
37	110564.80224053426
38	110564.80224053426
39	110564.80224053426
40	110564.80224053426
41	110564.80224053426
42	110564.80224053426
43	110564.80224053426
44	110564.80224053426
45	110564.80224053426
46	110564.80224053426
47	110564.80224053426
48	110564.80224053426
49	110564.80224053426
50	110564.80224053426
51	110564.80224053426
52	110564.80224053426
53	110564.80224053426
54	110564.80224053426
55	110564.80224053426
56	110564.80224053426
57	110564.80224053426
58	110564.80224053426
59	110564.80224053426
60	110564.80224053426
61	110564.80224053426
62	110564.80224053426
63	110564.80224053426
64	110564.80224053426
65	110564.80224053426
66	110564.80224053426
67	110564.80224053426
68	110564.80224053426
69	110564.80224053426
70	110564.80224053426
71	110564.80224053426
72	110564.80224053426
73	110564.80224053426
74	110564.80224053426
75	110564.80224053426
76	110564.80224053426
77	110564.80224053426
78	110564.80224053426
79	110564.80224053426
80	110564.80224053426
81	110564.80224053426
82	110564.80224053426
83	110564.80224053426
84	110564.80224053426
85	110564.80224053426
86	110564.80224053426
87	110564.80224053426
88	110564.80224053426
89	110564.80224053426
90	110564.80224053426
91	110564.80224053426
92	110564.80224053426
93	110564.80224053426
94	110564.80224053426
95	110564.80224053426
96	110564.80224053426
97	110564.80224053426
98	110564.80224053426
99	110564.80224053426
100	110564.80224053426
101	110564.80224053426
102	110564.80224053426
103	110564.80224053426
104	110564.80224053426
105	110564.80224053426
106	110564.80224053426
107	110564.80224053426
108	110564.80224053426
109	110564.80224053426
110	110564.80224053426
111	110564.80224053426
112	110564.80224053426
113	110564.80224053426
114	110564.80224053426
115	110564.80224053426
116	110564.80224053426
117	110564.80224053426
118	110564.80224053426
119	110564.80224053426
120	110564.80224053426
121	110564.80224053426
122	110564.80224053426
123	110564.80224053426
124	110564.80224053426
125	110564.80224053426
