tcount: 	 cost:
1	2596610.801077142
2	2596414.358677142
3	2596218.655477142
4	2596024.523077142
5	2595910.267680072
6	2595802.014352042
7	2595722.551404745
8	2595674.2262047445
9	2595627.1022047447
10	2595436.111404745
11	2595323.610442946
12	2595218.366842946
13	2595139.6425132845
14	2595119.3145132842
15	2595099.171313284
16	2595079.028113284
17	2595059.069713284
18	2595039.6657132837
19	2594936.270113284
20	2594824.7433132837
21	2594713.7505808775
22	2594604.810980878
23	2594496.425780878
24	2594388.5025808783
25	2594282.242580878
26	2594178.107780878
27	2594127.749780878
28	2594079.701780878
29	2594034.980180878
30	2594014.467380878
31	2593994.046980878
32	2593973.996180878
33	2593954.314980878
34	2593934.818580878
35	2593750.757780878
36	2593549.972580878
37	2593357.041380878
38	2593164.9417808778
39	2593050.932589686
40	2592940.0629602196
41	2592890.07456022
42	2592841.01016022
43	2592792.50016022
44	2592744.63696022
45	2592696.77376022
46	2592649.00296022
47	2592601.60176022
48	2592581.73576022
49	2592561.96216022
50	2592542.9277602197
51	2592354.4317602194
52	2592306.106560219
53	2592112.6209602193
54	2592005.8065602193
55	2591926.0358555736
56	2591877.3410555734
57	2591829.015855573
58	2591780.875455573
59	2591733.104655573
60	2591685.888255573
61	2591665.3754555727
62	2591645.232255573
63	2591625.366255573
64	2591234.421855573
65	2591036.501055573
66	2590842.0914555728
67	2590648.4210555726
68	2590536.7094555725
69	2590426.2914555725
70	2590315.9658555724
71	2590234.4101583078
72	2590156.9784095087
73	2590107.082409509
74	2590058.018009509
75	2590009.323209509
76	2589960.720809509
77	2589912.580409509
78	2589864.994409509
79	2589817.408409509
80	2589770.1920095086
81	2589723.4376095086
82	2589677.1452095085
83	2589656.540009509
84	2589636.674009509
85	2589441.063209509
86	2589052.0592095093
87	2588865.4112095097
88	2588748.7241654117
89	2588635.7189654117
90	2588522.8178462647
91	2588411.2403021012
92	2588300.822302101
93	2588191.328302101
94	2588142.0791021013
95	2588093.1995021016
96	2588044.3199021015
97	2587995.7175021013
98	2587947.5771021014
99	2587900.9151021014
100	2587834.2023021015
101	2587814.243902101
