tcount: 	 cost:
1	153264.53751539995
2	152922.76227659994
3	152736.11811119993
4	152550.24354419994
5	152365.28307479995
6	152181.60932759996
7	151998.71735339996
8	151817.78589899998
9	151635.54337319997
10	151456.94506319996
11	151128.4321481999
12	150974.33834699992
13	150826.5287609999
14	150670.3468907999
15	150523.30690319993
16	150367.12503299993
17	150220.73449379997
18	150062.90505299994
19	149759.74064519993
20	149614.13187899993
21	149456.30243819993
22	149310.82599659992
23	149153.65515419992
24	149008.44336179993
25	148849.62387419996
26	148704.41208179994
27	148400.40300179995
28	148244.98985459996
29	148100.15068679999
30	147944.8476642
31	147800.140821
32	147645.38734679998
33	147494.481786
34	147195.2639178
35	147050.70157380003
36	146896.05822420004
37	146745.04253880004
38	146600.61251940005
39	146446.51871820007
40	146149.31316900003
41	145996.64776380005
42	145852.21774440008
43	145707.92004960007
44	145563.8626548001
45	145419.9375846001
46	145132.2197688001
47	144988.42702320009
48	144844.6342776001
49	144700.9738566001
50	144557.3134356001
51	144413.65301460013
52	144126.59682180014
53	143983.08090000012
54	143839.56497820013
55	143696.2893564001
56	143553.01373460013
57	143266.5948156001
58	142931.4818958001
59	142788.4709232001
60	142645.5922752001
61	142502.7136272001
62	142217.3533050001
63	142074.73930620012
64	141932.25763200014
65	141789.89610780013
66	141647.53458360012
67	141363.20850900013
68	141221.11163400012
69	141079.27940820012
70	140937.68748240013
71	140655.17742840017
72	140513.9946510002
73	140372.9441982002
74	140232.5310192002
75	140093.40456240022
76	139841.38209600022
77	139715.75576160025
78	139590.89922480023
79	139466.0426880002
80	139216.7679636002
81	139092.45990060017
82	138968.15183760016
83	138844.28319840017
84	138596.8762938002
85	138473.44815300018
86	138350.02001220017
87	138224.38033440016
88	137977.96132740017
89	137854.75236120017
90	137731.76364420017
91	137485.89633480017
92	137363.01774240017
93	137240.13915000015
94	137117.37068220015
95	136872.26994660016
96	136749.71957880017
97	136627.16921100017
98	136382.28872460022
99	136259.9586060002
100	136137.62956200016
101	136015.30051800018
102	135770.75255460013
103	135648.53363520015
104	135526.31471580014
105	135281.98700160015
106	135159.87820680012
107	135037.7694120001
108	134915.87871720013
109	134672.20745220015
110	134550.42688200015
111	134428.64631180014
112	134185.30542060014
113	134063.63497500014
114	133942.0746540001
115	133698.95401200015
116	133577.39369100015
117	133455.94349460013
118	133213.0431018001
119	133091.59290540015
120	132970.14270900015
121	132727.24446540012
122	132605.7953436001
123	132484.3462218001
124	132241.88417820007
125	132120.65315640008
126	131999.42213460008
127	131757.1803402001
128	131636.0594430001
129	131394.0378978001
130	131273.1372498001
131	131152.23660180008
132	130910.54543040009
133	130789.7549070001
134	130668.9643836001
135	130427.60358600011
136	130306.92318720013
137	130065.78263880013
138	129945.21236460013
139	129704.18086620013
140	129583.71964200013
141	129463.25841780014
142	129222.55621860013
143	129102.31524360014
144	128861.94341820014
145	128741.81256780014
146	128621.68171740013
147	128381.64026580013
148	128261.61954000013
149	128022.01428840013
150	127902.21166260014
151	127662.82666020012
152	127543.24428360013
153	127304.07953040014
154	127184.60835300013
155	126945.77612280013
156	126826.41507000013
157	126707.71261560015
158	126485.38752840014
159	126382.02847020014
160	126176.87549580012
161	126074.64808200012
162	125871.15605040011
163	125769.61460880011
164	125567.36219700011
165	125466.6390522001
166	125265.24146100009
167	125164.69933920009
168	124964.51701860008
169	124864.63651980007
170	124665.34554360008
171	124565.88636780009
172	124367.38933920009
173	124268.23133640009
174	124072.10557200007
175	123974.75301120008
176	123788.27614620009
177	123613.2576786001
178	123526.2805824001
179	123353.2870944001
180	123267.15391800011
181	123095.96505420012
182	123010.66698840012
183	122841.38191500012
184	122757.99204420013
185	122593.88363580013
186	122512.26292920012
187	122349.57516360014
188	122349.57516360014
189	122349.57516360014
190	122349.57516360014
191	122349.57516360014
192	122349.57516360014
193	122349.57516360014
