tcount: 	 cost:
1	97071.8397708337
2	96980.43119001479
3	96773.43214919037
4	96573.4268143443
5	96375.07847174659
6	96097.19103036058
7	95899.85405237954
8	95702.97355070681
9	95506.0930490341
10	95256.45334070777
11	95060.17309700504
12	94864.303959949
14	94668.70214787796
15	94414.21500612993
16	94218.83514938221
17	94023.83359528116
18	93829.43229915012
19	93635.03100301909
20	93440.92983587306
21	93247.8072293437
22	93056.45259272437
23	92878.04586423335
24	92703.12203322403
25	92563.91989130991
26	92426.1199823208
27	92257.56168830486
28	92120.32923328575
29	91983.09677826666
30	91846.16445223255
31	91689.65040588767
32	91552.9072311769
33	91416.43138145114
35	91280.33383437202
36	91107.75799290439
37	90971.96057481029
38	90836.24133037786
39	90700.71123726877
40	90538.58441538227
41	90403.24347359652
42	90267.90253181076
43	90132.82891501
44	89979.36464928524
45	89844.59116146948
46	89709.97402097705
47	89561.25620414873
48	89426.6390636563
49	89292.32205214888
50	89158.38334328814
51	88992.98055094002
52	88859.79844737261
53	88730.26731010232
54	88601.56607840068
55	88451.2661119402
56	88323.11091874234
57	88195.23959260934
58	88067.91430498014
59	87914.71884414466
60	87787.51366414141
61	87660.35213595112
62	87533.19060776084
63	87378.14419240395
64	87251.25568346557
65	87124.76030140501
66	86998.50513459636
67	86842.88618116446
68	86716.94768542067
69	86591.64253180659
70	86466.33737819253
71	86309.20400742494
72	86185.4291192287
73	86062.05850051461
74	85939.46149246838
75	85816.93221671859
76	85694.67174585808
77	85535.5519559762
78	85413.5952183014
79	85291.73901692303
80	85170.11881643394
81	85048.49861594485
82	85048.49861594485
