tcount: 	 cost:
1	97071.8397708337
2	96980.43119001479
3	96702.54374862883
4	96495.5447078044
5	96295.53937295833
6	96045.899664632
7	95847.55132203425
8	95593.06418028622
9	95395.72720230518
10	95198.84670063245
11	95001.96619895974
12	94805.68595525701
13	94609.81681820097
14	94414.21500612993
15	94218.83514938221
17	94023.83359528116
18	93829.43229915012
19	93635.03100301909
20	93440.92983587306
21	93247.8072293437
22	93056.45259272437
23	92878.04586423335
24	92703.12203322403
25	92530.5461917564
26	92361.98789774046
27	92222.78575582633
28	92084.98584683723
29	91928.47180049235
30	91791.23934547324
31	91654.00689045414
32	91517.07456442004
33	91368.35674759171
34	91231.61357288093
35	91095.13772315517
36	90959.04017607606
37	90796.91335418956
38	90661.11593609546
39	90525.39669166303
40	90389.86659855394
41	90236.67113771847
42	90101.33019593272
43	89965.98925414696
44	89830.9156373462
45	89677.45137162144
46	89542.67788380568
47	89408.06074331325
48	89257.76077685278
49	89123.14363636036
50	88988.82662485294
51	88854.88791599219
52	88689.48512364407
53	88556.30302007667
54	88426.77188280638
55	88298.07065110473
56	88143.02423574784
57	88014.86904254998
58	87886.99771641698
59	87759.67242878777
60	87604.05347535587
61	87476.84829535263
62	87349.68676716233
63	87222.52523897206
64	87065.39186820446
65	86938.50335926608
66	86812.00797720552
67	86685.75281039687
68	86526.63302051499
69	86400.6945247712
70	86275.38937115711
71	86150.08421754306
72	86026.30932934683
73	85902.93871063273
74	85780.3417025865
75	85657.81242683671
76	85535.5519559762
77	85413.5952183014
78	85291.73901692303
79	85170.11881643394
80	85048.49861594485
81	85048.49861594485
