tcount: 	 cost:
1	2139657.2724949243
2	2139657.2724949243
3	2139657.2724949243
4	2139657.2724949243
5	2139657.2724949243
6	2139657.2724949243
7	2139657.2724949243
8	2139657.2724949243
9	2139657.2724949243
10	2139657.2724949243
11	2139657.2724949243
12	2139657.2724949243
13	2139657.2724949243
14	2139657.2724949243
15	2139657.2724949243
16	2139657.2724949243
17	2139657.2724949243
18	2139657.2724949243
19	2139657.2724949243
20	2139657.2724949243
21	2139657.2724949243
22	2139657.2724949243
23	2139657.2724949243
24	2139657.2724949243
25	2139657.2724949243
26	2139657.2724949243
27	2139657.2724949243
28	2139657.2724949243
29	2139657.2724949243
30	2139657.2724949243
31	2139657.2724949243
32	2139657.2724949243
33	2139657.2724949243
34	2139657.2724949243
35	2139657.2724949243
36	2139657.2724949243
37	2139657.2724949243
38	2139657.2724949243
39	2139657.2724949243
40	2139657.2724949243
41	2139657.2724949243
42	2139657.2724949243
43	2139657.2724949243
44	2139657.2724949243
45	2139657.2724949243
46	2139657.2724949243
47	2139657.2724949243
48	2139657.2724949243
49	2139657.2724949243
50	2139657.2724949243
51	2139657.2724949243
52	2139657.2724949243
53	2139657.2724949243
54	2139657.2724949243
55	2139657.2724949243
56	2139657.2724949243
57	2139657.2724949243
58	2139657.2724949243
59	2139657.2724949243
60	2139657.2724949243
61	2139657.2724949243
62	2139657.2724949243
63	2139657.2724949243
64	2139657.2724949243
65	2139657.2724949243
66	2139657.2724949243
67	2139657.2724949243
68	2139657.2724949243
69	2139657.2724949243
70	2139657.2724949243
71	2139657.2724949243
72	2139657.2724949243
73	2139657.2724949243
74	2139657.2724949243
75	2139657.2724949243
76	2139657.2724949243
77	2139657.2724949243
78	2139657.2724949243
79	2139657.2724949243
80	2139657.2724949243
81	2139657.2724949243
82	2139657.2724949243
83	2139657.2724949243
84	2139657.2724949243
85	2139657.2724949243
86	2139657.2724949243
87	2139657.2724949243
88	2139657.2724949243
89	2139657.2724949243
90	2139657.2724949243
91	2139657.2724949243
92	2139657.2724949243
93	2139657.2724949243
94	2139657.2724949243
95	2139657.2724949243
96	2139657.2724949243
97	2139657.2724949243
98	2139657.2724949243
99	2139657.2724949243
100	2139657.2724949243
101	2139657.2724949243
102	2139657.2724949243
103	2139657.2724949243
104	2139657.2724949243
105	2139657.2724949243
106	2139657.2724949243
107	2139657.2724949243
108	2139657.2724949243
109	2139657.2724949243
110	2139657.2724949243
111	2139657.2724949243
112	2139657.2724949243
113	2139657.2724949243
114	2139657.2724949243
115	2139657.2724949243
116	2139657.2724949243
117	2139657.2724949243
118	2139657.2724949243
119	2139657.2724949243
120	2139657.2724949243
121	2139657.2724949243
122	2139657.2724949243
123	2139657.2724949243
124	2139657.2724949243
125	2139657.2724949243
126	2139657.2724949243
127	2139657.2724949243
128	2139657.2724949243
129	2139657.2724949243
130	2139657.2724949243
131	2139657.2724949243
132	2139657.2724949243
133	2139657.2724949243
134	2139657.2724949243
135	2139657.2724949243
136	2139657.2724949243
137	2139657.2724949243
138	2139657.2724949243
139	2139657.2724949243
140	2139657.2724949243
141	2139657.2724949243
142	2139657.2724949243
143	2139657.2724949243
144	2139657.2724949243
145	2139657.2724949243
146	2139657.2724949243
147	2139657.2724949243
148	2139657.2724949243
