tcount: 	 cost:
1	2209789.05642426
2	2209697.136916859
3	2209619.047303752
4	2209495.7787998063
5	2209372.711824749
6	2209293.8464870085
7	2209091.9776345687
8	2208893.346411842
9	2208764.460931482
10	2208637.5466920147
11	2208390.2452049195
12	2208268.053324433
13	2208149.2856323477
14	2207954.5759890904
15	2207754.3474994134
16	2207657.3439484616
17	2207563.3399832044
18	2207470.5561884
19	2207378.0265957727
20	2207195.3569109873
21	2207104.86093578
22	2207014.822524493
23	2206925.292517561
24	2206836.9318406456
25	2206757.2045866456
26	2206678.9425902865
27	2206482.592584266
28	2206242.101443052
29	2206147.3348712623
30	2206067.176659133
31	2205935.334317433
32	2205805.6258640657
33	2205682.8167538233
34	2205561.093304695
35	2205319.3929901463
36	2205204.118465475
37	2205110.5720641376
38	2205017.178184107
39	2204926.1229641098
40	2204844.585685965
41	2204643.075488403
42	2204321.492757785
43	2204199.6349560637
44	2204078.0458595282
45	2203957.195702254
46	2203836.6814264613
47	2203718.58549734
48	2203499.9636667036
49	2203367.915581752
50	2203237.838737694
51	2203108.5848666434
52	2202987.466004183
53	2202895.7498585237
54	2202816.7552333446
55	2202415.972959113
56	2202286.101858306
57	2202157.465217011
58	2202029.4027096587
59	2201909.2243153485
60	2201815.525392704
61	2201654.950393567
62	2201454.320153199
63	2201325.683511904
64	2198358.6660761526
65	2195409.0593488426
66	2189531.3938007094
67	2186602.5592552526
68	2183722.250595203
69	2180853.7932837214
70	2177993.6534641436
71	2175144.330693622
72	2169539.4185457956
73	2166773.09831106
74	2164039.4447025578
75	2161306.6530103153
76	2158607.8639145084
77	2153267.9910164657
78	2150623.2871659407
79	2147998.0626228787
80	2145396.842447643
81	2142800.061141143
82	2137696.61187307
83	2135199.3818945372
84	2132709.090341894
85	2130224.185765872
86	2127741.823842815
87	2122859.369903667
88	2120440.919071249
89	2118026.1744787474
90	2115627.6770077357
91	2110881.6644124603
92	2108520.229340606
93	2106164.7414909415
94	2103833.6889672335
95	2101513.884450712
96	2096929.1363875787
97	2094652.987929598
98	2092385.6310174635
99	2090136.0295802741
100	2085653.332402264
101	2083429.3298779805
102	2081216.1874985662
103	2079039.331793675
104	2074691.050456327
105	2072522.0812852099
106	2070388.7092556085
107	2068263.0082807161
108	2064075.3450383188
109	2062001.3590389942
110	2059938.060801287
111	2057900.4045722985
112	2053915.2916508743
113	2051950.338058371
114	2050004.0449528852
115	2048059.3032966666
116	2044203.3916225354
117	2042334.80026784
118	2040523.2677695206
119	2036915.6741697395
120	2035131.5075126581
121	2033351.607341061
122	2031593.7722257061
123	2028109.217171963
124	2026405.1225353857
125	2024712.405193433
126	2023070.4116233494
127	2019851.2836817068
128	2018262.6858238967
129	2016678.3544515711
130	2013558.1314007014
131	2012026.5062076417
132	2010521.5573228123
133	2009041.819488572
134	2006115.9585542104
135	2004675.8257720922
136	2003238.9682717603
137	2000385.422111567
138	1998996.573346887
139	1997620.2654637818
140	1994978.3628410993
141	1993676.955480941
142	1992382.227971794
143	1989818.5873454704
144	1988573.2476379904
145	1987354.5842387404
146	1986177.7668738873
147	1983832.6651151497
148	1982664.682391956
149	1981579.5729171094
150	1979509.5517325783
151	1978502.2732959609
152	1977505.3809502698
153	1976304.5359735626
154	1976099.8646020999
155	1975893.313764622
156	1975481.2115984869
157	1975278.82144373
158	1974878.1587211245
159	1974678.8101886422
160	1974479.9398626639
161	1974084.9586339167
162	1973889.4885850907
163	1973695.778450654
164	1973313.2361742568
165	1973178.068580527
166	1973044.1354463086
167	1972778.7714568947
168	1972647.383697512
169	1972385.7133508192
170	1972255.26811607
171	1972124.8659771336
172	1971865.741005276
173	1971736.4440384123
174	1971607.8014307518
175	1971351.1787379172
176	1971223.6472686946
177	1970968.9793651788
178	1970841.85938246
179	1970588.0208241935
180	1970461.4318796042
181	1970335.0917740797
182	1970083.2316797394
183	1969957.6283555967
184	1969707.1951225116
185	1969582.0032848727
186	1969456.921020923
187	1969207.1255821346
188	1969082.379199667
189	1968834.028431771
190	1968710.0881648606
191	1968462.5435125218
192	1968339.0063033898
193	1968215.469094258
194	1967969.5366730336
195	1967846.9399320516
196	1967602.0823315699
197	1967480.0230009595
198	1967236.2402212205
199	1967114.516772092
200	1966872.1446945781
201	1966751.263729416
202	1966510.4367067202
203	1966390.4598412989
204	1966270.886033656
205	1966032.5445339277
206	1965914.0455470278
207	1965679.6674487889
208	1965565.8036263427
209	1965373.5759396814
210	1965278.046761359
211	1965088.0560538603
212	1964993.4420033772
213	1964804.6206258952
214	1964710.5658202027
215	1964523.5238579633
216	1964430.38418011
217	1964244.3590265806
218	1964151.5752317759
219	1963966.3635252146
220	1963781.7110634441
221	1963689.5373538656
222	1963505.3932964501
223	1963413.57546992
224	1963230.1431786017
225	1963138.579554249
226	1962956.0115503343
227	1962864.8546494658
228	1962682.795049906
229	1962591.9431916506
230	1962411.4088051564
231	1962321.6245960465
232	1962143.7847526341
233	1961968.23272882
234	1961885.7042469769
235	1959239.1974098403
236	1959158.478952142
237	1958998.0763362567
238	1956276.8607598962
239	1956197.305889148
240	1956038.5840099684
241	1955959.417001537
242	1953236.5096614782
243	1953078.865177623
244	1953000.2153189473
245	1952843.1310806607
246	1950187.4202673738
247	1950030.982466282
248	1949875.1480065717
249	1949797.4031599683
250	1946933.3649162133
251	1946778.6509476402
252	1946701.4232507925
253	1943797.7396849066
254	1943643.7152493412
255	1943566.9616064362
256	1943413.755991317
257	1940522.8575038216
258	1940370.427613336
259	1940218.9458307358
260	1940143.829828724
261	1937176.2611680797
262	1937027.580613323
263	1936954.533210334
264	1936827.5802710606
265	1933582.1785857696
266	1933519.7016249534
267	1933395.9863153936
268	1933274.1935676616
269	1929979.5142794729
270	1929919.1989837366
271	1929800.0461075886
272	1929681.5340853832
273	1929622.4574017194
274	1926264.42119552
275	1926147.3868886388
276	1926030.9934357002
277	1925914.8390860136
278	1925856.8814627964
279	1922490.7629944067
280	1922375.5316977277
281	1922260.8981591784
282	1922203.7009415296
283	1918789.5865781282
284	1918676.5934023422
285	1918563.839329808
286	1918451.3243605257
287	1918395.1266516976
288	1914824.542555097
289	1914713.4288453262
290	1914603.0324453108
291	1914494.319503872
292	1910891.8178450142
293	1910837.901352892
294	1910732.7846960444
295	1910629.0692987079
296	1906893.933206718
297	1906793.7376381604
298	1906695.3450798045
299	1906605.7737226447
300	1906524.9917892846
301	1902774.3243805673
302	1902695.4372322874
303	1902656.0749818669
304	1902577.9677107814
305	1902501.1662392505
306	1898638.7347448198
307	1898562.3498755626
308	1898486.2472053703
309	1898410.2307268037
310	1894511.4916199557
311	1894435.7585969258
312	1894360.11050905
313	1894284.6250686133
314	1894209.4315630542
315	1890271.2357090376
316	1890196.804372595
317	1890122.5901660202
318	1890048.5449283468
319	1886096.7207818888
320	1886022.8707516422
321	1885949.130993505
322	1885875.4972423352
323	1881908.6762492065
324	1881835.3437632108
325	1881725.9028881653
326	1881653.168565816
327	1877646.1678488555
328	1877573.6846250093
329	1877501.438244977
330	1877393.3451610024
331	1873319.304148243
332	1873247.5123505273
333	1873175.9695948309
334	1873069.449708345
335	1868977.1012791349
336	1868906.9407786424
337	1868801.9492922497
338	1868732.4890017428
339	1868663.1430455327
340	1864447.7650862366
341	1864378.6382149823
342	1864309.6481585503
343	1864206.6668961253
344	1862515.6873949922
345	1862413.9664246954
346	1862346.655775674
347	1862279.6138318381
348	1857825.1349176872
349	1857758.5631570816
350	1857659.0078857746
351	1857593.03965832
352	1853038.5452381924
353	1852940.1591544088
354	1852874.8637942804
355	1852777.7592266134
356	1851188.8382871915
357	1851093.6494751524
358	1851031.377048363
359	1850940.5115997137
360	1846358.2047884117
361	1846272.9453780623
362	1846216.9700585664
363	1846133.7442656374
364	1844501.8021946275
365	1844419.2881677956
366	1844364.6346996226
367	1844282.883279323
368	1839590.1760283548
369	1839509.7972998142
370	1839429.7236138866
371	1837764.8181427105
372	1837685.4053824448
373	1837606.6027074049
374	1837528.6134793335
375	1832800.0200772658
376	1832723.6436866086
377	1832648.3998420546
378	1832574.4778488236
379	1830894.2282504844
380	1830821.294583332
381	1830725.1830510653
382	1828885.0169976132
383	1828814.5122475894
384	1828744.2229766306
385	1826879.6479250097
386	1826810.6925603398
387	1821868.3166842917
388	1821800.1822039813
389	1821732.6079692396
390	1819807.1691760335
391	1819718.434897122
392	1817810.4844811822
393	1817722.6983101561
394	1817657.8391116317
395	1812620.0985506398
396	1812535.372182335
397	1807437.6368743007
398	1807356.1857877814
399	1802240.6046606153
400	1791651.2804983994
401	1780590.8590548234
402	1762507.742798312
403	1748225.0080530136
404	1737375.095707845
405	1726154.382848136
406	1709246.8930705297
407	1701870.6848009068
408	1695622.9749224228
409	1677908.74655714
410	1663051.2097004964
411	1650699.1082911142
412	1635100.6514927063
413	1615349.8985136258
414	1605690.9265579772
415	1585417.4649711945
416	1562898.034861768
417	1553248.8967809835
418	1529818.5457122852
419	1512525.3375996037
420	1492107.571394055
421	1467763.1691652383
422	1453130.7577740683
423	1438053.5368188564
424	1420193.9836867333
425	1402472.2259368417
426	1384483.5394965394
427	1360922.6591585176
428	1336114.7782120896
429	1322840.8342448662
430	1308023.6236873255
431	1308023.6236873255
432	1308023.6236873255
433	1308023.6236873255
434	1308023.6236873255
435	1308023.6236873255
436	1308023.6236873255
437	1308023.6236873255
438	1308023.6236873255
439	1308023.6236873255
440	1308023.6236873255
441	1308023.6236873255
442	1308023.6236873255
443	1308023.6236873255
444	1308023.6236873255
445	1308023.6236873255
446	1308023.6236873255
447	1308023.6236873255
448	1308023.6236873255
449	1308023.6236873255
450	1308023.6236873255
451	1308023.6236873255
452	1308023.6236873255
453	1308023.6236873255
454	1308023.6236873255
455	1308023.6236873255
456	1308023.6236873255
457	1308023.6236873255
458	1308023.6236873255
459	1308023.6236873255
460	1308023.6236873255
461	1308023.6236873255
462	1308023.6236873255
463	1308023.6236873255
464	1308023.6236873255
465	1308023.6236873255
466	1308023.6236873255
467	1308023.6236873255
468	1308023.6236873255
469	1308023.6236873255
470	1308023.6236873255
471	1308023.6236873255
472	1308023.6236873255
473	1308023.6236873255
474	1308023.6236873255
475	1308023.6236873255
476	1308023.6236873255
477	1308023.6236873255
478	1308023.6236873255
479	1308023.6236873255
480	1308023.6236873255
481	1308023.6236873255
482	1308023.6236873255
483	1308023.6236873255
484	1308023.6236873255
485	1308023.6236873255
486	1308023.6236873255
487	1308023.6236873255
488	1308023.6236873255
489	1308023.6236873255
490	1308023.6236873255
491	1308023.6236873255
492	1308023.6236873255
493	1308023.6236873255
494	1308023.6236873255
495	1308023.6236873255
496	1308023.6236873255
497	1308023.6236873255
498	1308023.6236873255
499	1308023.6236873255
500	1308023.6236873255
501	1308023.6236873255
502	1308023.6236873255
503	1308023.6236873255
504	1308023.6236873255
505	1308023.6236873255
506	1308023.6236873255
507	1308023.6236873255
508	1308023.6236873255
509	1308023.6236873255
510	1308023.6236873255
511	1308023.6236873255
512	1308023.6236873255
513	1308023.6236873255
514	1308023.6236873255
515	1308023.6236873255
516	1308023.6236873255
517	1308023.6236873255
518	1308023.6236873255
519	1308023.6236873255
520	1308023.6236873255
521	1308023.6236873255
522	1308023.6236873255
523	1308023.6236873255
524	1308023.6236873255
525	1308023.6236873255
526	1308023.6236873255
527	1308023.6236873255
528	1308023.6236873255
529	1308023.6236873255
530	1308023.6236873255
531	1308023.6236873255
532	1308023.6236873255
533	1308023.6236873255
534	1308023.6236873255
535	1308023.6236873255
536	1308023.6236873255
537	1308023.6236873255
538	1308023.6236873255
539	1308023.6236873255
540	1308023.6236873255
541	1308023.6236873255
542	1308023.6236873255
543	1308023.6236873255
544	1308023.6236873255
545	1308023.6236873255
546	1308023.6236873255
547	1308023.6236873255
548	1308023.6236873255
549	1308023.6236873255
550	1308023.6236873255
551	1308023.6236873255
552	1308023.6236873255
553	1308023.6236873255
554	1308023.6236873255
555	1308023.6236873255
556	1308023.6236873255
557	1308023.6236873255
558	1308023.6236873255
559	1308023.6236873255
560	1308023.6236873255
561	1308023.6236873255
562	1308023.6236873255
563	1308023.6236873255
564	1308023.6236873255
565	1308023.6236873255
566	1308023.6236873255
567	1308023.6236873255
568	1308023.6236873255
569	1308023.6236873255
570	1308023.6236873255
571	1308023.6236873255
572	1308023.6236873255
573	1308023.6236873255
574	1308023.6236873255
575	1308023.6236873255
576	1308023.6236873255
577	1308023.6236873255
578	1308023.6236873255
579	1308023.6236873255
580	1308023.6236873255
581	1308023.6236873255
582	1308023.6236873255
583	1308023.6236873255
584	1308023.6236873255
585	1308023.6236873255
586	1308023.6236873255
587	1308023.6236873255
588	1308023.6236873255
589	1308023.6236873255
590	1308023.6236873255
591	1308023.6236873255
592	1308023.6236873255
593	1308023.6236873255
594	1308023.6236873255
595	1308023.6236873255
596	1308023.6236873255
597	1308023.6236873255
598	1308023.6236873255
599	1308023.6236873255
600	1308023.6236873255
601	1308023.6236873255
602	1308023.6236873255
603	1308023.6236873255
604	1308023.6236873255
605	1308023.6236873255
606	1308023.6236873255
607	1308023.6236873255
608	1308023.6236873255
609	1308023.6236873255
610	1308023.6236873255
611	1308023.6236873255
612	1308023.6236873255
613	1308023.6236873255
614	1308023.6236873255
615	1308023.6236873255
616	1308023.6236873255
617	1308023.6236873255
618	1308023.6236873255
619	1308023.6236873255
620	1308023.6236873255
621	1308023.6236873255
622	1308023.6236873255
623	1308023.6236873255
624	1308023.6236873255
625	1308023.6236873255
626	1308023.6236873255
627	1308023.6236873255
628	1308023.6236873255
629	1308023.6236873255
630	1308023.6236873255
631	1308023.6236873255
632	1308023.6236873255
633	1308023.6236873255
634	1308023.6236873255
635	1308023.6236873255
636	1308023.6236873255
637	1308023.6236873255
638	1308023.6236873255
639	1308023.6236873255
640	1308023.6236873255
641	1308023.6236873255
642	1308023.6236873255
643	1308023.6236873255
644	1308023.6236873255
645	1308023.6236873255
646	1308023.6236873255
647	1308023.6236873255
648	1308023.6236873255
649	1308023.6236873255
650	1308023.6236873255
651	1308023.6236873255
652	1308023.6236873255
653	1308023.6236873255
654	1308023.6236873255
655	1308023.6236873255
656	1308023.6236873255
657	1308023.6236873255
658	1308023.6236873255
659	1308023.6236873255
660	1308023.6236873255
661	1308023.6236873255
662	1308023.6236873255
663	1308023.6236873255
664	1308023.6236873255
665	1308023.6236873255
666	1308023.6236873255
667	1308023.6236873255
668	1308023.6236873255
669	1308023.6236873255
670	1308023.6236873255
671	1308023.6236873255
672	1308023.6236873255
673	1308023.6236873255
674	1308023.6236873255
675	1308023.6236873255
676	1308023.6236873255
677	1308023.6236873255
678	1308023.6236873255
679	1308023.6236873255
680	1308023.6236873255
681	1308023.6236873255
682	1308023.6236873255
683	1308023.6236873255
684	1308023.6236873255
685	1308023.6236873255
686	1308023.6236873255
687	1308023.6236873255
688	1308023.6236873255
689	1308023.6236873255
690	1308023.6236873255
691	1308023.6236873255
