tcount: 	 cost:
1.0	87887.60727617322
2.0	87887.60727617322
3.0	87887.60727617322
4.0	87887.60727617322
5.0	87887.60727617322
6.0	87887.60727617322
7.0	87887.60727617322
8.0	87887.60727617322
9.0	87887.60727617322
10.0	87887.60727617322
11.0	87887.60727617322
12.0	87887.60727617322
13.0	87887.60727617322
14.0	87887.60727617322
15.0	87887.60727617322
16.0	87887.60727617322
17.0	87887.60727617322
18.0	87887.60727617322
19.0	87887.60727617322
20.0	87887.60727617322
21.0	87887.60727617322
22.0	87887.60727617322
23.0	87887.60727617322
24.0	87887.60727617322
25.0	87887.60727617322
26.0	87887.60727617322
27.0	87887.60727617322
28.0	87887.60727617322
29.0	87887.60727617322
30.0	87887.60727617322
31.0	87887.60727617322
32.0	87887.60727617322
33.0	87887.60727617322
34.0	87887.60727617322
35.0	87887.60727617322
36.0	87887.60727617322
37.0	87887.60727617322
38.0	87887.60727617322
39.0	87887.60727617322
40.0	87887.60727617322
41.0	87887.60727617322
42.0	87887.60727617322
43.0	87887.60727617322
44.0	87887.60727617322
45.0	87887.60727617322
46.0	87887.60727617322
47.0	87887.60727617322
48.0	87887.60727617322
49.0	87887.60727617322
50.0	87887.60727617322
51.0	87887.60727617322
52.0	87887.60727617322
53.0	87887.60727617322
54.0	87887.60727617322
55.0	87887.60727617322
56.0	87887.60727617322
57.0	87887.60727617322
58.0	87887.60727617322
59.0	87887.60727617322
60.0	87887.60727617322
61.0	87887.60727617322
62.0	87887.60727617322
63.0	87887.60727617322
64.0	87887.60727617322
65.0	87887.60727617322
66.0	87887.60727617322
67.0	87887.60727617322
68.0	87887.60727617322
69.0	87887.60727617322
70.0	87887.60727617322
71.0	87887.60727617322
72.0	87887.60727617322
73.0	87887.60727617322
74.0	87887.60727617322
75.0	87887.60727617322
76.0	87887.60727617322
77.0	87887.60727617322
78.0	87887.60727617322
79.0	87887.60727617322
80.0	87887.60727617322
81.0	87887.60727617322
82.0	87887.60727617322
83.0	87887.60727617322
84.0	87887.60727617322
85.0	87887.60727617322
86.0	87887.60727617322
87.0	87887.60727617322
88.0	87887.60727617322
89.0	87887.60727617322
90.0	87887.60727617322
91.0	87887.60727617322
92.0	87887.60727617322
93.0	87887.60727617322
94.0	87887.60727617322
95.0	87887.60727617322
96.0	87887.60727617322
97.0	87887.60727617322
98.0	87887.60727617322
99.0	87887.60727617322
100.0	87887.60727617322
101.0	87887.60727617322
102.0	87887.60727617322
103.0	87887.60727617322
104.0	87887.60727617322
105.0	87887.60727617322
106.0	87887.60727617322
107.0	87887.60727617322
108.0	87887.60727617322
109.0	87887.60727617322
110.0	87887.60727617322
111.0	87887.60727617322
112.0	87887.60727617322
113.0	87887.60727617322
114.0	87887.60727617322
115.0	87887.60727617322
116.0	87887.60727617322
117.0	87887.60727617322
118.0	87887.60727617322
119.0	87887.60727617322
120.0	87887.60727617322
121.0	87887.60727617322
122.0	87887.60727617322
123.0	87887.60727617322
124.0	87887.60727617322
125.0	87887.60727617322
126.0	87887.60727617322
127.0	87887.60727617322
128.0	87887.60727617322
129.0	87887.60727617322
130.0	87887.60727617322
131.0	87887.60727617322
132.0	87887.60727617322
133.0	87887.60727617322
134.0	87887.60727617322
135.0	87887.60727617322
136.0	87887.60727617322
137.0	87887.60727617322
138.0	87887.60727617322
139.0	87887.60727617322
140.0	87887.60727617322
141.0	87887.60727617322
142.0	87887.60727617322
143.0	87887.60727617322
144.0	87887.60727617322
145.0	87887.60727617322
146.0	87887.60727617322
147.0	87887.60727617322
148.0	87887.60727617322
149.0	87887.60727617322
150.0	87887.60727617322
151.0	87887.60727617322
152.0	87887.60727617322
153.0	87887.60727617322
154.0	87887.60727617322
155.0	87887.60727617322
156.0	87887.60727617322
157.0	87887.60727617322
158.0	87887.60727617322
159.0	87887.60727617322
160.0	87887.60727617322
161.0	87887.60727617322
162.0	87887.60727617322
163.0	87887.60727617322
164.0	87887.60727617322
165.0	87887.60727617322
166.0	87887.60727617322
167.0	87887.60727617322
168.0	87887.60727617322
169.0	87887.60727617322
170.0	87887.60727617322
171.0	87887.60727617322
172.0	87887.60727617322
173.0	87887.60727617322
174.0	87887.60727617322
175.0	87887.60727617322
176.0	87887.60727617322
177.0	87887.60727617322
178.0	87887.60727617322
179.0	87887.60727617322
