tcount: 	 cost:
1	2289346.8902771412
2	2289346.8902771412
3	2289346.8902771412
4	2289346.8902771412
5	2289346.8902771412
6	2289346.8902771412
7	2289346.8902771412
8	2289346.8902771412
9	2289346.8902771412
10	2289346.8902771412
11	2289346.8902771412
12	2289346.8902771412
13	2289346.8902771412
14	2289346.8902771412
15	2289346.8902771412
16	2289346.8902771412
17	2289346.8902771412
18	2289346.8902771412
19	2289346.8902771412
20	2289346.8902771412
21	2289346.8902771412
22	2289346.8902771412
23	2289346.8902771412
24	2289346.8902771412
25	2289346.8902771412
26	2289346.8902771412
27	2289346.8902771412
28	2289346.8902771412
29	2289346.8902771412
30	2289346.8902771412
31	2289346.8902771412
32	2289346.8902771412
33	2289346.8902771412
34	2289346.8902771412
35	2289346.8902771412
36	2289346.8902771412
37	2289346.8902771412
38	2289346.8902771412
39	2289346.8902771412
40	2289346.8902771412
41	2289346.8902771412
42	2289346.8902771412
43	2289346.8902771412
44	2289346.8902771412
45	2289346.8902771412
46	2289346.8902771412
47	2289346.8902771412
48	2289346.8902771412
49	2289346.8902771412
50	2289346.8902771412
51	2289346.8902771412
52	2289346.8902771412
53	2289346.8902771412
54	2289346.8902771412
55	2289346.8902771412
56	2289346.8902771412
57	2289346.8902771412
58	2289346.8902771412
59	2289346.8902771412
60	2289346.8902771412
61	2289346.8902771412
62	2289346.8902771412
63	2289346.8902771412
64	2289346.8902771412
65	2289346.8902771412
66	2289346.8902771412
67	2289346.8902771412
68	2289346.8902771412
69	2289346.8902771412
70	2289346.8902771412
71	2289346.8902771412
72	2289346.8902771412
73	2289346.8902771412
74	2289346.8902771412
75	2289346.8902771412
76	2289346.8902771412
77	2289346.8902771412
78	2289346.8902771412
79	2289346.8902771412
80	2289346.8902771412
81	2289346.8902771412
82	2289346.8902771412
83	2289346.8902771412
84	2289346.8902771412
85	2289346.8902771412
86	2289346.8902771412
87	2289346.8902771412
88	2289346.8902771412
89	2289346.8902771412
90	2289346.8902771412
91	2289346.8902771412
92	2289346.8902771412
93	2289346.8902771412
94	2289346.8902771412
95	2289346.8902771412
96	2289346.8902771412
97	2289346.8902771412
98	2289346.8902771412
99	2289346.8902771412
100	2289346.8902771412
101	2289346.8902771412
102	2289346.8902771412
103	2289346.8902771412
104	2289346.8902771412
105	2289346.8902771412
106	2289346.8902771412
107	2289346.8902771412
108	2289346.8902771412
109	2289346.8902771412
110	2289346.8902771412
111	2289346.8902771412
112	2289346.8902771412
113	2289346.8902771412
114	2289346.8902771412
115	2289346.8902771412
116	2289346.8902771412
117	2289346.8902771412
118	2289346.8902771412
119	2289346.8902771412
120	2289346.8902771412
121	2289346.8902771412
122	2289346.8902771412
123	2289346.8902771412
124	2289346.8902771412
125	2289346.8902771412
126	2289346.8902771412
127	2289346.8902771412
128	2289346.8902771412
129	2289346.8902771412
130	2289346.8902771412
131	2289346.8902771412
132	2289346.8902771412
133	2289346.8902771412
134	2289346.8902771412
135	2289346.8902771412
136	2289346.8902771412
137	2289346.8902771412
138	2289346.8902771412
139	2289346.8902771412
140	2289346.8902771412
141	2289346.8902771412
142	2289346.8902771412
143	2289346.8902771412
144	2289346.8902771412
145	2289346.8902771412
146	2289346.8902771412
147	2289346.8902771412
148	2289346.8902771412
149	2289346.8902771412
150	2289346.8902771412
151	2289346.8902771412
152	2289346.8902771412
153	2289346.8902771412
154	2289346.8902771412
155	2289346.8902771412
156	2289346.8902771412
157	2289346.8902771412
158	2289346.8902771412
159	2289346.8902771412
160	2289346.8902771412
161	2289346.8902771412
162	2289346.8902771412
163	2289346.8902771412
164	2289346.8902771412
165	2289346.8902771412
166	2289346.8902771412
167	2289346.8902771412
168	2289346.8902771412
169	2289346.8902771412
170	2289346.8902771412
171	2289346.8902771412
172	2289346.8902771412
173	2289346.8902771412
174	2289346.8902771412
175	2289346.8902771412
176	2289346.8902771412
177	2289346.8902771412
178	2289346.8902771412
179	2289346.8902771412
180	2289346.8902771412
181	2289346.8902771412
182	2289346.8902771412
183	2289346.8902771412
184	2289346.8902771412
185	2289346.8902771412
186	2289346.8902771412
187	2289346.8902771412
188	2289346.8902771412
189	2289346.8902771412
190	2289346.8902771412
191	2289346.8902771412
192	2289346.8902771412
193	2289346.8902771412
194	2289346.8902771412
195	2289346.8902771412
196	2289346.8902771412
197	2289346.8902771412
198	2289346.8902771412
199	2289346.8902771412
200	2289346.8902771412
201	2289346.8902771412
202	2289346.8902771412
203	2289346.8902771412
204	2289346.8902771412
205	2289346.8902771412
206	2289346.8902771412
207	2289346.8902771412
208	2289346.8902771412
209	2289346.8902771412
210	2289346.8902771412
211	2289346.8902771412
212	2289346.8902771412
213	2289346.8902771412
214	2289346.8902771412
215	2289346.8902771412
216	2289346.8902771412
217	2289346.8902771412
218	2289346.8902771412
219	2289346.8902771412
220	2289346.8902771412
221	2289346.8902771412
222	2289346.8902771412
223	2289346.8902771412
224	2289346.8902771412
225	2289346.8902771412
226	2289346.8902771412
