tcount: 	 cost:
1	2012907.329924729
2	2012907.329924729
3	2012907.329924729
4	2012907.329924729
5	2012907.329924729
6	2012907.329924729
7	2012907.329924729
8	2012907.329924729
9	2012907.329924729
10	2012907.329924729
11	2012907.329924729
12	2012907.329924729
13	2012907.329924729
14	2012907.329924729
15	2012907.329924729
16	2012907.329924729
17	2012907.329924729
18	2012907.329924729
19	2012907.329924729
20	2012907.329924729
21	2012907.329924729
22	2012907.329924729
23	2012907.329924729
24	2012907.329924729
25	2012907.329924729
26	2012907.329924729
27	2012907.329924729
28	2012907.329924729
29	2012907.329924729
30	2012907.329924729
31	2012907.329924729
32	2012907.329924729
33	2012907.329924729
34	2012907.329924729
35	2012907.329924729
36	2012907.329924729
37	2012907.329924729
38	2012907.329924729
39	2012907.329924729
40	2012907.329924729
41	2012907.329924729
42	2012907.329924729
43	2012907.329924729
44	2012907.329924729
45	2012907.329924729
46	2012907.329924729
47	2012907.329924729
48	2012907.329924729
49	2012907.329924729
50	2012907.329924729
51	2012907.329924729
52	2012907.329924729
53	2012907.329924729
54	2012907.329924729
55	2012907.329924729
56	2012907.329924729
57	2012907.329924729
58	2012907.329924729
59	2012907.329924729
60	2012907.329924729
61	2012907.329924729
62	2012907.329924729
63	2012907.329924729
64	2012907.329924729
65	2012907.329924729
66	2012907.329924729
67	2012907.329924729
68	2012907.329924729
69	2012907.329924729
70	2012907.329924729
71	2012907.329924729
72	2012907.329924729
73	2012907.329924729
74	2012907.329924729
75	2012907.329924729
76	2012907.329924729
77	2012907.329924729
78	2012907.329924729
79	2012907.329924729
80	2012907.329924729
81	2012907.329924729
82	2012907.329924729
83	2012907.329924729
84	2012907.329924729
85	2012907.329924729
86	2012907.329924729
87	2012907.329924729
88	2012907.329924729
89	2012907.329924729
90	2012907.329924729
91	2012907.329924729
92	2012907.329924729
93	2012907.329924729
94	2012907.329924729
95	2012907.329924729
96	2012907.329924729
97	2012907.329924729
98	2012907.329924729
99	2012907.329924729
100	2012907.329924729
101	2012907.329924729
102	2012907.329924729
103	2012907.329924729
104	2012907.329924729
105	2012907.329924729
106	2012907.329924729
107	2012907.329924729
108	2012907.329924729
109	2012907.329924729
110	2012907.329924729
111	2012907.329924729
112	2012907.329924729
113	2012907.329924729
114	2012907.329924729
115	2012907.329924729
116	2012907.329924729
117	2012907.329924729
118	2012907.329924729
119	2012907.329924729
120	2012907.329924729
121	2012907.329924729
122	2012907.329924729
123	2012907.329924729
124	2012907.329924729
125	2012907.329924729
126	2012907.329924729
127	2012907.329924729
128	2012907.329924729
129	2012907.329924729
130	2012907.329924729
131	2012907.329924729
132	2012907.329924729
133	2012907.329924729
134	2012907.329924729
135	2012907.329924729
136	2012907.329924729
137	2012907.329924729
138	2012907.329924729
139	2012907.329924729
140	2012907.329924729
141	2012907.329924729
142	2012907.329924729
143	2012907.329924729
144	2012907.329924729
145	2012907.329924729
146	2012907.329924729
147	2012907.329924729
148	2012907.329924729
149	2012907.329924729
150	2012907.329924729
151	2012907.329924729
