tcount: 	 cost:
1.0	120630.57761850447
2.0	120630.57761850447
3.0	120630.57761850447
4.0	120630.57761850447
5.0	120630.57761850447
6.0	120630.57761850447
7.0	120630.57761850447
8.0	120630.57761850447
9.0	120630.57761850447
10.0	120630.57761850447
11.0	120630.57761850447
12.0	120630.57761850447
13.0	120630.57761850447
14.0	120630.57761850447
15.0	120630.57761850447
16.0	120630.57761850447
17.0	120630.57761850447
18.0	120630.57761850447
19.0	120630.57761850447
20.0	120630.57761850447
21.0	120630.57761850447
22.0	120630.57761850447
23.0	120630.57761850447
24.0	120630.57761850447
25.0	120630.57761850447
26.0	120630.57761850447
27.0	120630.57761850447
28.0	120630.57761850447
29.0	120630.57761850447
30.0	120630.57761850447
31.0	120630.57761850447
32.0	120630.57761850447
33.0	120630.57761850447
34.0	120630.57761850447
35.0	120630.57761850447
36.0	120630.57761850447
37.0	120630.57761850447
38.0	120630.57761850447
39.0	120630.57761850447
40.0	120630.57761850447
41.0	120630.57761850447
42.0	120630.57761850447
43.0	120630.57761850447
44.0	120630.57761850447
45.0	120630.57761850447
46.0	120630.57761850447
47.0	120630.57761850447
48.0	120630.57761850447
49.0	120630.57761850447
50.0	120630.57761850447
51.0	120630.57761850447
52.0	120630.57761850447
53.0	120630.57761850447
54.0	120630.57761850447
55.0	120630.57761850447
56.0	120630.57761850447
57.0	120630.57761850447
58.0	120630.57761850447
59.0	120630.57761850447
60.0	120630.57761850447
61.0	120630.57761850447
62.0	120630.57761850447
63.0	120630.57761850447
64.0	120630.57761850447
65.0	120630.57761850447
66.0	120630.57761850447
67.0	120630.57761850447
68.0	120630.57761850447
69.0	120630.57761850447
70.0	120630.57761850447
71.0	120630.57761850447
72.0	120630.57761850447
73.0	120630.57761850447
74.0	120630.57761850447
75.0	120630.57761850447
76.0	120630.57761850447
77.0	120630.57761850447
78.0	120630.57761850447
79.0	120630.57761850447
80.0	120630.57761850447
