tcount: 	 cost:
1	143905.7272392
2	143893.99266000002
3	143698.51518719998
4	143596.76467319997
5	143498.55085199996
6	143440.25735879995
7	143261.05941359996
8	143052.33038159995
9	142838.82967079993
10	142623.39193199994
11	142405.37094239992
12	142183.38564239992
13	141988.72663319993
14	141789.2341223999
15	141588.07010639991
16	141415.39696799993
17	141208.62985919992
18	141005.04909239992
19	140647.19503919993
20	140476.1543603999
21	140291.09295119988
22	140108.2151927999
23	139926.83359679993
24	139746.03151199993
25	139566.15048119993
26	139386.72777599993
27	139208.9982671999
28	139032.4747451999
29	138862.1334575999
30	138686.61972839994
31	138511.63256159992
32	138167.2463255999
33	137997.83810639987
34	137825.04481319987
35	137652.69093839987
36	137483.44386479992
37	137311.96775399992
38	137140.81986599995
39	136971.71621519994
40	136803.00738719993
41	136634.44198199993
42	136465.87657679993
43	136297.5625715999
44	135961.07798399992
45	135793.06854719992
46	135625.31051039993
47	135457.69589639994
48	135290.38728719993
49	135123.16749599995
50	134956.09112759997
51	134789.17590479995
52	134622.51208199997
53	134455.991682
54	134124.29649600002
55	133959.4085556
56	133798.06851720004
57	133638.01518840002
58	133477.9618596
59	133318.53362640002
60	133159.3700388
61	133000.7113968
62	132684.283854
63	132526.1423304
64	132368.1331296
65	132210.6288744
66	132053.36491920002
67	131896.2332868
68	131739.11382720002
69	131582.36699040004
70	131269.51058520004
71	131113.40101680005
72	130957.42377120005
73	130801.45869840005
74	130645.49362560005
75	130489.90117560005
76	130334.68134840006
77	130179.97863960006
78	129877.59944160008
79	129732.12574320009
80	129587.11037040007
81	129442.79129160008
82	129298.47221280009
83	129154.84062240008
84	129011.32581480009
85	128724.7545252001
86	128581.6980432001
87	128438.6415612001
88	128295.7018620001
89	128152.7621628001
90	128010.02880000009
91	127724.59892160009
92	127582.00516800009
93	127439.41141440009
94	127296.93444360008
95	127154.45747280007
96	127012.32204480008
97	126728.28475440008
98	126586.26610920008
99	126444.47222400007
100	126302.67833880008
101	126161.00123640007
102	125877.65143440008
103	125736.09551760009
104	125594.76436080008
105	125453.43320400007
106	125312.21883000007
107	125171.00445600007
108	124889.25879360008
109	124748.50274520008
110	124607.74669680008
111	124467.11183400007
112	124326.47697120007
113	124045.89033120008
114	123905.71379400008
115	123765.76201680009
116	123625.81023960008
117	123485.85846240008
118	123346.36941360007
119	123346.36941360007
120	123346.36941360007
121	123346.36941360007
122	123346.36941360007
123	123346.36941360007
124	123346.36941360007
125	123346.36941360007
126	123346.36941360007
127	123346.36941360007
128	123346.36941360007
129	123346.36941360007
130	123346.36941360007
131	123346.36941360007
132	123346.36941360007
133	123346.36941360007
134	123346.36941360007
135	123346.36941360007
136	123346.36941360007
137	123346.36941360007
138	123346.36941360007
139	123346.36941360007
140	123346.36941360007
141	123346.36941360007
142	123346.36941360007
143	123346.36941360007
144	123346.36941360007
145	123346.36941360007
146	123346.36941360007
