0	1	4
0	2	6
0	3	8
0	4	1
0	5	7
0	6	8
0	7	4
0	8	7
0	9	4
0	10	5
0	21	8
0	22	2
0	23	7
1	11	8
1	30	6
2	12	8
2	31	5
3	13	2
3	32	1
4	14	8
4	33	7
5	15	8
5	34	8
6	16	5
6	35	3
7	17	6
7	36	5
8	18	1
8	37	8
9	19	7
9	38	3
10	20	3
10	39	2
11	52	5
12	52	1
13	52	1
14	21	8
14	24	8
15	22	5
15	25	4
16	23	5
16	26	4
17	52	4
18	52	2
19	52	9
20	52	8
21	24	5
22	25	3
23	26	3
24	27	9
25	27	5
26	27	8
27	28	5
28	29	3
29	30	7
29	31	8
29	32	2
29	33	1
29	34	2
29	35	4
29	36	8
29	37	4
29	38	6
29	39	3
12	30	5
30	40	3
12	31	2
31	40	5
12	32	6
32	40	6
12	33	9
33	40	5
12	34	8
34	40	2
12	35	1
35	40	9
12	36	2
36	40	5
12	37	2
37	40	2
12	38	2
38	40	2
12	39	6
39	40	1
40	41	5
41	42	9
41	43	9
41	44	4
41	45	6
41	46	6
41	47	7
41	48	9
41	49	1
41	50	2
41	51	9
42	52	5
43	52	2
44	52	2
45	52	7
46	52	3
47	52	5
48	52	3
49	52	4
50	52	1
51	52	4
