19	7.74	20.31	14.77	7.74	14.77	20.31	14.77	7.74	20.31	20.31	20.31	14.77	7.74	10.83	14.77
17	7.42	19.48	14.17	7.42	14.17	19.48	14.17	7.42	19.48	19.48	19.48	14.17	7.42	10.39	14.17
18	7.60	19.95	14.51	7.60	14.51	19.95	14.51	7.60	19.95	19.95	19.95	14.51	7.60	10.64	14.51
15	0.51	1.35	0.98	0.51	0.98	1.35	0.98	0.51	1.35	1.35	1.35	0.98	0.51	0.72	0.98
16	1.01	2.66	1.94	1.01	1.94	2.66	1.94	1.01	2.66	2.66	2.66	1.94	1.01	1.42	1.94
13	7.59	19.91	14.48	7.59	14.48	19.91	14.48	7.59	19.91	19.91	19.91	14.48	7.59	10.62	14.48
14	7.41	19.44	14.14	7.41	14.14	19.44	14.14	7.41	19.44	19.44	19.44	14.14	7.41	10.37	14.14
11	7.51	19.71	14.33	7.51	14.33	19.71	14.33	7.51	19.71	19.71	19.71	14.33	7.51	10.51	14.33
12	7.51	19.71	14.33	7.51	14.33	19.71	14.33	7.51	19.71	19.71	19.71	14.33	7.51	10.51	14.33
21	7.69	20.18	14.67	7.69	14.67	20.18	14.67	7.69	20.18	20.18	20.18	14.67	7.69	10.76	14.67
20	7.81	20.49	14.90	7.81	14.90	20.49	14.90	7.81	20.49	20.49	20.49	14.90	7.81	10.93	14.90
22	0.99	2.61	1.90	0.99	1.90	2.61	1.90	0.99	2.61	2.61	2.61	1.90	0.99	1.39	1.90
23	2.16	5.68	4.13	2.16	4.13	5.68	4.13	2.16	5.68	5.68	5.68	4.13	2.16	3.03	4.13
24	2.76	7.24	5.26	2.76	5.26	7.24	5.26	2.76	7.24	7.24	7.24	5.26	2.76	3.86	5.26
25	0.32	0.84	0.61	0.32	0.61	0.84	0.61	0.32	0.84	0.84	0.84	0.61	0.32	0.45	0.61
26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3	9.54	25.05	18.22	9.54	18.22	25.05	18.22	9.54	25.05	25.05	25.05	18.22	9.54	13.36	18.22
2	9.88	25.93	18.86	9.88	18.86	25.93	18.86	9.88	25.93	25.93	25.93	18.86	9.88	13.83	18.86
10	7.49	19.67	14.30	7.49	14.30	19.67	14.30	7.49	19.67	19.67	19.67	14.30	7.49	10.49	14.30
1	9.56	25.11	18.26	9.56	18.26	25.11	18.26	9.56	25.11	25.11	25.11	18.26	9.56	13.39	18.26
0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7	7.56	19.86	14.44	7.56	14.44	19.86	14.44	7.56	19.86	19.86	19.86	14.44	7.56	10.59	14.44
6	7.56	19.86	14.44	7.56	14.44	19.86	14.44	7.56	19.86	19.86	19.86	14.44	7.56	10.59	14.44
5	9.84	25.84	18.79	9.84	18.79	25.84	18.79	9.84	25.84	25.84	25.84	18.79	9.84	13.78	18.79
4	9.71	25.50	18.55	9.71	18.55	25.50	18.55	9.71	25.50	25.50	25.50	18.55	9.71	13.60	18.55
9	7.72	20.27	14.74	7.72	14.74	20.27	14.74	7.72	20.27	20.27	20.27	14.74	7.72	10.81	14.74
8	7.77	20.40	14.84	7.77	14.84	20.40	14.84	7.77	20.40	20.40	20.40	14.84	7.77	10.88	14.84
