35	7.52	19.74	14.36	7.52	14.36	19.74	14.36	7.52	19.74	19.74	19.74	14.36	7.52	10.53	14.36
36	7.52	19.74	14.36	7.52	14.36	19.74	14.36	7.52	19.74	19.74	19.74	14.36	7.52	10.53	14.36
33	7.49	19.67	14.30	7.49	14.30	19.67	14.30	7.49	19.67	19.67	19.67	14.30	7.49	10.49	14.30
34	7.58	19.89	14.47	7.58	14.47	19.89	14.47	7.58	19.89	19.89	19.89	14.47	7.58	10.61	14.47
39	7.44	19.52	14.20	7.44	14.20	19.52	14.20	7.44	19.52	19.52	19.52	14.20	7.44	10.41	14.20
37	7.62	20.01	14.55	7.62	14.55	20.01	14.55	7.62	20.01	20.01	20.01	14.55	7.62	10.67	14.55
38	7.53	19.76	14.37	7.53	14.37	19.76	14.37	7.53	19.76	19.76	19.76	14.37	7.53	10.54	14.37
43	7.47	19.61	14.26	7.47	14.26	19.61	14.26	7.47	19.61	19.61	19.61	14.26	7.47	10.46	14.26
42	7.69	20.19	14.69	7.69	14.69	20.19	14.69	7.69	20.19	20.19	20.19	14.69	7.69	10.77	14.69
41	7.51	19.71	14.33	7.51	14.33	19.71	14.33	7.51	19.71	19.71	19.71	14.33	7.51	10.51	14.33
40	7.56	19.84	14.43	7.56	14.43	19.84	14.43	7.56	19.84	19.84	19.84	14.43	7.56	10.58	14.43
22	7.60	19.95	14.51	7.60	14.51	19.95	14.51	7.60	19.95	19.95	19.95	14.51	7.60	10.64	14.51
23	7.56	19.84	14.43	7.56	14.43	19.84	14.43	7.56	19.84	19.84	19.84	14.43	7.56	10.58	14.43
24	7.67	20.14	14.65	7.67	14.65	20.14	14.65	7.67	20.14	20.14	20.14	14.65	7.67	10.74	14.65
25	7.58	19.89	14.47	7.58	14.47	19.89	14.47	7.58	19.89	19.89	19.89	14.47	7.58	10.61	14.47
26	7.56	19.84	14.43	7.56	14.43	19.84	14.43	7.56	19.84	19.84	19.84	14.43	7.56	10.58	14.43
27	7.62	20.01	14.55	7.62	14.55	20.01	14.55	7.62	20.01	20.01	20.01	14.55	7.62	10.67	14.55
28	7.62	20.01	14.55	7.62	14.55	20.01	14.55	7.62	20.01	20.01	20.01	14.55	7.62	10.67	14.55
29	7.55	19.82	14.41	7.55	14.41	19.82	14.41	7.55	19.82	19.82	19.82	14.41	7.55	10.57	14.41
3	9.59	25.16	18.30	9.59	18.30	25.16	18.30	9.59	25.16	25.16	25.16	18.30	9.59	13.42	18.30
2	9.36	24.58	17.88	9.36	17.88	24.58	17.88	9.36	24.58	24.58	24.58	17.88	9.36	13.11	17.88
1	9.89	25.97	18.89	9.89	18.89	25.97	18.89	9.89	25.97	25.97	25.97	18.89	9.89	13.85	18.89
0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30	7.67	20.14	14.65	7.67	14.65	20.14	14.65	7.67	20.14	20.14	20.14	14.65	7.67	10.74	14.65
7	9.46	24.84	18.07	9.46	18.07	24.84	18.07	9.46	24.84	24.84	24.84	18.07	9.46	13.25	18.07
6	9.69	25.44	18.50	9.69	18.50	25.44	18.50	9.69	25.44	25.44	25.44	18.50	9.69	13.57	18.50
32	7.54	19.78	14.39	7.54	14.39	19.78	14.39	7.54	19.78	19.78	19.78	14.39	7.54	10.55	14.39
5	9.40	24.68	17.95	9.40	17.95	24.68	17.95	9.40	24.68	24.68	24.68	17.95	9.40	13.16	17.95
31	7.79	20.46	14.88	7.79	14.88	20.46	14.88	7.79	20.46	20.46	20.46	14.88	7.79	10.91	14.88
4	9.50	24.94	18.14	9.50	18.14	24.94	18.14	9.50	24.94	24.94	24.94	18.14	9.50	13.30	18.14
9	9.74	25.56	18.59	9.74	18.59	25.56	18.59	9.74	25.56	25.56	25.56	18.59	9.74	13.63	18.59
8	9.75	25.59	18.61	9.75	18.61	25.59	18.61	9.75	25.59	25.59	25.59	18.61	9.75	13.65	18.61
19	7.56	19.84	14.43	7.56	14.43	19.84	14.43	7.56	19.84	19.84	19.84	14.43	7.56	10.58	14.43
