2	22	0.06
2	21	0.06
7	101	0
12	63	0.06
12	65	0.06
12	64	0.06
2	29	0.06
2	28	0.06
2	27	0.06
2	26	0.06
2	25	0.06
65	101	0
2	24	0.06
2	23	0.06
36	101	0
15	101	0
6	101	0
23	79	0.00
2	39	0.06
91	101	0
12	77	0.06
93	101	0
10	18	0.06
79	80	0.00
52	79	0.00
99	101	0
99	100	0.02
2	40	0.06
72	79	0.00
71	79	0.00
12	49	0.06
76	79	0.00
87	97	0.06
12	54	0.06
38	79	0.00
68	101	0
2	56	0.06
73	79	0.00
10	101	0
60	101	0
41	101	0
7	87	0.06
25	79	0.00
17	101	0
40	79	0.00
59	101	0
28	79	0.00
0	100	0
96	97	0.06
25	101	0
45	101	0
0	11	0
0	10	0
81	97	0.06
0	13	0
0	12	0
0	15	0
0	14	0
10	43	0.06
0	17	0
16	29	0.06
0	16	0
75	101	0
78	79	0.00
57	101	0
14	101	0
16	35	0.06
48	79	0.00
80	101	0
10	55	0.06
100	101	0
0	29	0
20	101	0
80	89	0.00
68	79	0.00
80	87	0.00
80	88	0.00
80	86	0.00
80	85	0.00
80	84	0.00
0	31	0
80	83	0.00
0	30	0
98	101	0
80	82	0.00
80	81	0.00
0	37	0
79	101	0
0	36	0
0	39	0
0	38	0
0	33	0
10	26	0.06
0	32	0
0	35	0
35	79	0.00
0	34	0
2	17	0.06
0	18	0
28	101	0
0	19	0
92	101	0
22	79	0.00
80	95	0.00
0	20	0
94	101	0
80	94	0.00
80	96	0.00
27	79	0.00
80	91	0.00
80	90	0.00
80	93	0.00
80	92	0.00
0	28	0
0	27	0
69	101	0
22	101	0
0	26	0
0	25	0
0	24	0
0	23	0
0	22	0
12	19	0.06
0	21	0
53	79	0.00
3	83	0.06
34	79	0.00
9	50	0.06
9	53	0.06
9	54	0.06
9	51	0.06
9	52	0.06
5	50	0.06
42	79	0.00
14	38	0.06
88	101	0
39	79	0.00
14	34	0.06
27	101	0
4	22	0.06
54	79	0.00
3	74	0.06
5	66	0.06
7	23	0.06
9	64	0.06
23	101	0
1	46	0.06
14	28	0.06
72	101	0
85	101	0
45	79	0.00
4	30	0.06
14	20	0.06
4	33	0.06
4	32	0.06
4	35	0.06
4	34	0.06
94	97	0.06
9	76	0.06
1	17	0.06
1	18	0.06
5	85	0.06
1	19	0.06
9	89	0.06
4	101	0
1	20	0.06
1	21	0.06
19	101	0
86	101	0
3	47	0.06
41	79	0.00
61	101	0
14	71	0.06
14	72	0.06
14	73	0.06
2	69	0.06
51	79	0.00
54	101	0
44	101	0
3	36	0.06
14	70	0.06
3	31	0.06
95	97	0.06
3	30	0.06
1	81	0.06
50	101	0
4	75	0.06
56	101	0
14	61	0.06
9	25	0.06
