75	481	0.06
103	592	0.06
103	591	0.06
103	590	0.06
202	828	0.00
741	828	0.00
122	447	0.06
145	975	0.06
75	480	0.06
148	715	0.06
913	996	0.06
71	490	0.06
101	238	0.06
431	828	0.00
93	742	0.06
656	828	0.00
78	488	0.06
78	489	0.06
824	828	0.00
78	490	0.06
44	363	0.06
39	341	0.06
128	770	0.06
44	362	0.06
39	340	0.06
388	828	0.00
936	996	0.06
512	828	0.00
39	343	0.06
39	342	0.06
744	828	0.00
26	805	0.06
919	996	0.06
103	185	0.06
39	339	0.06
130	443	0.06
83	723	0.06
399	828	0.00
42	630	0.06
828	829	0.00
39	370	0.06
652	828	0.00
39	869	0.06
71	471	0.06
290	828	0.00
71	470	0.06
25	750	0.06
955	996	0.06
41	602	0.06
130	434	0.06
14	237	0.06
14	238	0.06
55	885	0.06
75	465	0.06
14	239	0.06
80	184	0.06
927	996	0.06
962	996	0.06
11	270	0.06
80	709	0.06
448	828	0.00
51	725	0.06
732	828	0.00
699	828	0.00
145	681	0.06
71	469	0.06
71	467	0.06
51	332	0.06
71	468	0.06
60	423	0.06
157	716	0.06
74	814	0.06
60	424	0.06
60	425	0.06
758	828	0.00
484	828	0.00
31	669	0.06
62	892	0.06
127	957	0.06
164	823	0.06
164	824	0.06
72	414	0.06
304	828	0.00
70	463	0.06
70	464	0.06
979	996	0.06
70	465	0.06
70	466	0.06
141	507	0.06
120	950	0.06
60	422	0.06
21	223	0.06
60	421	0.06
289	828	0.00
504	828	0.00
341	828	0.00
60	412	0.06
4	834	0.06
126	304	0.06
77	279	0.06
81	384	0.06
619	828	0.00
92	177	0.06
50	384	0.06
50	383	0.06
50	386	0.06
50	385	0.06
50	388	0.06
161	991	0.06
50	387	0.06
283	828	0.00
851	996	0.06
33	312	0.06
33	311	0.06
33	313	0.06
39	337	0.06
394	828	0.00
39	338	0.06
812	828	0.00
39	336	0.06
360	828	0.00
883	996	0.06
129	205	0.06
76	588	0.06
11	227	0.06
152	982	0.06
21	480	0.06
254	828	0.00
594	828	0.00
136	471	0.06
291	828	0.00
135	965	0.06
11	225	0.06
11	226	0.06
727	828	0.00
11	223	0.06
11	224	0.06
907	996	0.06
970	996	0.06
278	828	0.00
137	582	0.06
63	792	0.06
60	813	0.06
206	828	0.00
0	299	0.06
772	828	0.00
190	828	0.00
567	828	0.00
159	619	0.06
165	600	0.06
27	857	0.06
138	476	0.06
7	199	0.06
7	198	0.06
412	828	0.00
622	828	0.00
843	996	0.06
738	828	0.00
138	473	0.06
105	178	0.06
485	828	0.00
954	996	0.06
18	848	0.06
111	247	0.06
98	928	0.06
766	828	0.00
527	828	0.00
138	466	0.06
85	915	0.06
261	828	0.00
12	842	0.06
30	551	0.06
908	996	0.06
561	828	0.00
762	828	0.00
807	828	0.00
8	211	0.06
8	210	0.06
8	212	0.06
8	209	0.06
757	828	0.00
8	208	0.06
543	828	0.00
839	996	0.06
393	828	0.00
186	828	0.00
626	828	0.00
32	726	0.06
133	444	0.06
987	996	0.06
125	816	0.06
111	264	0.06
55	411	0.06
109	432	0.06
972	996	0.06
106	789	0.06
351	828	0.00
62	431	0.06
951	996	0.06
10	484	0.06
154	236	0.06
513	828	0.00
55	407	0.06
55	408	0.06
331	828	0.00
105	592	0.06
314	828	0.00
22	198	0.06
55	406	0.06
774	828	0.00
82	505	0.06
105	596	0.06
82	504	0.06
105	595	0.06
105	598	0.06
62	432	0.06
163	326	0.06
105	597	0.06
82	503	0.06
82	502	0.06
84	458	0.06
150	772	0.06
651	828	0.00
693	828	0.00
660	828	0.00
62	817	0.06
96	815	0.06
85	522	0.06
76	760	0.06
85	521	0.06
85	520	0.06
874	996	0.06
24	651	0.06
69	713	0.06
58	418	0.06
39	395	0.06
58	417	0.06
228	828	0.00
97	927	0.06
138	968	0.06
124	954	0.06
434	828	0.00
140	970	0.06
22	174	0.06
47	877	0.06
139	969	0.06
267	828	0.00
137	522	0.06
85	515	0.06
85	514	0.06
85	517	0.06
148	763	0.06
85	516	0.06
148	764	0.06
85	519	0.06
276	828	0.00
38	868	0.06
85	518	0.06
148	762	0.06
150	775	0.06
150	776	0.06
144	720	0.06
877	996	0.06
150	773	0.06
148	765	0.06
150	774	0.06
426	828	0.00
148	737	0.06
26	486	0.06
548	828	0.00
75	428	0.06
673	828	0.00
396	828	0.00
601	828	0.00
126	359	0.06
599	828	0.00
108	606	0.06
108	607	0.06
121	951	0.06
108	608	0.06
108	609	0.06
714	828	0.00
58	419	0.06
556	828	0.00
593	828	0.00
944	996	0.06
825	828	0.00
703	828	0.00
165	195	0.06
9	610	0.06
121	554	0.06
421	828	0.00
614	828	0.00
29	186	0.06
25	721	0.06
99	639	0.06
76	752	0.06
8	230	0.06
111	941	0.06
352	828	0.00
99	632	0.06
61	430	0.06
36	677	0.06
81	807	0.06
519	828	0.00
249	828	0.00
83	313	0.06
549	828	0.00
420	828	0.00
667	828	0.00
959	996	0.06
35	182	0.06
144	753	0.06
108	297	0.06
144	752	0.06
130	960	0.06
144	751	0.06
472	828	0.00
58	456	0.06
144	750	0.06
135	521	0.06
237	828	0.00
655	828	0.00
384	828	0.00
2	804	0.06
500	828	0.00
865	996	0.06
61	428	0.06
61	429	0.06
61	426	0.06
61	427	0.06
136	966	0.06
149	768	0.06
148	821	0.06
149	769	0.06
207	828	0.00
117	253	0.06
104	934	0.06
710	828	0.00
94	555	0.06
