35	7.52	10.53	8.77	14.36	7.52
36	7.52	10.53	8.77	14.36	7.52
33	7.49	10.49	8.74	14.30	7.49
34	7.58	10.61	8.84	14.47	7.58
39	7.44	10.41	8.68	14.20	7.44
37	7.62	10.67	8.89	14.55	7.62
38	7.53	10.54	8.78	14.37	7.53
43	7.47	10.46	8.72	14.26	7.47
42	7.69	10.77	8.98	14.69	7.69
41	7.51	10.51	8.76	14.33	7.51
40	7.56	10.58	8.82	14.43	7.56
22	7.60	10.64	8.87	14.51	7.60
23	7.56	10.58	8.82	14.43	7.56
24	7.67	10.74	8.95	14.65	7.67
25	7.58	10.61	8.84	14.47	7.58
26	7.56	10.58	8.82	14.43	7.56
27	7.62	10.67	8.89	14.55	7.62
28	7.62	10.67	8.89	14.55	7.62
29	7.55	10.57	8.81	14.41	7.55
3	9.59	13.42	11.18	18.30	9.59
2	9.36	13.11	10.93	17.88	9.36
1	9.89	13.85	11.54	18.89	9.89
0	0.00	0.00	0.00	0.00	0.00
30	7.67	10.74	8.95	14.65	7.67
7	9.46	13.25	11.04	18.07	9.46
6	9.69	13.57	11.31	18.50	9.69
32	7.54	10.55	8.79	14.39	7.54
5	9.40	13.16	10.97	17.95	9.40
31	7.79	10.91	9.09	14.88	7.79
4	9.50	13.30	11.08	18.14	9.50
9	9.74	13.63	11.36	18.59	9.74
8	9.75	13.65	11.38	18.61	9.75
19	7.56	10.58	8.82	14.43	7.56
17	7.55	10.57	8.81	14.41	7.55
18	7.57	10.60	8.83	14.45	7.57
15	9.41	13.17	10.98	17.96	9.41
16	9.70	13.58	11.32	18.52	9.70
13	9.73	13.62	11.35	18.57	9.73
14	9.54	13.36	11.13	18.22	9.54
11	9.68	13.55	11.29	18.48	9.68
12	9.86	13.81	11.51	18.83	9.86
21	7.46	10.45	8.71	14.25	7.46
20	7.60	10.64	8.87	14.51	7.60
99	4.94	6.91	5.76	9.42	4.94
101	0.00	0.00	0.00	0.00	0.00
100	0.59	0.83	0.69	1.13	0.59
98	6.86	9.60	8.00	13.09	6.86
97	5.45	7.63	6.36	10.40	5.45
96	7.70	10.78	8.98	14.70	7.70
95	7.66	10.73	8.94	14.63	7.66
94	7.64	10.69	8.91	14.58	7.64
93	7.67	10.74	8.95	14.65	7.67
92	7.64	10.69	8.91	14.58	7.64
91	7.67	10.74	8.95	14.65	7.67
90	7.76	10.86	9.05	14.81	7.76
10	9.79	13.70	11.42	18.68	9.79
88	7.68	10.75	8.96	14.66	7.68
89	7.66	10.72	8.93	14.62	7.66
79	3.54	4.96	4.13	6.76	3.54
78	7.61	10.65	8.88	14.52	7.61
77	7.48	10.47	8.73	14.28	7.48
82	7.83	10.96	9.13	14.95	7.83
83	7.58	10.61	8.84	14.47	7.58
80	3.81	5.34	4.45	7.28	3.81
81	7.77	10.88	9.07	14.84	7.77
86	7.49	10.49	8.74	14.30	7.49
87	7.79	10.90	9.08	14.86	7.79
84	7.66	10.73	8.94	14.63	7.66
85	7.61	10.66	8.88	14.54	7.61
67	7.66	10.72	8.93	14.62	7.66
66	7.56	10.59	8.83	14.44	7.56
69	7.58	10.61	8.84	14.47	7.58
68	7.55	10.57	8.81	14.41	7.55
70	7.61	10.66	8.88	14.54	7.61
71	7.69	10.77	8.98	14.69	7.69
72	7.45	10.43	8.69	14.22	7.45
73	7.71	10.79	8.99	14.71	7.71
74	7.61	10.65	8.88	14.52	7.61
75	7.49	10.49	8.74	14.30	7.49
76	7.58	10.61	8.84	14.47	7.58
59	7.56	10.59	8.83	14.44	7.56
58	7.51	10.51	8.76	14.33	7.51
57	7.49	10.48	8.73	14.29	7.49
56	7.48	10.47	8.73	14.28	7.48
55	7.54	10.56	8.80	14.40	7.54
64	7.39	10.35	8.63	14.11	7.39
65	7.60	10.64	8.87	14.51	7.60
62	7.60	10.64	8.87	14.51	7.60
63	7.47	10.46	8.72	14.26	7.47
60	7.66	10.72	8.93	14.62	7.66
61	7.49	10.49	8.74	14.30	7.49
49	7.49	10.48	8.73	14.29	7.49
48	7.56	10.59	8.83	14.44	7.56
45	7.53	10.54	8.78	14.37	7.53
44	7.43	10.40	8.67	14.18	7.43
47	7.59	10.62	8.85	14.48	7.59
46	7.54	10.56	8.80	14.40	7.54
51	7.61	10.65	8.88	14.52	7.61
52	7.54	10.55	8.79	14.39	7.54
53	7.61	10.66	8.88	14.54	7.61
54	7.54	10.55	8.79	14.39	7.54
50	7.64	10.69	8.91	14.58	7.64
