19	7.74	10.83	9.03	14.77	7.74
17	7.42	10.39	8.66	14.17	7.42
18	7.60	10.64	8.87	14.51	7.60
15	0.51	0.72	0.60	0.98	0.51
16	1.01	1.42	1.18	1.94	1.01
13	7.59	10.62	8.85	14.48	7.59
14	7.41	10.37	8.64	14.14	7.41
11	7.51	10.51	8.76	14.33	7.51
12	7.51	10.51	8.76	14.33	7.51
21	7.69	10.76	8.97	14.67	7.69
20	7.81	10.93	9.11	14.90	7.81
22	0.99	1.39	1.16	1.90	0.99
23	2.16	3.03	2.53	4.13	2.16
24	2.76	3.86	3.22	5.26	2.76
25	0.32	0.45	0.38	0.61	0.32
26	0.00	0.00	0.00	0.00	0.00
3	9.54	13.36	11.13	18.22	9.54
2	9.88	13.83	11.53	18.86	9.88
10	7.49	10.49	8.74	14.30	7.49
1	9.56	13.39	11.16	18.26	9.56
0	0.00	0.00	0.00	0.00	0.00
7	7.56	10.59	8.83	14.44	7.56
6	7.56	10.59	8.83	14.44	7.56
5	9.84	13.78	11.48	18.79	9.84
4	9.71	13.60	11.33	18.55	9.71
9	7.72	10.81	9.01	14.74	7.72
8	7.77	10.88	9.07	14.84	7.77
