0	0.00	0.00	0.00	0.00	0.00
1	0.09	0.18	0.09	0.09	0.13
2	1.46	2.73	1.46	1.46	1.99
3	1.36	2.56	1.36	1.36	1.86
4	1.58	2.95	1.58	1.58	2.15
5	1.17	2.20	1.17	1.17	1.60
6	1.53	2.87	1.53	1.53	2.09
7	1.54	2.89	1.54	1.54	2.10
8	0.74	1.38	0.74	0.74	1.00
800	1.02	1.92	1.02	1.02	1.39
9	1.56	2.93	1.56	1.56	2.13
801	1.57	2.95	1.57	1.57	2.15
802	0.85	1.59	0.85	0.85	1.15
803	1.08	2.02	1.08	1.08	1.47
804	1.19	2.23	1.19	1.19	1.62
805	2022.74	3792.64	2022.74	2022.74	2758.28
806	32.22	60.41	32.22	32.22	43.93
807	37.31	69.95	37.31	37.31	50.88
808	2555.25	4791.09	2555.25	2555.25	3484.43
809	250.05	468.85	250.05	250.05	340.98
810	1.66	3.11	1.66	1.66	2.26
811	3.39	6.37	3.39	3.39	4.63
812	1356.18	2542.85	1356.18	1356.18	1849.34
813	33.00	61.88	33.00	33.00	45.00
814	7.40	13.87	7.40	7.40	10.09
815	1.72	3.23	1.72	1.72	2.35
816	0.09	0.17	0.09	0.09	0.12
817	1.19	2.24	1.19	1.19	1.63
818	1.55	2.90	1.55	1.55	2.11
819	1.34	2.52	1.34	1.34	1.83
820	1.07	2.00	1.07	1.07	1.46
821	1.53	2.87	1.53	1.53	2.09
822	1.40	2.62	1.40	1.40	1.90
823	1.46	2.74	1.46	1.46	1.99
824	1.31	2.46	1.31	1.31	1.79
825	1.07	2.02	1.07	1.07	1.47
826	1.40	2.62	1.40	1.40	1.91
827	1.19	2.24	1.19	1.19	1.63
828	0.65	1.22	0.65	0.65	0.89
829	1.20	2.25	1.20	1.20	1.64
830	1.28	2.41	1.28	1.28	1.75
831	0.85	1.60	0.85	0.85	1.16
832	1.07	2.01	1.07	1.07	1.46
833	1.72	3.23	1.72	1.72	2.35
834	1.39	2.60	1.39	1.39	1.89
835	1.43	2.69	1.43	1.43	1.95
836	1.27	2.38	1.27	1.27	1.73
837	1304.95	2446.78	1304.95	1304.95	1779.48
838	31.36	58.79	31.36	31.36	42.76
839	77.14	144.63	77.14	77.14	105.19
840	2830.27	5306.76	2830.27	2830.27	3859.46
841	267.14	500.88	267.14	267.14	364.28
600	5.39	10.11	5.39	5.39	7.35
842	1.44	2.70	1.44	1.44	1.97
601	1572.48	2948.40	1572.48	1572.48	2144.29
843	6.53	12.24	6.53	6.53	8.90
602	33.00	61.88	33.00	33.00	45.00
844	1541.87	2891.00	1541.87	1541.87	2102.54
603	3.65	6.84	3.65	3.65	4.97
845	33.00	61.88	33.00	33.00	45.00
604	1.56	2.92	1.56	1.56	2.13
846	7.36	13.81	7.36	7.36	10.04
605	0.05	0.09	0.05	0.05	0.06
847	2.25	4.22	2.25	2.25	3.07
606	1.27	2.38	1.27	1.27	1.73
848	0.04	0.08	0.04	0.04	0.06
607	1.42	2.67	1.42	1.42	1.94
849	1.71	3.21	1.71	1.71	2.34
608	1.36	2.54	1.36	1.36	1.85
609	1.42	2.66	1.42	1.42	1.93
850	1.01	1.89	1.01	1.01	1.38
851	1.39	2.60	1.39	1.39	1.89
610	0.99	1.86	0.99	0.99	1.35
852	1.62	3.03	1.62	1.62	2.20
611	1.13	2.13	1.13	1.13	1.55
853	0.99	1.86	0.99	0.99	1.35
612	1.28	2.41	1.28	1.28	1.75
854	1.69	3.16	1.69	1.69	2.30
613	1.28	2.40	1.28	1.28	1.75
855	1.55	2.91	1.55	1.55	2.12
614	0.98	1.84	0.98	0.98	1.34
856	1.53	2.86	1.53	1.53	2.08
615	1.07	2.01	1.07	1.07	1.46
857	0.97	1.81	0.97	0.97	1.32
616	1.00	1.87	1.00	1.00	1.36
858	1.47	2.76	1.47	1.47	2.00
617	1.14	2.14	1.14	1.14	1.56
859	1.19	2.22	1.19	1.19	1.62
618	1.52	2.85	1.52	1.52	2.07
619	1.33	2.49	1.33	1.33	1.81
860	0.96	1.80	0.96	0.96	1.31
861	1.52	2.86	1.52	1.52	2.08
620	1.83	3.43	1.83	1.83	2.49
862	1.20	2.24	1.20	1.20	1.63
621	1.49	2.80	1.49	1.49	2.04
863	1.57	2.94	1.57	1.57	2.14
622	0.98	1.83	0.98	0.98	1.33
864	1.51	2.82	1.51	1.51	2.05
623	1.26	2.37	1.26	1.26	1.72
865	1397.32	2619.98	1397.32	1397.32	1905.44
624	0.86	1.61	0.86	0.86	1.17
866	38.13	71.49	38.13	38.13	51.99
625	1.16	2.18	1.16	1.16	1.59
867	35.64	66.83	35.64	35.64	48.61
626	1610.37	3019.45	1610.37	1610.37	2195.97
868	3014.89	5652.92	3014.89	3014.89	4111.22
627	48.45	90.84	48.45	48.45	66.07
869	520.33	975.61	520.33	520.33	709.54
628	38.23	71.67	38.23	38.23	52.13
629	1781.93	3341.12	1781.93	1781.93	2429.91
870	1.66	3.12	1.66	1.66	2.27
871	6.21	11.65	6.21	6.21	8.47
630	487.54	914.14	487.54	487.54	664.83
872	1423.33	2668.75	1423.33	1423.33	1940.91
631	1.52	2.86	1.52	1.52	2.08
873	33.00	61.88	33.00	33.00	45.00
632	3.49	6.55	3.49	3.49	4.76
874	5.64	10.57	5.64	5.64	7.69
633	1413.45	2650.22	1413.45	1413.45	1927.43
