88	23.84	32.51	19.87	32.51	17.03	23.84	23.84	19.87	19.87	32.51	19.87	19.87	44.70	19.87	17.03	44.70	19.87	23.84	17.03	23.84	32.51	23.84	17.03	19.87	32.51	32.51	23.84	17.03	19.87	32.51
89	54.81	74.74	45.67	74.74	39.15	54.81	54.81	45.67	45.67	74.74	45.67	45.67	102.76	45.67	39.15	102.76	45.67	54.81	39.15	54.81	74.74	54.81	39.15	45.67	74.74	74.74	54.81	39.15	45.67	74.74
90	2180.28	2973.11	1816.90	2973.11	1557.34	2180.28	2180.28	1816.90	1816.90	2973.11	1816.90	1816.90	4088.02	1816.90	1557.34	4088.02	1816.90	2180.28	1557.34	2180.28	2973.11	2180.28	1557.34	1816.90	2973.11	2973.11	2180.28	1557.34	1816.90	2973.11
91	523.12	713.35	435.94	713.35	373.66	523.12	523.12	435.94	435.94	713.35	435.94	435.94	980.86	435.94	373.66	980.86	435.94	523.12	373.66	523.12	713.35	523.12	373.66	435.94	713.35	713.35	523.12	373.66	435.94	713.35
92	1.72	2.34	1.43	2.34	1.23	1.72	1.72	1.43	1.43	2.34	1.43	1.43	3.22	1.43	1.23	3.22	1.43	1.72	1.23	1.72	2.34	1.72	1.23	1.43	2.34	2.34	1.72	1.23	1.43	2.34
93	4.19	5.72	3.49	5.72	2.99	4.19	4.19	3.49	3.49	5.72	3.49	3.49	7.86	3.49	2.99	7.86	3.49	4.19	2.99	4.19	5.72	4.19	2.99	3.49	5.72	5.72	4.19	2.99	3.49	5.72
94	1333.76	1818.76	1111.46	1818.76	952.68	1333.76	1333.76	1111.46	1111.46	1818.76	1111.46	1111.46	2500.79	1111.46	952.68	2500.79	1111.46	1333.76	952.68	1333.76	1818.76	1333.76	952.68	1111.46	1818.76	1818.76	1333.76	952.68	1111.46	1818.76
95	33.00	45.00	27.50	45.00	23.57	33.00	33.00	27.50	27.50	45.00	27.50	27.50	61.88	27.50	23.57	61.88	27.50	33.00	23.57	33.00	45.00	33.00	23.57	27.50	45.00	45.00	33.00	23.57	27.50	45.00
96	3.90	5.31	3.25	5.31	2.78	3.90	3.90	3.25	3.25	5.31	3.25	3.25	7.31	3.25	2.78	7.31	3.25	3.90	2.78	3.90	5.31	3.90	2.78	3.25	5.31	5.31	3.90	2.78	3.25	5.31
97	1.55	2.12	1.29	2.12	1.11	1.55	1.55	1.29	1.29	2.12	1.29	1.29	2.91	1.29	1.11	2.91	1.29	1.55	1.11	1.55	2.12	1.55	1.11	1.29	2.12	2.12	1.55	1.11	1.29	2.12
10	0.88	1.20	0.73	1.20	0.63	0.88	0.88	0.73	0.73	1.20	0.73	0.73	1.65	0.73	0.63	1.65	0.73	0.88	0.63	0.88	1.20	0.88	0.63	0.73	1.20	1.20	0.88	0.63	0.73	1.20
11	1.38	1.89	1.15	1.89	0.99	1.38	1.38	1.15	1.15	1.89	1.15	1.15	2.60	1.15	0.99	2.60	1.15	1.38	0.99	1.38	1.89	1.38	0.99	1.15	1.89	1.89	1.38	0.99	1.15	1.89
12	0.97	1.32	0.81	1.32	0.69	0.97	0.97	0.81	0.81	1.32	0.81	0.81	1.81	0.81	0.69	1.81	0.81	0.97	0.69	0.97	1.32	0.97	0.69	0.81	1.32	1.32	0.97	0.69	0.81	1.32
13	1.81	2.47	1.51	2.47	1.30	1.81	1.81	1.51	1.51	2.47	1.51	1.51	3.40	1.51	1.30	3.40	1.51	1.81	1.30	1.81	2.47	1.81	1.30	1.51	2.47	2.47	1.81	1.30	1.51	2.47
14	1.59	2.17	1.33	2.17	1.14	1.59	1.59	1.33	1.33	2.17	1.33	1.33	2.98	1.33	1.14	2.98	1.33	1.59	1.14	1.59	2.17	1.59	1.14	1.33	2.17	2.17	1.59	1.14	1.33	2.17
15	1.17	1.60	0.98	1.60	0.84	1.17	1.17	0.98	0.98	1.60	0.98	0.98	2.20	0.98	0.84	2.20	0.98	1.17	0.84	1.17	1.60	1.17	0.84	0.98	1.60	1.60	1.17	0.84	0.98	1.60
16	1.04	1.42	0.87	1.42	0.74	1.04	1.04	0.87	0.87	1.42	0.87	0.87	1.95	0.87	0.74	1.95	0.87	1.04	0.74	1.04	1.42	1.04	0.74	0.87	1.42	1.42	1.04	0.74	0.87	1.42
17	1.81	2.47	1.51	2.47	1.29	1.81	1.81	1.51	1.51	2.47	1.51	1.51	3.40	1.51	1.29	3.40	1.51	1.81	1.29	1.81	2.47	1.81	1.29	1.51	2.47	2.47	1.81	1.29	1.51	2.47
18	1.23	1.68	1.03	1.68	0.88	1.23	1.23	1.03	1.03	1.68	1.03	1.03	2.32	1.03	0.88	2.32	1.03	1.23	0.88	1.23	1.68	1.23	0.88	1.03	1.68	1.68	1.23	0.88	1.03	1.68
19	0.90	1.22	0.75	1.22	0.64	0.90	0.90	0.75	0.75	1.22	0.75	0.75	1.68	0.75	0.64	1.68	0.75	0.90	0.64	0.90	1.22	0.90	0.64	0.75	1.22	1.22	0.90	0.64	0.75	1.22
0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	0.06	0.08	0.05	0.08	0.04	0.06	0.06	0.05	0.05	0.08	0.05	0.05	0.11	0.05	0.04	0.11	0.05	0.06	0.04	0.06	0.08	0.06	0.04	0.05	0.08	0.08	0.06	0.04	0.05	0.08
2	1.28	1.74	1.06	1.74	0.91	1.28	1.28	1.06	1.06	1.74	1.06	1.06	2.39	1.06	0.91	2.39	1.06	1.28	0.91	1.28	1.74	1.28	0.91	1.06	1.74	1.74	1.28	0.91	1.06	1.74
3	1.31	1.78	1.09	1.78	0.93	1.31	1.31	1.09	1.09	1.78	1.09	1.09	2.45	1.09	0.93	2.45	1.09	1.31	0.93	1.31	1.78	1.31	0.93	1.09	1.78	1.78	1.31	0.93	1.09	1.78
4	1.14	1.56	0.95	1.56	0.81	1.14	1.14	0.95	0.95	1.56	0.95	0.95	2.14	0.95	0.81	2.14	0.95	1.14	0.81	1.14	1.56	1.14	0.81	0.95	1.56	1.56	1.14	0.81	0.95	1.56
5	1.53	2.09	1.28	2.09	1.09	1.53	1.53	1.28	1.28	2.09	1.28	1.28	2.87	1.28	1.09	2.87	1.28	1.53	1.09	1.53	2.09	1.53	1.09	1.28	2.09	2.09	1.53	1.09	1.28	2.09
6	0.94	1.29	0.79	1.29	0.67	0.94	0.94	0.79	0.79	1.29	0.79	0.79	1.77	0.79	0.67	1.77	0.79	0.94	0.67	0.94	1.29	0.94	0.67	0.79	1.29	1.29	0.94	0.67	0.79	1.29
7	1.41	1.92	1.17	1.92	1.00	1.41	1.41	1.17	1.17	1.92	1.17	1.17	2.64	1.17	1.00	2.64	1.17	1.41	1.00	1.41	1.92	1.41	1.00	1.17	1.92	1.92	1.41	1.00	1.17	1.92
8	1.22	1.67	1.02	1.67	0.87	1.22	1.22	1.02	1.02	1.67	1.02	1.02	2.29	1.02	0.87	2.29	1.02	1.22	0.87	1.22	1.67	1.22	0.87	1.02	1.67	1.67	1.22	0.87	1.02	1.67
9	0.98	1.33	0.81	1.33	0.70	0.98	0.98	0.81	0.81	1.33	0.81	0.81	1.83	0.81	0.70	1.83	0.81	0.98	0.70	0.98	1.33	0.98	0.70	0.81	1.33	1.33	0.98	0.70	0.81	1.33
20	1.39	1.90	1.16	1.90	0.99	1.39	1.39	1.16	1.16	1.90	1.16	1.16	2.61	1.16	0.99	2.61	1.16	1.39	0.99	1.39	1.90	1.39	0.99	1.16	1.90	1.90	1.39	0.99	1.16	1.90
21	1854.80	2529.27	1545.66	2529.27	1324.85	1854.80	1854.80	1545.66	1545.66	2529.27	1545.66	1545.66	3477.74	1545.66	1324.85	3477.74	1545.66	1854.80	1324.85	1854.80	2529.27	1854.80	1324.85	1545.66	2529.27	2529.27	1854.80	1324.85	1545.66	2529.27
22	38.80	52.91	32.34	52.91	27.72	38.80	38.80	32.34	32.34	52.91	32.34	32.34	72.76	32.34	27.72	72.76	32.34	38.80	27.72	38.80	52.91	38.80	27.72	32.34	52.91	52.91	38.80	27.72	32.34	52.91
23	49.99	68.16	41.66	68.16	35.70	49.99	49.99	41.66	41.66	68.16	41.66	41.66	93.72	41.66	35.70	93.72	41.66	49.99	35.70	49.99	68.16	49.99	35.70	41.66	68.16	68.16	49.99	35.70	41.66	68.16
24	1956.07	2667.37	1630.06	2667.37	1397.19	1956.07	1956.07	1630.06	1630.06	2667.37	1630.06	1630.06	3667.63	1630.06	1397.19	3667.63	1630.06	1956.07	1397.19	1956.07	2667.37	1956.07	1397.19	1630.06	2667.37	2667.37	1956.07	1397.19	1630.06	2667.37
25	454.46	619.72	378.72	619.72	324.61	454.46	454.46	378.72	378.72	619.72	378.72	378.72	852.11	378.72	324.61	852.11	378.72	454.46	324.61	454.46	619.72	454.46	324.61	378.72	619.72	619.72	454.46	324.61	378.72	619.72
26	1.50	2.05	1.25	2.05	1.07	1.50	1.50	1.25	1.25	2.05	1.25	1.25	2.81	1.25	1.07	2.81	1.25	1.50	1.07	1.50	2.05	1.50	1.07	1.25	2.05	2.05	1.50	1.07	1.25	2.05
27	5.96	8.13	4.97	8.13	4.26	5.96	5.96	4.97	4.97	8.13	4.97	4.97	11.18	4.97	4.26	11.18	4.97	5.96	4.26	5.96	8.13	5.96	4.26	4.97	8.13	8.13	5.96	4.26	4.97	8.13
28	1252.33	1707.72	1043.61	1707.72	894.52	1252.33	1252.33	1043.61	1043.61	1707.72	1043.61	1043.61	2348.11	1043.61	894.52	2348.11	1043.61	1252.33	894.52	1252.33	1707.72	1252.33	894.52	1043.61	1707.72	1707.72	1252.33	894.52	1043.61	1707.72
29	33.00	45.00	27.50	45.00	23.57	33.00	33.00	27.50	27.50	45.00	27.50	27.50	61.88	27.50	23.57	61.88	27.50	33.00	23.57	33.00	45.00	33.00	23.57	27.50	45.00	45.00	33.00	23.57	27.50	45.00
30	5.70	7.77	4.75	7.77	4.07	5.70	5.70	4.75	4.75	7.77	4.75	4.75	10.68	4.75	4.07	10.68	4.75	5.70	4.07	5.70	7.77	5.70	4.07	4.75	7.77	7.77	5.70	4.07	4.75	7.77
31	1.25	1.70	1.04	1.70	0.89	1.25	1.25	1.04	1.04	1.70	1.04	1.04	2.34	1.04	0.89	2.34	1.04	1.25	0.89	1.25	1.70	1.25	0.89	1.04	1.70	1.70	1.25	0.89	1.04	1.70
32	0.07	0.09	0.06	0.09	0.05	0.07	0.07	0.06	0.06	0.09	0.06	0.06	0.13	0.06	0.05	0.13	0.06	0.07	0.05	0.07	0.09	0.07	0.05	0.06	0.09	0.09	0.07	0.05	0.06	0.09
33	1.62	2.21	1.35	2.21	1.16	1.62	1.62	1.35	1.35	2.21	1.35	1.35	3.04	1.35	1.16	3.04	1.35	1.62	1.16	1.62	2.21	1.62	1.16	1.35	2.21	2.21	1.62	1.16	1.35	2.21
34	1.30	1.77	1.08	1.77	0.93	1.30	1.30	1.08	1.08	1.77	1.08	1.08	2.44	1.08	0.93	2.44	1.08	1.30	0.93	1.30	1.77	1.30	0.93	1.08	1.77	1.77	1.30	0.93	1.08	1.77
35	1.02	1.39	0.85	1.39	0.73	1.02	1.02	0.85	0.85	1.39	0.85	0.85	1.91	0.85	0.73	1.91	0.85	1.02	0.73	1.02	1.39	1.02	0.73	0.85	1.39	1.39	1.02	0.73	0.85	1.39
36	1.19	1.62	0.99	1.62	0.85	1.19	1.19	0.99	0.99	1.62	0.99	0.99	2.23	0.99	0.85	2.23	0.99	1.19	0.85	1.19	1.62	1.19	0.85	0.99	1.62	1.62	1.19	0.85	0.99	1.62
37	1.43	1.95	1.19	1.95	1.02	1.43	1.43	1.19	1.19	1.95	1.19	1.19	2.68	1.19	1.02	2.68	1.19	1.43	1.02	1.43	1.95	1.43	1.02	1.19	1.95	1.95	1.43	1.02	1.19	1.95
38	1.55	2.11	1.29	2.11	1.11	1.55	1.55	1.29	1.29	2.11	1.29	1.29	2.90	1.29	1.11	2.90	1.29	1.55	1.11	1.55	2.11	1.55	1.11	1.29	2.11	2.11	1.55	1.11	1.29	2.11
39	1.27	1.73	1.06	1.73	0.91	1.27	1.27	1.06	1.06	1.73	1.06	1.06	2.39	1.06	0.91	2.39	1.06	1.27	0.91	1.27	1.73	1.27	0.91	1.06	1.73	1.73	1.27	0.91	1.06	1.73
40	1.30	1.78	1.09	1.78	0.93	1.30	1.30	1.09	1.09	1.78	1.09	1.09	2.45	1.09	0.93	2.45	1.09	1.30	0.93	1.30	1.78	1.30	0.93	1.09	1.78	1.78	1.30	0.93	1.09	1.78
41	1.28	1.75	1.07	1.75	0.91	1.28	1.28	1.07	1.07	1.75	1.07	1.07	2.40	1.07	0.91	2.40	1.07	1.28	0.91	1.28	1.75	1.28	0.91	1.07	1.75	1.75	1.28	0.91	1.07	1.75
42	1.28	1.75	1.07	1.75	0.92	1.28	1.28	1.07	1.07	1.75	1.07	1.07	2.41	1.07	0.92	2.41	1.07	1.28	0.92	1.28	1.75	1.28	0.92	1.07	1.75	1.75	1.28	0.92	1.07	1.75
