35	286.31	644.19	644.19	468.50	644.19	245.41	644.19	343.57	343.57	245.41	286.31	468.50	286.31	644.19	468.50	343.57	343.57	343.57	644.19	245.41	286.31	343.57	343.57	468.50	644.19	468.50	644.19	245.41	343.57	468.50
36	281.68	633.79	633.79	460.94	633.79	241.44	633.79	338.02	338.02	241.44	281.68	460.94	281.68	633.79	460.94	338.02	338.02	338.02	633.79	241.44	281.68	338.02	338.02	460.94	633.79	460.94	633.79	241.44	338.02	460.94
33	354.18	796.89	796.89	579.56	796.89	303.58	796.89	425.01	425.01	303.58	354.18	579.56	354.18	796.89	579.56	425.01	425.01	425.01	796.89	303.58	354.18	425.01	425.01	579.56	796.89	579.56	796.89	303.58	425.01	579.56
34	247.61	557.12	557.12	405.18	557.12	212.24	557.12	297.13	297.13	212.24	247.61	405.18	247.61	557.12	405.18	297.13	297.13	297.13	557.12	212.24	247.61	297.13	297.13	405.18	557.12	405.18	557.12	212.24	297.13	405.18
39	297.19	668.68	668.68	486.31	668.68	254.74	668.68	356.63	356.63	254.74	297.19	486.31	297.19	668.68	486.31	356.63	356.63	356.63	668.68	254.74	297.19	356.63	356.63	486.31	668.68	486.31	668.68	254.74	356.63	486.31
37	455.53	1024.95	1024.95	745.42	1024.95	390.46	1024.95	546.64	546.64	390.46	455.53	745.42	455.53	1024.95	745.42	546.64	546.64	546.64	1024.95	390.46	455.53	546.64	546.64	745.42	1024.95	745.42	1024.95	390.46	546.64	745.42
38	438.28	986.14	986.14	717.19	986.14	375.67	986.14	525.94	525.94	375.67	438.28	717.19	438.28	986.14	717.19	525.94	525.94	525.94	986.14	375.67	438.28	525.94	525.94	717.19	986.14	717.19	986.14	375.67	525.94	717.19
43	460.28	1035.62	1035.62	753.18	1035.62	394.52	1035.62	552.33	552.33	394.52	460.28	753.18	460.28	1035.62	753.18	552.33	552.33	552.33	1035.62	394.52	460.28	552.33	552.33	753.18	1035.62	753.18	1035.62	394.52	552.33	753.18
42	375.18	844.14	844.14	613.92	844.14	321.58	844.14	450.21	450.21	321.58	375.18	613.92	375.18	844.14	613.92	450.21	450.21	450.21	844.14	321.58	375.18	450.21	450.21	613.92	844.14	613.92	844.14	321.58	450.21	613.92
41	285.15	641.59	641.59	466.61	641.59	244.41	641.59	342.18	342.18	244.41	285.15	466.61	285.15	641.59	466.61	342.18	342.18	342.18	641.59	244.41	285.15	342.18	342.18	466.61	641.59	466.61	641.59	244.41	342.18	466.61
40	558.71	1257.09	1257.09	914.25	1257.09	478.89	1257.09	670.45	670.45	478.89	558.71	914.25	558.71	1257.09	914.25	670.45	670.45	670.45	1257.09	478.89	558.71	670.45	670.45	914.25	1257.09	914.25	1257.09	478.89	670.45	914.25
22	15.98	35.94	35.94	26.14	35.94	13.69	35.94	19.17	19.17	13.69	15.98	26.14	15.98	35.94	26.14	19.17	19.17	19.17	35.94	13.69	15.98	19.17	19.17	26.14	35.94	26.14	35.94	13.69	19.17	26.14
23	15.38	34.61	34.61	25.17	34.61	13.19	34.61	18.46	18.46	13.19	15.38	25.17	15.38	34.61	25.17	18.46	18.46	18.46	34.61	13.19	15.38	18.46	18.46	25.17	34.61	25.17	34.61	13.19	18.46	25.17
24	393.39	885.13	885.13	643.73	885.13	337.19	885.13	472.07	472.07	337.19	393.39	643.73	393.39	885.13	643.73	472.07	472.07	472.07	885.13	337.19	393.39	472.07	472.07	643.73	885.13	643.73	885.13	337.19	472.07	643.73
25	268.75	604.69	604.69	439.77	604.69	230.36	604.69	322.50	322.50	230.36	268.75	439.77	268.75	604.69	439.77	322.50	322.50	322.50	604.69	230.36	268.75	322.50	322.50	439.77	604.69	439.77	604.69	230.36	322.50	439.77
