19	4.38	3.76	9.86	4.38	7.17	9.86	7.17	3.76	7.17	5.26	5.26	3.76	7.17	7.17	3.76	4.38	4.38	7.17	4.38	9.86	3.76	7.17	4.38	5.26	3.76	9.86	5.26	5.26	4.38	4.38	4.38	4.38	7.17	7.17	5.26
17	4.53	3.88	10.18	4.53	7.40	10.18	7.40	3.88	7.40	5.43	5.43	3.88	7.40	7.40	3.88	4.53	4.53	7.40	4.53	10.18	3.88	7.40	4.53	5.43	3.88	10.18	5.43	5.43	4.53	4.53	4.53	4.53	7.40	7.40	5.43
18	4.11	3.52	9.24	4.11	6.72	9.24	6.72	3.52	6.72	4.93	4.93	3.52	6.72	6.72	3.52	4.11	4.11	6.72	4.11	9.24	3.52	6.72	4.11	4.93	3.52	9.24	4.93	4.93	4.11	4.11	4.11	4.11	6.72	6.72	4.93
15	4.68	4.01	10.52	4.68	7.65	10.52	7.65	4.01	7.65	5.61	5.61	4.01	7.65	7.65	4.01	4.68	4.68	7.65	4.68	10.52	4.01	7.65	4.68	5.61	4.01	10.52	5.61	5.61	4.68	4.68	4.68	4.68	7.65	7.65	5.61
16	4.81	4.12	10.82	4.81	7.87	10.82	7.87	4.12	7.87	5.77	5.77	4.12	7.87	7.87	4.12	4.81	4.81	7.87	4.81	10.82	4.12	7.87	4.81	5.77	4.12	10.82	5.77	5.77	4.81	4.81	4.81	4.81	7.87	7.87	5.77
13	276.74	237.21	622.67	276.74	452.85	622.67	452.85	237.21	452.85	332.09	332.09	237.21	452.85	452.85	237.21	276.74	276.74	452.85	276.74	622.67	237.21	452.85	276.74	332.09	237.21	622.67	332.09	332.09	276.74	276.74	276.74	276.74	452.85	452.85	332.09
14	286.76	245.79	645.21	286.76	469.24	645.21	469.24	245.79	469.24	344.11	344.11	245.79	469.24	469.24	245.79	286.76	286.76	469.24	286.76	645.21	245.79	469.24	286.76	344.11	245.79	645.21	344.11	344.11	286.76	286.76	286.76	286.76	469.24	469.24	344.11
11	432.66	370.85	973.48	432.66	707.99	973.48	707.99	370.85	707.99	519.19	519.19	370.85	707.99	707.99	370.85	432.66	432.66	707.99	432.66	973.48	370.85	707.99	432.66	519.19	370.85	973.48	519.19	519.19	432.66	432.66	432.66	432.66	707.99	707.99	519.19
12	446.01	382.29	1003.52	446.01	729.83	1003.52	729.83	382.29	729.83	535.21	535.21	382.29	729.83	729.83	382.29	446.01	446.01	729.83	446.01	1003.52	382.29	729.83	446.01	535.21	382.29	1003.52	535.21	535.21	446.01	446.01	446.01	446.01	729.83	729.83	535.21
21	4.46	3.82	10.03	4.46	7.30	10.03	7.30	3.82	7.30	5.35	5.35	3.82	7.30	7.30	3.82	4.46	4.46	7.30	4.46	10.03	3.82	7.30	4.46	5.35	3.82	10.03	5.35	5.35	4.46	4.46	4.46	4.46	7.30	7.30	5.35
20	4.15	3.56	9.34	4.15	6.79	9.34	6.79	3.56	6.79	4.98	4.98	3.56	6.79	6.79	3.56	4.15	4.15	6.79	4.15	9.34	3.56	6.79	4.15	4.98	3.56	9.34	4.98	4.98	4.15	4.15	4.15	4.15	6.79	6.79	4.98
22	4.38	3.76	9.86	4.38	7.17	9.86	7.17	3.76	7.17	5.26	5.26	3.76	7.17	7.17	3.76	4.38	4.38	7.17	4.38	9.86	3.76	7.17	4.38	5.26	3.76	9.86	5.26	5.26	4.38	4.38	4.38	4.38	7.17	7.17	5.26
23	521.98	447.41	1174.46	521.98	854.15	1174.46	854.15	447.41	854.15	626.38	626.38	447.41	854.15	854.15	447.41	521.98	521.98	854.15	521.98	1174.46	447.41	854.15	521.98	626.38	447.41	1174.46	626.38	626.38	521.98	521.98	521.98	521.98	854.15	854.15	626.38
24	510.65	437.70	1148.96	510.65	835.61	1148.96	835.61	437.70	835.61	612.78	612.78	437.70	835.61	835.61	437.70	510.65	510.65	835.61	510.65	1148.96	437.70	835.61	510.65	612.78	437.70	1148.96	612.78	612.78	510.65	510.65	510.65	510.65	835.61	835.61	612.78
25	348.66	298.85	784.48	348.66	570.53	784.48	570.53	298.85	570.53	418.39	418.39	298.85	570.53	570.53	298.85	348.66	348.66	570.53	348.66	784.48	298.85	570.53	348.66	418.39	298.85	784.48	418.39	418.39	348.66	348.66	348.66	348.66	570.53	570.53	418.39
26	213.01	182.58	479.27	213.01	348.56	479.27	348.56	182.58	348.56	255.61	255.61	182.58	348.56	348.56	182.58	213.01	213.01	348.56	213.01	479.27	182.58	348.56	213.01	255.61	182.58	479.27	255.61	255.61	213.01	213.01	213.01	213.01	348.56	348.56	255.61
27	254.75	218.36	573.19	254.75	416.86	573.19	416.86	218.36	416.86	305.70	305.70	218.36	416.86	416.86	218.36	254.75	254.75	416.86	254.75	573.19	218.36	416.86	254.75	305.70	218.36	573.19	305.70	305.70	254.75	254.75	254.75	254.75	416.86	416.86	305.70
28	425.31	364.55	956.94	425.31	695.96	956.94	695.96	364.55	695.96	510.37	510.37	364.55	695.96	695.96	364.55	425.31	425.31	695.96	425.31	956.94	364.55	695.96	425.31	510.37	364.55	956.94	510.37	510.37	425.31	425.31	425.31	425.31	695.96	695.96	510.37
