46	49	0.00
31	47	0.00
7	101	0
65	101	0
2	25	0.01
36	101	0
15	101	0
71	95	0.00
6	101	0
41	48	0.00
13	36	0.01
21	44	0.01
91	101	0
52	76	0.00
93	101	0
24	101	0
92	99	0.00
99	101	0
44	49	0.00
27	47	0.00
87	99	0.00
3	26	0.01
72	96	0.00
82	98	0.00
66	101	0
28	47	0.00
68	101	0
76	101	0
10	101	0
60	101	0
79	98	0.00
77	98	0.00
74	98	0.00
41	101	0
40	48	0.00
64	101	0
29	47	0.00
68	92	0.00
47	101	0
2	101	0
76	98	0.00
17	101	0
90	101	0
59	101	0
83	98	0.00
22	45	0.01
23	46	0.01
64	88	0.00
0	100	0
71	101	0
48	69	0.00
25	101	0
45	101	0
48	65	0.00
0	11	0
48	66	0.00
0	10	0
48	67	0.00
0	13	0
81	98	0.00
48	68	0.00
0	12	0
70	101	0
48	61	0.00
0	15	0
48	62	0.00
0	14	0
48	63	0.00
26	47	0.00
0	17	0
75	101	0
48	64	0.00
0	16	0
12	35	0.01
1	101	0
11	101	0
73	97	0.00
16	101	0
57	101	0
14	101	0
86	99	0.00
13	101	0
37	101	0
20	43	0.01
55	79	0.00
74	101	0
53	101	0
12	101	0
16	39	0.01
80	101	0
100	101	0
33	101	0
0	29	0
49	70	0.00
49	71	0.00
49	72	0.00
89	99	0.00
65	89	0.00
20	101	0
77	101	0
5	101	0
0	31	0
0	30	0
98	101	0
25	47	0.00
0	37	0
79	101	0
0	36	0
0	39	0
0	38	0
0	33	0
35	101	0
0	32	0
0	35	0
0	34	0
73	101	0
0	18	0
28	101	0
0	19	0
92	101	0
43	101	0
78	98	0.00
51	101	0
80	98	0.00
0	20	0
94	101	0
94	100	0.00
63	87	0.00
0	28	0
69	101	0
0	27	0
22	101	0
0	26	0
10	33	0.01
0	25	0
0	24	0
0	23	0
95	100	0.00
0	22	0
95	101	0
0	21	0
0	47	0
0	48	0
0	49	0
55	101	0
0	43	0
0	44	0
0	45	0
0	46	0
53	77	0.00
11	34	0.01
0	40	0
24	47	0.00
0	41	0
61	85	0.00
0	42	0
34	101	0
4	27	0.01
58	82	0.00
62	86	0.00
14	37	0.01
88	101	0
54	78	0.00
15	38	0.01
27	101	0
36	48	0.00
0	58	0
0	59	0
0	56	0
84	101	0
0	57	0
0	54	0
0	55	0
0	52	0
0	53	0
0	50	0
0	51	0
83	101	0
82	101	0
23	101	0
31	101	0
72	101	0
87	101	0
67	91	0.00
18	41	0.01
85	101	0
84	98	0.00
8	101	0
39	101	0
0	65	0
0	66	0
21	101	0
0	67	0
0	68	0
0	69	0
43	48	0.00
43	49	0.00
50	74	0.00
0	7	0
69	93	0.00
0	8	0
0	5	0
0	60	0
46	101	0
0	6	0
0	61	0
0	3	0
0	62	0
0	4	0
0	63	0
0	1	0
0	64	0
49	101	0
33	47	0.00
0	2	0
93	99	0.00
78	101	0
60	84	0.00
3	101	0
37	48	0.00
19	42	0.01
0	78	0
0	79	0
0	76	0
0	77	0
35	48	0.00
0	70	0
0	71	0
0	74	0
0	75	0
0	72	0
0	73	0
4	101	0
96	101	0
1	24	0.01
96	100	0.00
42	48	0.00
32	47	0.00
97	100	0.00
97	101	0
19	101	0
0	84	0
86	101	0
0	83	0
0	86	0
0	85	0
0	80	0
90	99	0.00
0	82	0
0	81	0
0	88	0
17	40	0.01
0	87	0
66	90	0.00
0	89	0
61	101	0
70	94	0.00
57	81	0.00
45	49	0.00
54	101	0
8	31	0.01
44	101	0
59	83	0.00
51	75	0.00
0	97	0
0	96	0
0	95	0
6	29	0.01
0	94	0
0	93	0
0	92	0
0	91	0
0	90	0
5	28	0.01
26	101	0
0	99	0
0	98	0
39	48	0.00
32	101	0
50	101	0
56	101	0
0	9	0
63	101	0
75	98	0.00
48	101	0
9	32	0.01
89	101	0
52	101	0
30	47	0.00
9	101	0
47	60	0.00
29	101	0
49	73	0.00
42	101	0
91	99	0.00
40	101	0
7	30	0.01
88	99	0.00
56	80	0.00
62	101	0
85	99	0.00
34	47	0.00
47	55	0.00
18	101	0
47	56	0.00
47	53	0.00
47	54	0.00
47	51	0.00
47	52	0.00
58	101	0
47	50	0.00
30	101	0
38	101	0
67	101	0
47	59	0.00
81	101	0
38	48	0.00
47	57	0.00
47	58	0.00
