30	46	0.00
59	83	0.00
13	36	0.01
85	98	0.00
23	46	0.00
64	88	0.00
19	42	0.01
29	46	0.00
1	24	0.01
95	99	0.00
79	97	0.00
82	97	0.00
10	33	0.01
20	43	0.01
89	98	0.00
46	49	0.00
69	93	0.00
17	40	0.01
31	46	0.00
8	31	0.01
53	77	0.00
46	53	0.00
68	92	0.00
15	38	0.01
46	52	0.00
46	51	0.00
46	50	0.00
92	98	0.00
46	57	0.00
16	39	0.01
46	56	0.00
46	55	0.00
74	97	0.00
33	46	0.00
5	28	0.01
46	54	0.00
55	79	0.00
75	97	0.00
42	47	0.00
4	27	0.01
42	48	0.00
49	73	0.00
12	35	0.01
43	48	0.00
94	99	0.00
76	97	0.00
25	46	0.00
81	97	0.00
78	97	0.00
9	32	0.01
96	99	0.00
91	98	0.00
34	47	0.00
0	23	0.01
38	47	0.00
22	45	0.01
47	65	0.00
47	64	0.00
86	98	0.00
47	63	0.00
47	62	0.00
47	68	0.00
61	85	0.00
47	67	0.00
32	46	0.00
47	66	0.00
63	87	0.00
47	61	0.00
47	60	0.00
93	99	0.00
58	82	0.00
84	98	0.00
48	69	0.00
66	90	0.00
27	46	0.00
11	34	0.01
71	95	0.00
88	98	0.00
52	76	0.00
44	48	0.00
28	46	0.00
65	89	0.00
37	47	0.00
48	71	0.00
48	70	0.00
26	46	0.00
48	72	0.00
80	97	0.00
60	84	0.00
21	44	0.01
62	86	0.00
56	80	0.00
24	46	0.00
7	30	0.01
18	41	0.01
57	81	0.00
77	97	0.00
46	59	0.00
46	58	0.00
41	47	0.00
83	97	0.00
40	47	0.00
36	47	0.00
70	94	0.00
45	48	0.00
35	47	0.00
72	96	0.00
90	98	0.00
73	97	0.00
39	47	0.00
3	26	0.01
51	75	0.00
67	91	0.00
2	25	0.01
6	29	0.01
50	74	0.00
87	98	0.00
14	37	0.01
54	78	0.00
