19	3.76	3.76	5.26	5.26	4.38	3.76	3.76	4.38	5.26	5.26
17	3.88	3.88	5.43	5.43	4.53	3.88	3.88	4.53	5.43	5.43
18	3.52	3.52	4.93	4.93	4.11	3.52	3.52	4.11	4.93	4.93
15	4.01	4.01	5.61	5.61	4.68	4.01	4.01	4.68	5.61	5.61
16	4.12	4.12	5.77	5.77	4.81	4.12	4.12	4.81	5.77	5.77
13	237.21	237.21	332.09	332.09	276.74	237.21	237.21	276.74	332.09	332.09
14	245.79	245.79	344.11	344.11	286.76	245.79	245.79	286.76	344.11	344.11
11	370.85	370.85	519.19	519.19	432.66	370.85	370.85	432.66	519.19	519.19
12	382.29	382.29	535.21	535.21	446.01	382.29	382.29	446.01	535.21	535.21
21	3.82	3.82	5.35	5.35	4.46	3.82	3.82	4.46	5.35	5.35
20	3.56	3.56	4.98	4.98	4.15	3.56	3.56	4.15	4.98	4.98
22	3.76	3.76	5.26	5.26	4.38	3.76	3.76	4.38	5.26	5.26
23	447.41	447.41	626.38	626.38	521.98	447.41	447.41	521.98	626.38	626.38
24	437.70	437.70	612.78	612.78	510.65	437.70	437.70	510.65	612.78	612.78
25	298.85	298.85	418.39	418.39	348.66	298.85	298.85	348.66	418.39	418.39
26	182.58	182.58	255.61	255.61	213.01	182.58	182.58	213.01	255.61	255.61
27	218.36	218.36	305.70	305.70	254.75	218.36	218.36	254.75	305.70	305.70
28	364.55	364.55	510.37	510.37	425.31	364.55	364.55	425.31	510.37	510.37
29	260.83	260.83	365.16	365.16	304.30	260.83	260.83	304.30	365.16	365.16
3	12.59	12.59	17.62	17.62	14.68	12.59	12.59	14.68	17.62	17.62
2	12.84	12.84	17.97	17.97	14.98	12.84	12.84	14.98	17.97	17.97
10	424.74	424.74	594.63	594.63	495.53	424.74	424.74	495.53	594.63	594.63
1	12.74	12.74	17.83	17.83	14.86	12.74	12.74	14.86	17.83	17.83
0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30	3.46	3.46	4.85	4.85	4.04	3.46	3.46	4.04	4.85	4.85
7	13.02	13.02	18.23	18.23	15.19	13.02	13.02	15.19	18.23	18.23
6	12.55	12.55	17.57	17.57	14.64	12.55	12.55	14.64	17.57	17.57
5	12.89	12.89	18.05	18.05	15.04	12.89	12.89	15.04	18.05	18.05
31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4	12.68	12.68	17.75	17.75	14.79	12.68	12.68	14.79	17.75	17.75
9	250.18	250.18	350.25	350.25	291.88	250.18	250.18	291.88	350.25	350.25
8	481.96	481.96	674.74	674.74	562.28	481.96	481.96	562.28	674.74	674.74
