338	299.94	787.35	572.62	299.94	572.62	787.35	572.62	299.94	787.35	787.35	787.35	572.62	299.94	419.92	572.62
339	452.94	1188.98	864.71	452.94	864.71	1188.98	864.71	452.94	1188.98	1188.98	1188.98	864.71	452.94	634.12	864.71
941	444.24	1166.14	848.10	444.24	848.10	1166.14	848.10	444.24	1166.14	1166.14	1166.14	848.10	444.24	621.94	848.10
942	315.75	828.84	602.80	315.75	602.80	828.84	602.80	315.75	828.84	828.84	828.84	602.80	315.75	442.05	602.80
940	260.00	682.50	496.36	260.00	496.36	682.50	496.36	260.00	682.50	682.50	682.50	496.36	260.00	364.00	496.36
945	366.81	962.89	700.28	366.81	700.28	962.89	700.28	366.81	962.89	962.89	962.89	700.28	366.81	513.54	700.28
332	218.66	573.98	417.44	218.66	417.44	573.98	417.44	218.66	573.98	573.98	573.98	417.44	218.66	306.12	417.44
946	238.69	626.57	455.69	238.69	455.69	626.57	455.69	238.69	626.57	626.57	626.57	455.69	238.69	334.17	455.69
333	187.73	492.79	358.39	187.73	358.39	492.79	358.39	187.73	492.79	492.79	492.79	358.39	187.73	262.82	358.39
943	481.18	1263.09	918.61	481.18	918.61	1263.09	918.61	481.18	1263.09	1263.09	1263.09	918.61	481.18	673.65	918.61
330	172.23	452.10	328.80	172.23	328.80	452.10	328.80	172.23	452.10	452.10	452.10	328.80	172.23	241.12	328.80
944	425.07	1115.81	811.50	425.07	811.50	1115.81	811.50	425.07	1115.81	1115.81	1115.81	811.50	425.07	595.10	811.50
331	259.34	680.78	495.11	259.34	495.11	680.78	495.11	259.34	680.78	680.78	680.78	495.11	259.34	363.08	495.11
949	360.80	947.10	688.80	360.80	688.80	947.10	688.80	360.80	947.10	947.10	947.10	688.80	360.80	505.12	688.80
336	347.37	911.85	663.16	347.37	663.16	911.85	663.16	347.37	911.85	911.85	911.85	663.16	347.37	486.32	663.16
337	475.43	1248.00	907.64	475.43	907.64	1248.00	907.64	475.43	1248.00	1248.00	1248.00	907.64	475.43	665.60	907.64
947	396.64	1041.17	757.21	396.64	757.21	1041.17	757.21	396.64	1041.17	1041.17	1041.17	757.21	396.64	555.29	757.21
334	342.54	899.18	653.95	342.54	653.95	899.18	653.95	342.54	899.18	899.18	899.18	653.95	342.54	479.56	653.95
