28	31	0
28	30	0.00
21	31	0
7	14	0.01
11	31	0
5	12	0.01
6	31	0
18	25	0.00
16	23	0.00
15	31	0
17	31	0
0	11	0
14	31	0
0	10	0
0	13	0
8	31	0
0	12	0
0	15	0
1	31	0
0	14	0
0	17	0
9	15	0.00
0	16	0
2	31	0
23	30	0.00
23	31	0
19	31	0
2	9	0.01
13	31	0
18	31	0
3	31	0
12	31	0
29	30	0.00
1	8	0.01
30	31	0
10	15	0.00
16	31	0
0	9	0
19	26	0.00
4	31	0
6	13	0.01
9	31	0
7	31	0
0	29	0
8	15	0.00
14	15	0.00
0	7	0
0	8	0
5	31	0
0	5	0
0	6	0
0	3	0
0	4	0
0	1	0
0	2	0
15	18	0.00
15	19	0.00
0	30	0
20	31	0
15	16	0.00
15	17	0.00
29	31	0
22	31	0
24	31	0
24	30	0.00
12	15	0.00
0	18	0
0	19	0
20	27	0.00
22	29	0.00
13	15	0.00
0	20	0
17	24	0.00
27	30	0.00
3	10	0.01
27	31	0
0	28	0
4	11	0.01
0	27	0
10	31	0
26	31	0
0	26	0
15	21	0.00
25	31	0
0	25	0
26	30	0.00
11	15	0.00
15	22	0.00
0	24	0
25	30	0.00
0	23	0
15	20	0.00
0	22	0
0	21	0
21	28	0.00
