338	8.84	19.89	19.89	14.47	19.89	7.58	19.89	10.61	10.61	7.58	8.84	14.47	8.84	19.89	14.47	10.61	10.61	10.61	19.89	7.58	8.84	10.61	10.61	14.47	19.89	14.47	19.89	7.58	10.61	14.47
339	8.86	19.93	19.93	14.50	19.93	7.59	19.93	10.63	10.63	7.59	8.86	14.50	8.86	19.93	14.50	10.63	10.63	10.63	19.93	7.59	8.86	10.63	10.63	14.50	19.93	14.50	19.93	7.59	10.63	14.50
941	9.02	20.29	20.29	14.75	20.29	7.73	20.29	10.82	10.82	7.73	9.02	14.75	9.02	20.29	14.75	10.82	10.82	10.82	20.29	7.73	9.02	10.82	10.82	14.75	20.29	14.75	20.29	7.73	10.82	14.75
942	8.91	20.04	20.04	14.58	20.04	7.64	20.04	10.69	10.69	7.64	8.91	14.58	8.91	20.04	14.58	10.69	10.69	10.69	20.04	7.64	8.91	10.69	10.69	14.58	20.04	14.58	20.04	7.64	10.69	14.58
940	8.98	20.19	20.19	14.69	20.19	7.69	20.19	10.77	10.77	7.69	8.98	14.69	8.98	20.19	14.69	10.77	10.77	10.77	20.19	7.69	8.98	10.77	10.77	14.69	20.19	14.69	20.19	7.69	10.77	14.69
945	8.95	20.14	20.14	14.65	20.14	7.67	20.14	10.74	10.74	7.67	8.95	14.65	8.95	20.14	14.65	10.74	10.74	10.74	20.14	7.67	8.95	10.74	10.74	14.65	20.14	14.65	20.14	7.67	10.74	14.65
332	8.73	19.65	19.65	14.29	19.65	7.49	19.65	10.48	10.48	7.49	8.73	14.29	8.73	19.65	14.29	10.48	10.48	10.48	19.65	7.49	8.73	10.48	10.48	14.29	19.65	14.29	19.65	7.49	10.48	14.29
946	9.00	20.25	20.25	14.73	20.25	7.71	20.25	10.80	10.80	7.71	9.00	14.73	9.00	20.25	14.73	10.80	10.80	10.80	20.25	7.71	9.00	10.80	10.80	14.73	20.25	14.73	20.25	7.71	10.80	14.73
333	8.75	19.69	19.69	14.32	19.69	7.50	19.69	10.50	10.50	7.50	8.75	14.32	8.75	19.69	14.32	10.50	10.50	10.50	19.69	7.50	8.75	10.50	10.50	14.32	19.69	14.32	19.69	7.50	10.50	14.32
943	9.08	20.42	20.42	14.85	20.42	7.78	20.42	10.89	10.89	7.78	9.08	14.85	9.08	20.42	14.85	10.89	10.89	10.89	20.42	7.78	9.08	10.89	10.89	14.85	20.42	14.85	20.42	7.78	10.89	14.85
330	8.80	19.80	19.80	14.40	19.80	7.54	19.80	10.56	10.56	7.54	8.80	14.40	8.80	19.80	14.40	10.56	10.56	10.56	19.80	7.54	8.80	10.56	10.56	14.40	19.80	14.40	19.80	7.54	10.56	14.40
944	8.85	19.91	19.91	14.48	19.91	7.59	19.91	10.62	10.62	7.59	8.85	14.48	8.85	19.91	14.48	10.62	10.62	10.62	19.91	7.59	8.85	10.62	10.62	14.48	19.91	14.48	19.91	7.59	10.62	14.48
331	8.76	19.71	19.71	14.33	19.71	7.51	19.71	10.51	10.51	7.51	8.76	14.33	8.76	19.71	14.33	10.51	10.51	10.51	19.71	7.51	8.76	10.51	10.51	14.33	19.71	14.33	19.71	7.51	10.51	14.33
949	8.85	19.91	19.91	14.48	19.91	7.59	19.91	10.62	10.62	7.59	8.85	14.48	8.85	19.91	14.48	10.62	10.62	10.62	19.91	7.59	8.85	10.62	10.62	14.48	19.91	14.48	19.91	7.59	10.62	14.48
336	8.89	20.01	20.01	14.55	20.01	7.62	20.01	10.67	10.67	7.62	8.89	14.55	8.89	20.01	14.55	10.67	10.67	10.67	20.01	7.62	8.89	10.67	10.67	14.55	20.01	14.55	20.01	7.62	10.67	14.55
337	8.81	19.82	19.82	14.41	19.82	7.55	19.82	10.57	10.57	7.55	8.81	14.41	8.81	19.82	14.41	10.57	10.57	10.57	19.82	7.55	8.81	10.57	10.57	14.41	19.82	14.41	19.82	7.55	10.57	14.41
947	8.73	19.65	19.65	14.29	19.65	7.49	19.65	10.48	10.48	7.49	8.73	14.29	8.73	19.65	14.29	10.48	10.48	10.48	19.65	7.49	8.73	10.48	10.48	14.29	19.65	14.29	19.65	7.49	10.48	14.29
334	8.79	19.78	19.78	14.39	19.78	7.54	19.78	10.55	10.55	7.54	8.79	14.39	8.79	19.78	14.39	10.55	10.55	10.55	19.78	7.54	8.79	10.55	10.55	14.39	19.78	14.39	19.78	7.54	10.55	14.39
948	9.15	20.59	20.59	14.97	20.59	7.84	20.59	10.98	10.98	7.84	9.15	14.97	9.15	20.59	14.97	10.98	10.98	10.98	20.59	7.84	9.15	10.98	10.98	14.97	20.59	14.97	20.59	7.84	10.98	14.97
335	8.72	19.61	19.61	14.26	19.61	7.47	19.61	10.46	10.46	7.47	8.72	14.26	8.72	19.61	14.26	10.46	10.46	10.46	19.61	7.47	8.72	10.46	10.46	14.26	19.61	14.26	19.61	7.47	10.46	14.26
531	8.83	19.88	19.88	14.45	19.88	7.57	19.88	10.60	10.60	7.57	8.83	14.45	8.83	19.88	14.45	10.60	10.60	10.60	19.88	7.57	8.83	10.60	10.60	14.45	19.88	14.45	19.88	7.57	10.60	14.45
748	9.03	20.33	20.33	14.78	20.33	7.74	20.33	10.84	10.84	7.74	9.03	14.78	9.03	20.33	14.78	10.84	10.84	10.84	20.33	7.74	9.03	10.84	10.84	14.78	20.33	14.78	20.33	7.74	10.84	14.78
530	8.82	19.84	19.84	14.43	19.84	7.56	19.84	10.58	10.58	7.56	8.82	14.43	8.82	19.84	14.43	10.58	10.58	10.58	19.84	7.56	8.82	10.58	10.58	14.43	19.84	14.43	19.84	7.56	10.58	14.43
747	8.93	20.08	20.08	14.60	20.08	7.65	20.08	10.71	10.71	7.65	8.93	14.60	8.93	20.08	14.60	10.71	10.71	10.71	20.08	7.65	8.93	10.71	10.71	14.60	20.08	14.60	20.08	7.65	10.71	14.60
746	8.84	19.89	19.89	14.47	19.89	7.58	19.89	10.61	10.61	7.58	8.84	14.47	8.84	19.89	14.47	10.61	10.61	10.61	19.89	7.58	8.84	10.61	10.61	14.47	19.89	14.47	19.89	7.58	10.61	14.47
745	8.83	19.86	19.86	14.44	19.86	7.56	19.86	10.59	10.59	7.56	8.83	14.44	8.83	19.86	14.44	10.59	10.59	10.59	19.86	7.56	8.83	10.59	10.59	14.44	19.86	14.44	19.86	7.56	10.59	14.44
535	8.77	19.73	19.73	14.35	19.73	7.51	19.73	10.52	10.52	7.51	8.77	14.35	8.77	19.73	14.35	10.52	10.52	10.52	19.73	7.51	8.77	10.52	10.52	14.35	19.73	14.35	19.73	7.51	10.52	14.35
534	8.84	19.89	19.89	14.47	19.89	7.58	19.89	10.61	10.61	7.58	8.84	14.47	8.84	19.89	14.47	10.61	10.61	10.61	19.89	7.58	8.84	10.61	10.61	14.47	19.89	14.47	19.89	7.58	10.61	14.47
533	8.75	19.69	19.69	14.32	19.69	7.50	19.69	10.50	10.50	7.50	8.75	14.32	8.75	19.69	14.32	10.50	10.50	10.50	19.69	7.50	8.75	10.50	10.50	14.32	19.69	14.32	19.69	7.50	10.50	14.32
532	8.91	20.04	20.04	14.58	20.04	7.64	20.04	10.69	10.69	7.64	8.91	14.58	8.91	20.04	14.58	10.69	10.69	10.69	20.04	7.64	8.91	10.69	10.69	14.58	20.04	14.58	20.04	7.64	10.69	14.58
749	8.87	19.95	19.95	14.51	19.95	7.60	19.95	10.64	10.64	7.60	8.87	14.51	8.87	19.95	14.51	10.64	10.64	10.64	19.95	7.60	8.87	10.64	10.64	14.51	19.95	14.51	19.95	7.60	10.64	14.51
539	8.81	19.82	19.82	14.41	19.82	7.55	19.82	10.57	10.57	7.55	8.81	14.41	8.81	19.82	14.41	10.57	10.57	10.57	19.82	7.55	8.81	10.57	10.57	14.41	19.82	14.41	19.82	7.55	10.57	14.41
740	8.85	19.91	19.91	14.48	19.91	7.59	19.91	10.62	10.62	7.59	8.85	14.48	8.85	19.91	14.48	10.62	10.62	10.62	19.91	7.59	8.85	10.62	10.62	14.48	19.91	14.48	19.91	7.59	10.62	14.48
538	8.70	19.58	19.58	14.24	19.58	7.46	19.58	10.44	10.44	7.46	8.70	14.24	8.70	19.58	14.24	10.44	10.44	10.44	19.58	7.46	8.70	10.44	10.44	14.24	19.58	14.24	19.58	7.46	10.44	14.24
537	8.81	19.82	19.82	14.41	19.82	7.55	19.82	10.57	10.57	7.55	8.81	14.41	8.81	19.82	14.41	10.57	10.57	10.57	19.82	7.55	8.81	10.57	10.57	14.41	19.82	14.41	19.82	7.55	10.57	14.41
536	8.79	19.78	19.78	14.39	19.78	7.54	19.78	10.55	10.55	7.54	8.79	14.39	8.79	19.78	14.39	10.55	10.55	10.55	19.78	7.54	8.79	10.55	10.55	14.39	19.78	14.39	19.78	7.54	10.55	14.39
744	8.77	19.74	19.74	14.36	19.74	7.52	19.74	10.53	10.53	7.52	8.77	14.36	8.77	19.74	14.36	10.53	10.53	10.53	19.74	7.52	8.77	10.53	10.53	14.36	19.74	14.36	19.74	7.52	10.53	14.36
743	8.91	20.04	20.04	14.58	20.04	7.64	20.04	10.69	10.69	7.64	8.91	14.58	8.91	20.04	14.58	10.69	10.69	10.69	20.04	7.64	8.91	10.69	10.69	14.58	20.04	14.58	20.04	7.64	10.69	14.58
742	9.00	20.25	20.25	14.73	20.25	7.71	20.25	10.80	10.80	7.71	9.00	14.73	9.00	20.25	14.73	10.80	10.80	10.80	20.25	7.71	9.00	10.80	10.80	14.73	20.25	14.73	20.25	7.71	10.80	14.73
741	8.71	19.59	19.59	14.25	19.59	7.46	19.59	10.45	10.45	7.46	8.71	14.25	8.71	19.59	14.25	10.45	10.45	10.45	19.59	7.46	8.71	10.45	10.45	14.25	19.59	14.25	19.59	7.46	10.45	14.25
349	8.87	19.95	19.95	14.51	19.95	7.60	19.95	10.64	10.64	7.60	8.87	14.51	8.87	19.95	14.51	10.64	10.64	10.64	19.95	7.60	8.87	10.64	10.64	14.51	19.95	14.51	19.95	7.60	10.64	14.51
930	8.88	19.99	19.99	14.54	19.99	7.61	19.99	10.66	10.66	7.61	8.88	14.54	8.88	19.99	14.54	10.66	10.66	10.66	19.99	7.61	8.88	10.66	10.66	14.54	19.99	14.54	19.99	7.61	10.66	14.54
931	9.05	20.36	20.36	14.81	20.36	7.76	20.36	10.86	10.86	7.76	9.05	14.81	9.05	20.36	14.81	10.86	10.86	10.86	20.36	7.76	9.05	10.86	10.86	14.81	20.36	14.81	20.36	7.76	10.86	14.81
932	9.03	20.33	20.33	14.78	20.33	7.74	20.33	10.84	10.84	7.74	9.03	14.78	9.03	20.33	14.78	10.84	10.84	10.84	20.33	7.74	9.03	10.84	10.84	14.78	20.33	14.78	20.33	7.74	10.84	14.78
341	8.88	19.99	19.99	14.54	19.99	7.61	19.99	10.66	10.66	7.61	8.88	14.54	8.88	19.99	14.54	10.66	10.66	10.66	19.99	7.61	8.88	10.66	10.66	14.54	19.99	14.54	19.99	7.61	10.66	14.54
933	9.13	20.53	20.53	14.93	20.53	7.82	20.53	10.95	10.95	7.82	9.13	14.93	9.13	20.53	14.93	10.95	10.95	10.95	20.53	7.82	9.13	10.95	10.95	14.93	20.53	14.93	20.53	7.82	10.95	14.93
342	8.70	19.58	19.58	14.24	19.58	7.46	19.58	10.44	10.44	7.46	8.70	14.24	8.70	19.58	14.24	10.44	10.44	10.44	19.58	7.46	8.70	10.44	10.44	14.24	19.58	14.24	19.58	7.46	10.44	14.24
934	8.94	20.12	20.12	14.63	20.12	7.66	20.12	10.73	10.73	7.66	8.94	14.63	8.94	20.12	14.63	10.73	10.73	10.73	20.12	7.66	8.94	10.73	10.73	14.63	20.12	14.63	20.12	7.66	10.73	14.63
343	8.85	19.91	19.91	14.48	19.91	7.59	19.91	10.62	10.62	7.59	8.85	14.48	8.85	19.91	14.48	10.62	10.62	10.62	19.91	7.59	8.85	10.62	10.62	14.48	19.91	14.48	19.91	7.59	10.62	14.48
935	8.97	20.18	20.18	14.67	20.18	7.69	20.18	10.76	10.76	7.69	8.97	14.67	8.97	20.18	14.67	10.76	10.76	10.76	20.18	7.69	8.97	10.76	10.76	14.67	20.18	14.67	20.18	7.69	10.76	14.67
344	8.93	20.10	20.10	14.62	20.10	7.66	20.10	10.72	10.72	7.66	8.93	14.62	8.93	20.10	14.62	10.72	10.72	10.72	20.10	7.66	8.93	10.72	10.72	14.62	20.10	14.62	20.10	7.66	10.72	14.62
936	9.13	20.53	20.53	14.93	20.53	7.82	20.53	10.95	10.95	7.82	9.13	14.93	9.13	20.53	14.93	10.95	10.95	10.95	20.53	7.82	9.13	10.95	10.95	14.93	20.53	14.93	20.53	7.82	10.95	14.93
345	9.02	20.29	20.29	14.75	20.29	7.73	20.29	10.82	10.82	7.73	9.02	14.75	9.02	20.29	14.75	10.82	10.82	10.82	20.29	7.73	9.02	10.82	10.82	14.75	20.29	14.75	20.29	7.73	10.82	14.75
937	9.00	20.25	20.25	14.73	20.25	7.71	20.25	10.80	10.80	7.71	9.00	14.73	9.00	20.25	14.73	10.80	10.80	10.80	20.25	7.71	9.00	10.80	10.80	14.73	20.25	14.73	20.25	7.71	10.80	14.73
346	8.77	19.74	19.74	14.36	19.74	7.52	19.74	10.53	10.53	7.52	8.77	14.36	8.77	19.74	14.36	10.53	10.53	10.53	19.74	7.52	8.77	10.53	10.53	14.36	19.74	14.36	19.74	7.52	10.53	14.36
938	8.91	20.04	20.04	14.58	20.04	7.64	20.04	10.69	10.69	7.64	8.91	14.58	8.91	20.04	14.58	10.69	10.69	10.69	20.04	7.64	8.91	10.69	10.69	14.58	20.04	14.58	20.04	7.64	10.69	14.58
347	8.93	20.08	20.08	14.60	20.08	7.65	20.08	10.71	10.71	7.65	8.93	14.60	8.93	20.08	14.60	10.71	10.71	10.71	20.08	7.65	8.93	10.71	10.71	14.60	20.08	14.60	20.08	7.65	10.71	14.60
939	8.95	20.14	20.14	14.65	20.14	7.67	20.14	10.74	10.74	7.67	8.95	14.65	8.95	20.14	14.65	10.74	10.74	10.74	20.14	7.67	8.95	10.74	10.74	14.65	20.14	14.65	20.14	7.67	10.74	14.65
348	8.73	19.63	19.63	14.28	19.63	7.48	19.63	10.47	10.47	7.48	8.73	14.28	8.73	19.63	14.28	10.47	10.47	10.47	19.63	7.48	8.73	10.47	10.47	14.28	19.63	14.28	19.63	7.48	10.47	14.28
3	11.18	25.16	25.16	18.30	25.16	9.59	25.16	13.42	13.42	9.59	11.18	18.30	11.18	25.16	18.30	13.42	13.42	13.42	25.16	9.59	11.18	13.42	13.42	18.30	25.16	18.30	25.16	9.59	13.42	18.30
540	8.88	19.99	19.99	14.54	19.99	7.61	19.99	10.66	10.66	7.61	8.88	14.54	8.88	19.99	14.54	10.66	10.66	10.66	19.99	7.61	8.88	10.66	10.66	14.54	19.99	14.54	19.99	7.61	10.66	14.54
735	8.89	20.01	20.01	14.55	20.01	7.62	20.01	10.67	10.67	7.62	8.89	14.55	8.89	20.01	14.55	10.67	10.67	10.67	20.01	7.62	8.89	10.67	10.67	14.55	20.01	14.55	20.01	7.62	10.67	14.55
