19	7.74	14.77	7.74	10.83	10.83	10.83	10.83	9.03	9.03	7.74	7.74	10.83	7.74	10.83	10.83	9.03	10.83	9.03	20.31	10.83
17	7.42	14.17	7.42	10.39	10.39	10.39	10.39	8.66	8.66	7.42	7.42	10.39	7.42	10.39	10.39	8.66	10.39	8.66	19.48	10.39
18	7.60	14.51	7.60	10.64	10.64	10.64	10.64	8.87	8.87	7.60	7.60	10.64	7.60	10.64	10.64	8.87	10.64	8.87	19.95	10.64
15	0.51	0.98	0.51	0.72	0.72	0.72	0.72	0.60	0.60	0.51	0.51	0.72	0.51	0.72	0.72	0.60	0.72	0.60	1.35	0.72
16	1.01	1.94	1.01	1.42	1.42	1.42	1.42	1.18	1.18	1.01	1.01	1.42	1.01	1.42	1.42	1.18	1.42	1.18	2.66	1.42
13	7.59	14.48	7.59	10.62	10.62	10.62	10.62	8.85	8.85	7.59	7.59	10.62	7.59	10.62	10.62	8.85	10.62	8.85	19.91	10.62
14	7.41	14.14	7.41	10.37	10.37	10.37	10.37	8.64	8.64	7.41	7.41	10.37	7.41	10.37	10.37	8.64	10.37	8.64	19.44	10.37
11	7.51	14.33	7.51	10.51	10.51	10.51	10.51	8.76	8.76	7.51	7.51	10.51	7.51	10.51	10.51	8.76	10.51	8.76	19.71	10.51
12	7.51	14.33	7.51	10.51	10.51	10.51	10.51	8.76	8.76	7.51	7.51	10.51	7.51	10.51	10.51	8.76	10.51	8.76	19.71	10.51
21	7.69	14.67	7.69	10.76	10.76	10.76	10.76	8.97	8.97	7.69	7.69	10.76	7.69	10.76	10.76	8.97	10.76	8.97	20.18	10.76
20	7.81	14.90	7.81	10.93	10.93	10.93	10.93	9.11	9.11	7.81	7.81	10.93	7.81	10.93	10.93	9.11	10.93	9.11	20.49	10.93
22	0.99	1.90	0.99	1.39	1.39	1.39	1.39	1.16	1.16	0.99	0.99	1.39	0.99	1.39	1.39	1.16	1.39	1.16	2.61	1.39
23	2.16	4.13	2.16	3.03	3.03	3.03	3.03	2.53	2.53	2.16	2.16	3.03	2.16	3.03	3.03	2.53	3.03	2.53	5.68	3.03
24	2.76	5.26	2.76	3.86	3.86	3.86	3.86	3.22	3.22	2.76	2.76	3.86	2.76	3.86	3.86	3.22	3.86	3.22	7.24	3.86
25	0.32	0.61	0.32	0.45	0.45	0.45	0.45	0.38	0.38	0.32	0.32	0.45	0.32	0.45	0.45	0.38	0.45	0.38	0.84	0.45
26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3	9.54	18.22	9.54	13.36	13.36	13.36	13.36	11.13	11.13	9.54	9.54	13.36	9.54	13.36	13.36	11.13	13.36	11.13	25.05	13.36
2	9.88	18.86	9.88	13.83	13.83	13.83	13.83	11.53	11.53	9.88	9.88	13.83	9.88	13.83	13.83	11.53	13.83	11.53	25.93	13.83
10	7.49	14.30	7.49	10.49	10.49	10.49	10.49	8.74	8.74	7.49	7.49	10.49	7.49	10.49	10.49	8.74	10.49	8.74	19.67	10.49
1	9.56	18.26	9.56	13.39	13.39	13.39	13.39	11.16	11.16	9.56	9.56	13.39	9.56	13.39	13.39	11.16	13.39	11.16	25.11	13.39
0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7	7.56	14.44	7.56	10.59	10.59	10.59	10.59	8.83	8.83	7.56	7.56	10.59	7.56	10.59	10.59	8.83	10.59	8.83	19.86	10.59
6	7.56	14.44	7.56	10.59	10.59	10.59	10.59	8.83	8.83	7.56	7.56	10.59	7.56	10.59	10.59	8.83	10.59	8.83	19.86	10.59
5	9.84	18.79	9.84	13.78	13.78	13.78	13.78	11.48	11.48	9.84	9.84	13.78	9.84	13.78	13.78	11.48	13.78	11.48	25.84	13.78
4	9.71	18.55	9.71	13.60	13.60	13.60	13.60	11.33	11.33	9.71	9.71	13.60	9.71	13.60	13.60	11.33	13.60	11.33	25.50	13.60
9	7.72	14.74	7.72	10.81	10.81	10.81	10.81	9.01	9.01	7.72	7.72	10.81	7.72	10.81	10.81	9.01	10.81	9.01	20.27	10.81
8	7.77	14.84	7.77	10.88	10.88	10.88	10.88	9.07	9.07	7.77	7.77	10.88	7.77	10.88	10.88	9.07	10.88	9.07	20.40	10.88
