12	26	0
25	26	0
5	14	0.06
18	22	0.06
5	13	0.06
7	15	0.00
2	26	0
18	26	0
4	26	0
16	20	0.00
16	21	0.00
0	11	0
4	20	0.06
0	10	0
0	13	0
0	12	0
16	26	0
0	15	0
0	14	0
0	17	0
9	15	0.00
0	16	0
2	8	0.06
2	7	0.06
8	26	0
5	26	0
7	26	0
1	9	0.06
5	21	0.06
6	26	0
10	15	0.00
14	26	0
19	26	0
0	9	0
9	26	0
19	22	0.06
6	15	0.00
3	9	0.06
2	6	0.06
8	15	0.00
0	7	0
14	15	0.00
23	24	0.69
0	8	0
0	5	0
0	6	0
24	26	0
0	3	0
0	4	0
24	25	0.01
23	26	0
4	8	0.06
0	1	0
13	26	0
0	2	0
1	17	0.06
1	6	0.06
1	7	0.06
15	16	0.00
11	26	0
3	26	0
10	26	0
21	26	0
2	12	0.06
2	13	0.06
12	15	0.00
21	22	0.06
0	18	0
2	18	0.06
0	19	0
13	15	0.00
2	10	0.06
0	20	0
22	23	0.00
1	26	0
17	26	0
20	22	0.06
3	10	0.06
4	14	0.06
22	26	0
20	26	0
15	26	0
3	11	0.06
17	22	0.06
16	17	0.00
16	18	0.00
0	25	0
11	15	0.00
4	12	0.06
0	24	0
0	23	0
0	22	0
16	19	0.00
0	21	0
3	19	0.06
