338	349.93	299.94	787.35	349.93	572.62	787.35	572.62	299.94	572.62	419.92	419.92	299.94	572.62	572.62	299.94	349.93	349.93	572.62	349.93	787.35	299.94	572.62	349.93	419.92	299.94	787.35	419.92	419.92	349.93	349.93	349.93	349.93	572.62	572.62	419.92
339	528.43	452.94	1188.98	528.43	864.71	1188.98	864.71	452.94	864.71	634.12	634.12	452.94	864.71	864.71	452.94	528.43	528.43	864.71	528.43	1188.98	452.94	864.71	528.43	634.12	452.94	1188.98	634.12	634.12	528.43	528.43	528.43	528.43	864.71	864.71	634.12
941	518.28	444.24	1166.14	518.28	848.10	1166.14	848.10	444.24	848.10	621.94	621.94	444.24	848.10	848.10	444.24	518.28	518.28	848.10	518.28	1166.14	444.24	848.10	518.28	621.94	444.24	1166.14	621.94	621.94	518.28	518.28	518.28	518.28	848.10	848.10	621.94
942	368.38	315.75	828.84	368.38	602.80	828.84	602.80	315.75	602.80	442.05	442.05	315.75	602.80	602.80	315.75	368.38	368.38	602.80	368.38	828.84	315.75	602.80	368.38	442.05	315.75	828.84	442.05	442.05	368.38	368.38	368.38	368.38	602.80	602.80	442.05
940	303.33	260.00	682.50	303.33	496.36	682.50	496.36	260.00	496.36	364.00	364.00	260.00	496.36	496.36	260.00	303.33	303.33	496.36	303.33	682.50	260.00	496.36	303.33	364.00	260.00	682.50	364.00	364.00	303.33	303.33	303.33	303.33	496.36	496.36	364.00
945	427.95	366.81	962.89	427.95	700.28	962.89	700.28	366.81	700.28	513.54	513.54	366.81	700.28	700.28	366.81	427.95	427.95	700.28	427.95	962.89	366.81	700.28	427.95	513.54	366.81	962.89	513.54	513.54	427.95	427.95	427.95	427.95	700.28	700.28	513.54
332	255.10	218.66	573.98	255.10	417.44	573.98	417.44	218.66	417.44	306.12	306.12	218.66	417.44	417.44	218.66	255.10	255.10	417.44	255.10	573.98	218.66	417.44	255.10	306.12	218.66	573.98	306.12	306.12	255.10	255.10	255.10	255.10	417.44	417.44	306.12
946	278.48	238.69	626.57	278.48	455.69	626.57	455.69	238.69	455.69	334.17	334.17	238.69	455.69	455.69	238.69	278.48	278.48	455.69	278.48	626.57	238.69	455.69	278.48	334.17	238.69	626.57	334.17	334.17	278.48	278.48	278.48	278.48	455.69	455.69	334.17
333	219.02	187.73	492.79	219.02	358.39	492.79	358.39	187.73	358.39	262.82	262.82	187.73	358.39	358.39	187.73	219.02	219.02	358.39	219.02	492.79	187.73	358.39	219.02	262.82	187.73	492.79	262.82	262.82	219.02	219.02	219.02	219.02	358.39	358.39	262.82
943	561.38	481.18	1263.09	561.38	918.61	1263.09	918.61	481.18	918.61	673.65	673.65	481.18	918.61	918.61	481.18	561.38	561.38	918.61	561.38	1263.09	481.18	918.61	561.38	673.65	481.18	1263.09	673.65	673.65	561.38	561.38	561.38	561.38	918.61	918.61	673.65
330	200.93	172.23	452.10	200.93	328.80	452.10	328.80	172.23	328.80	241.12	241.12	172.23	328.80	328.80	172.23	200.93	200.93	328.80	200.93	452.10	172.23	328.80	200.93	241.12	172.23	452.10	241.12	241.12	200.93	200.93	200.93	200.93	328.80	328.80	241.12
944	495.92	425.07	1115.81	495.92	811.50	1115.81	811.50	425.07	811.50	595.10	595.10	425.07	811.50	811.50	425.07	495.92	495.92	811.50	495.92	1115.81	425.07	811.50	495.92	595.10	425.07	1115.81	595.10	595.10	495.92	495.92	495.92	495.92	811.50	811.50	595.10
331	302.57	259.34	680.78	302.57	495.11	680.78	495.11	259.34	495.11	363.08	363.08	259.34	495.11	495.11	259.34	302.57	302.57	495.11	302.57	680.78	259.34	495.11	302.57	363.08	259.34	680.78	363.08	363.08	302.57	302.57	302.57	302.57	495.11	495.11	363.08
949	420.93	360.80	947.10	420.93	688.80	947.10	688.80	360.80	688.80	505.12	505.12	360.80	688.80	688.80	360.80	420.93	420.93	688.80	420.93	947.10	360.80	688.80	420.93	505.12	360.80	947.10	505.12	505.12	420.93	420.93	420.93	420.93	688.80	688.80	505.12
336	405.27	347.37	911.85	405.27	663.16	911.85	663.16	347.37	663.16	486.32	486.32	347.37	663.16	663.16	347.37	405.27	405.27	663.16	405.27	911.85	347.37	663.16	405.27	486.32	347.37	911.85	486.32	486.32	405.27	405.27	405.27	405.27	663.16	663.16	486.32
337	554.67	475.43	1248.00	554.67	907.64	1248.00	907.64	475.43	907.64	665.60	665.60	475.43	907.64	907.64	475.43	554.67	554.67	907.64	554.67	1248.00	475.43	907.64	554.67	665.60	475.43	1248.00	665.60	665.60	554.67	554.67	554.67	554.67	907.64	907.64	665.60
947	462.74	396.64	1041.17	462.74	757.21	1041.17	757.21	396.64	757.21	555.29	555.29	396.64	757.21	757.21	396.64	462.74	462.74	757.21	462.74	1041.17	396.64	757.21	462.74	555.29	396.64	1041.17	555.29	555.29	462.74	462.74	462.74	462.74	757.21	757.21	555.29
334	399.63	342.54	899.18	399.63	653.95	899.18	653.95	342.54	653.95	479.56	479.56	342.54	653.95	653.95	342.54	399.63	399.63	653.95	399.63	899.18	342.54	653.95	399.63	479.56	342.54	899.18	479.56	479.56	399.63	399.63	399.63	399.63	653.95	653.95	479.56
948	252.15	216.13	567.34	252.15	412.61	567.34	412.61	216.13	412.61	302.58	302.58	216.13	412.61	412.61	216.13	252.15	252.15	412.61	252.15	567.34	216.13	412.61	252.15	302.58	216.13	567.34	302.58	302.58	252.15	252.15	252.15	252.15	412.61	412.61	302.58
335	419.37	359.46	943.58	419.37	686.24	943.58	686.24	359.46	686.24	503.24	503.24	359.46	686.24	686.24	359.46	419.37	419.37	686.24	419.37	943.58	359.46	686.24	419.37	503.24	359.46	943.58	503.24	503.24	419.37	419.37	419.37	419.37	686.24	686.24	503.24
531	4.53	3.88	10.18	4.53	7.40	10.18	7.40	3.88	7.40	5.43	5.43	3.88	7.40	7.40	3.88	4.53	4.53	7.40	4.53	10.18	3.88	7.40	4.53	5.43	3.88	10.18	5.43	5.43	4.53	4.53	4.53	4.53	7.40	7.40	5.43
748	339.23	290.76	763.26	339.23	555.10	763.26	555.10	290.76	555.10	407.07	407.07	290.76	555.10	555.10	290.76	339.23	339.23	555.10	339.23	763.26	290.76	555.10	339.23	407.07	290.76	763.26	407.07	407.07	339.23	339.23	339.23	339.23	555.10	555.10	407.07
530	4.37	3.74	9.83	4.37	7.15	9.83	7.15	3.74	7.15	5.24	5.24	3.74	7.15	7.15	3.74	4.37	4.37	7.15	4.37	9.83	3.74	7.15	4.37	5.24	3.74	9.83	5.24	5.24	4.37	4.37	4.37	4.37	7.15	7.15	5.24
747	481.54	412.75	1083.47	481.54	787.98	1083.47	787.98	412.75	787.98	577.85	577.85	412.75	787.98	787.98	412.75	481.54	481.54	787.98	481.54	1083.47	412.75	787.98	481.54	577.85	412.75	1083.47	577.85	577.85	481.54	481.54	481.54	481.54	787.98	787.98	577.85
746	507.63	435.11	1142.18	507.63	830.67	1142.18	830.67	435.11	830.67	609.16	609.16	435.11	830.67	830.67	435.11	507.63	507.63	830.67	507.63	1142.18	435.11	830.67	507.63	609.16	435.11	1142.18	609.16	609.16	507.63	507.63	507.63	507.63	830.67	830.67	609.16
745	422.38	362.04	950.34	422.38	691.16	950.34	691.16	362.04	691.16	506.85	506.85	362.04	691.16	691.16	362.04	422.38	422.38	691.16	422.38	950.34	362.04	691.16	422.38	506.85	362.04	950.34	506.85	506.85	422.38	422.38	422.38	422.38	691.16	691.16	506.85
535	4.09	3.51	9.21	4.09	6.70	9.21	6.70	3.51	6.70	4.91	4.91	3.51	6.70	6.70	3.51	4.09	4.09	6.70	4.09	9.21	3.51	6.70	4.09	4.91	3.51	9.21	4.91	4.91	4.09	4.09	4.09	4.09	6.70	6.70	4.91
534	4.27	3.66	9.60	4.27	6.98	9.60	6.98	3.66	6.98	5.12	5.12	3.66	6.98	6.98	3.66	4.27	4.27	6.98	4.27	9.60	3.66	6.98	4.27	5.12	3.66	9.60	5.12	5.12	4.27	4.27	4.27	4.27	6.98	6.98	5.12
533	3.93	3.37	8.85	3.93	6.44	8.85	6.44	3.37	6.44	4.72	4.72	3.37	6.44	6.44	3.37	3.93	3.93	6.44	3.93	8.85	3.37	6.44	3.93	4.72	3.37	8.85	4.72	4.72	3.93	3.93	3.93	3.93	6.44	6.44	4.72
