338	299.94	572.62	299.94	419.92	419.92	419.92	419.92	349.93	349.93	299.94	299.94	419.92	299.94	419.92	419.92	349.93	419.92	349.93	787.35	419.92
339	452.94	864.71	452.94	634.12	634.12	634.12	634.12	528.43	528.43	452.94	452.94	634.12	452.94	634.12	634.12	528.43	634.12	528.43	1188.98	634.12
941	444.24	848.10	444.24	621.94	621.94	621.94	621.94	518.28	518.28	444.24	444.24	621.94	444.24	621.94	621.94	518.28	621.94	518.28	1166.14	621.94
942	315.75	602.80	315.75	442.05	442.05	442.05	442.05	368.38	368.38	315.75	315.75	442.05	315.75	442.05	442.05	368.38	442.05	368.38	828.84	442.05
940	260.00	496.36	260.00	364.00	364.00	364.00	364.00	303.33	303.33	260.00	260.00	364.00	260.00	364.00	364.00	303.33	364.00	303.33	682.50	364.00
945	366.81	700.28	366.81	513.54	513.54	513.54	513.54	427.95	427.95	366.81	366.81	513.54	366.81	513.54	513.54	427.95	513.54	427.95	962.89	513.54
332	218.66	417.44	218.66	306.12	306.12	306.12	306.12	255.10	255.10	218.66	218.66	306.12	218.66	306.12	306.12	255.10	306.12	255.10	573.98	306.12
946	238.69	455.69	238.69	334.17	334.17	334.17	334.17	278.48	278.48	238.69	238.69	334.17	238.69	334.17	334.17	278.48	334.17	278.48	626.57	334.17
333	187.73	358.39	187.73	262.82	262.82	262.82	262.82	219.02	219.02	187.73	187.73	262.82	187.73	262.82	262.82	219.02	262.82	219.02	492.79	262.82
943	481.18	918.61	481.18	673.65	673.65	673.65	673.65	561.38	561.38	481.18	481.18	673.65	481.18	673.65	673.65	561.38	673.65	561.38	1263.09	673.65
330	172.23	328.80	172.23	241.12	241.12	241.12	241.12	200.93	200.93	172.23	172.23	241.12	172.23	241.12	241.12	200.93	241.12	200.93	452.10	241.12
944	425.07	811.50	425.07	595.10	595.10	595.10	595.10	495.92	495.92	425.07	425.07	595.10	425.07	595.10	595.10	495.92	595.10	495.92	1115.81	595.10
331	259.34	495.11	259.34	363.08	363.08	363.08	363.08	302.57	302.57	259.34	259.34	363.08	259.34	363.08	363.08	302.57	363.08	302.57	680.78	363.08
949	360.80	688.80	360.80	505.12	505.12	505.12	505.12	420.93	420.93	360.80	360.80	505.12	360.80	505.12	505.12	420.93	505.12	420.93	947.10	505.12
336	347.37	663.16	347.37	486.32	486.32	486.32	486.32	405.27	405.27	347.37	347.37	486.32	347.37	486.32	486.32	405.27	486.32	405.27	911.85	486.32
337	475.43	907.64	475.43	665.60	665.60	665.60	665.60	554.67	554.67	475.43	475.43	665.60	475.43	665.60	665.60	554.67	665.60	554.67	1248.00	665.60
947	396.64	757.21	396.64	555.29	555.29	555.29	555.29	462.74	462.74	396.64	396.64	555.29	396.64	555.29	555.29	462.74	555.29	462.74	1041.17	555.29
334	342.54	653.95	342.54	479.56	479.56	479.56	479.56	399.63	399.63	342.54	342.54	479.56	342.54	479.56	479.56	399.63	479.56	399.63	899.18	479.56
948	216.13	412.61	216.13	302.58	302.58	302.58	302.58	252.15	252.15	216.13	216.13	302.58	216.13	302.58	302.58	252.15	302.58	252.15	567.34	302.58
335	359.46	686.24	359.46	503.24	503.24	503.24	503.24	419.37	419.37	359.46	359.46	503.24	359.46	503.24	503.24	419.37	503.24	419.37	943.58	503.24
531	3.88	7.40	3.88	5.43	5.43	5.43	5.43	4.53	4.53	3.88	3.88	5.43	3.88	5.43	5.43	4.53	5.43	4.53	10.18	5.43
748	290.76	555.10	290.76	407.07	407.07	407.07	407.07	339.23	339.23	290.76	290.76	407.07	290.76	407.07	407.07	339.23	407.07	339.23	763.26	407.07
530	3.74	7.15	3.74	5.24	5.24	5.24	5.24	4.37	4.37	3.74	3.74	5.24	3.74	5.24	5.24	4.37	5.24	4.37	9.83	5.24
747	412.75	787.98	412.75	577.85	577.85	577.85	577.85	481.54	481.54	412.75	412.75	577.85	412.75	577.85	577.85	481.54	577.85	481.54	1083.47	577.85
746	435.11	830.67	435.11	609.16	609.16	609.16	609.16	507.63	507.63	435.11	435.11	609.16	435.11	609.16	609.16	507.63	609.16	507.63	1142.18	609.16
745	362.04	691.16	362.04	506.85	506.85	506.85	506.85	422.38	422.38	362.04	362.04	506.85	362.04	506.85	506.85	422.38	506.85	422.38	950.34	506.85
535	3.51	6.70	3.51	4.91	4.91	4.91	4.91	4.09	4.09	3.51	3.51	4.91	3.51	4.91	4.91	4.09	4.91	4.09	9.21	4.91
534	3.66	6.98	3.66	5.12	5.12	5.12	5.12	4.27	4.27	3.66	3.66	5.12	3.66	5.12	5.12	4.27	5.12	4.27	9.60	5.12
533	3.37	6.44	3.37	4.72	4.72	4.72	4.72	3.93	3.93	3.37	3.37	4.72	3.37	4.72	4.72	3.93	4.72	3.93	8.85	4.72
532	3.91	7.47	3.91	5.48	5.48	5.48	5.48	4.57	4.57	3.91	3.91	5.48	3.91	5.48	5.48	4.57	5.48	4.57	10.28	5.48
749	228.11	435.49	228.11	319.36	319.36	319.36	319.36	266.13	266.13	228.11	228.11	319.36	228.11	319.36	319.36	266.13	319.36	266.13	598.80	319.36
539	3.32	6.34	3.32	4.65	4.65	4.65	4.65	3.88	3.88	3.32	3.32	4.65	3.32	4.65	4.65	3.88	4.65	3.88	8.72	4.65
740	253.86	484.64	253.86	355.40	355.40	355.40	355.40	296.17	296.17	253.86	253.86	355.40	253.86	355.40	355.40	296.17	355.40	296.17	666.38	355.40
538	3.86	7.36	3.86	5.40	5.40	5.40	5.40	4.50	4.50	3.86	3.86	5.40	3.86	5.40	5.40	4.50	5.40	4.50	10.13	5.40
537	3.59	6.85	3.59	5.02	5.02	5.02	5.02	4.18	4.18	3.59	3.59	5.02	3.59	5.02	5.02	4.18	5.02	4.18	9.41	5.02
536	3.35	6.40	3.35	4.69	4.69	4.69	4.69	3.91	3.91	3.35	3.35	4.69	3.35	4.69	4.69	3.91	4.69	3.91	8.79	4.69
744	180.61	344.81	180.61	252.86	252.86	252.86	252.86	210.72	210.72	180.61	180.61	252.86	180.61	252.86	252.86	210.72	252.86	210.72	474.11	252.86
743	239.26	456.76	239.26	334.96	334.96	334.96	334.96	279.13	279.13	239.26	239.26	334.96	239.26	334.96	334.96	279.13	334.96	279.13	628.05	334.96
742	400.84	765.25	400.84	561.18	561.18	561.18	561.18	467.65	467.65	400.84	400.84	561.18	400.84	561.18	561.18	467.65	561.18	467.65	1052.21	561.18
741	350.69	669.49	350.69	490.96	490.96	490.96	490.96	409.13	409.13	350.69	350.69	490.96	350.69	490.96	490.96	409.13	490.96	409.13	920.55	490.96
349	330.11	630.22	330.11	462.16	462.16	462.16	462.16	385.13	385.13	330.11	330.11	462.16	330.11	462.16	462.16	385.13	462.16	385.13	866.55	462.16
930	316.76	604.72	316.76	443.46	443.46	443.46	443.46	369.55	369.55	316.76	316.76	443.46	316.76	443.46	443.46	369.55	443.46	369.55	831.49	443.46
931	405.88	774.86	405.88	568.23	568.23	568.23	568.23	473.53	473.53	405.88	405.88	568.23	405.88	568.23	568.23	473.53	568.23	473.53	1065.43	568.23
932	309.01	589.94	309.01	432.62	432.62	432.62	432.62	360.52	360.52	309.01	309.01	432.62	309.01	432.62	432.62	360.52	432.62	360.52	811.16	432.62
