338	299.94	299.94	419.92	419.92	349.93	299.94	299.94	349.93	419.92	419.92
339	452.94	452.94	634.12	634.12	528.43	452.94	452.94	528.43	634.12	634.12
941	444.24	444.24	621.94	621.94	518.28	444.24	444.24	518.28	621.94	621.94
942	315.75	315.75	442.05	442.05	368.38	315.75	315.75	368.38	442.05	442.05
940	260.00	260.00	364.00	364.00	303.33	260.00	260.00	303.33	364.00	364.00
945	366.81	366.81	513.54	513.54	427.95	366.81	366.81	427.95	513.54	513.54
332	218.66	218.66	306.12	306.12	255.10	218.66	218.66	255.10	306.12	306.12
946	238.69	238.69	334.17	334.17	278.48	238.69	238.69	278.48	334.17	334.17
333	187.73	187.73	262.82	262.82	219.02	187.73	187.73	219.02	262.82	262.82
943	481.18	481.18	673.65	673.65	561.38	481.18	481.18	561.38	673.65	673.65
330	172.23	172.23	241.12	241.12	200.93	172.23	172.23	200.93	241.12	241.12
944	425.07	425.07	595.10	595.10	495.92	425.07	425.07	495.92	595.10	595.10
331	259.34	259.34	363.08	363.08	302.57	259.34	259.34	302.57	363.08	363.08
949	360.80	360.80	505.12	505.12	420.93	360.80	360.80	420.93	505.12	505.12
336	347.37	347.37	486.32	486.32	405.27	347.37	347.37	405.27	486.32	486.32
337	475.43	475.43	665.60	665.60	554.67	475.43	475.43	554.67	665.60	665.60
947	396.64	396.64	555.29	555.29	462.74	396.64	396.64	462.74	555.29	555.29
334	342.54	342.54	479.56	479.56	399.63	342.54	342.54	399.63	479.56	479.56
948	216.13	216.13	302.58	302.58	252.15	216.13	216.13	252.15	302.58	302.58
335	359.46	359.46	503.24	503.24	419.37	359.46	359.46	419.37	503.24	503.24
531	3.88	3.88	5.43	5.43	4.53	3.88	3.88	4.53	5.43	5.43
748	290.76	290.76	407.07	407.07	339.23	290.76	290.76	339.23	407.07	407.07
530	3.74	3.74	5.24	5.24	4.37	3.74	3.74	4.37	5.24	5.24
747	412.75	412.75	577.85	577.85	481.54	412.75	412.75	481.54	577.85	577.85
746	435.11	435.11	609.16	609.16	507.63	435.11	435.11	507.63	609.16	609.16
745	362.04	362.04	506.85	506.85	422.38	362.04	362.04	422.38	506.85	506.85
535	3.51	3.51	4.91	4.91	4.09	3.51	3.51	4.09	4.91	4.91
534	3.66	3.66	5.12	5.12	4.27	3.66	3.66	4.27	5.12	5.12
533	3.37	3.37	4.72	4.72	3.93	3.37	3.37	3.93	4.72	4.72
532	3.91	3.91	5.48	5.48	4.57	3.91	3.91	4.57	5.48	5.48
749	228.11	228.11	319.36	319.36	266.13	228.11	228.11	266.13	319.36	319.36
539	3.32	3.32	4.65	4.65	3.88	3.32	3.32	3.88	4.65	4.65
740	253.86	253.86	355.40	355.40	296.17	253.86	253.86	296.17	355.40	355.40
538	3.86	3.86	5.40	5.40	4.50	3.86	3.86	4.50	5.40	5.40
537	3.59	3.59	5.02	5.02	4.18	3.59	3.59	4.18	5.02	5.02
536	3.35	3.35	4.69	4.69	3.91	3.35	3.35	3.91	4.69	4.69
744	180.61	180.61	252.86	252.86	210.72	180.61	180.61	210.72	252.86	252.86
743	239.26	239.26	334.96	334.96	279.13	239.26	239.26	279.13	334.96	334.96
742	400.84	400.84	561.18	561.18	467.65	400.84	400.84	467.65	561.18	561.18
741	350.69	350.69	490.96	490.96	409.13	350.69	350.69	409.13	490.96	490.96
349	330.11	330.11	462.16	462.16	385.13	330.11	330.11	385.13	462.16	462.16
