1	2	4
1	3	6
1	4	8
1	5	1
1	6	7
1	7	8
1	8	4
1	9	7
1	10	4
1	11	5
1	22	8
1	23	2
1	24	7
2	12	8
2	31	6
3	13	8
3	32	5
4	14	2
4	33	1
5	15	8
5	34	7
6	16	8
6	35	8
7	17	5
7	36	3
8	18	6
8	37	5
9	19	1
9	38	8
10	20	7
10	39	3
11	21	3
11	40	2
12	53	5
13	53	1
14	53	1
15	22	8
15	25	8
16	23	5
16	26	4
17	24	5
17	27	4
18	53	4
19	53	2
20	53	9
21	53	8
22	25	5
23	26	3
24	27	3
25	28	9
26	28	5
27	28	8
28	29	5
29	30	3
30	31	7
30	32	8
30	33	2
30	34	1
30	35	2
30	36	4
30	37	8
30	38	4
30	39	6
30	40	3
13	31	5
31	41	3
13	32	2
32	41	5
13	33	6
33	41	6
13	34	9
34	41	5
13	35	8
35	41	2
13	36	1
36	41	9
13	37	2
37	41	5
13	38	2
38	41	2
13	39	2
39	41	2
13	40	6
40	41	1
41	42	5
42	43	9
42	44	9
42	45	4
42	46	6
42	47	6
42	48	7
42	49	9
42	50	1
42	51	2
42	52	9
43	53	5
44	53	2
45	53	2
46	53	7
47	53	3
48	53	5
49	53	3
50	53	4
51	53	1
52	53	4
