0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	18.14	24.74	15.12	24.74	12.96	18.14	18.14	15.12	15.12	24.74	15.12	15.12	34.01	15.12	12.96	34.01	15.12	18.14	12.96	18.14	24.74	18.14	12.96	15.12	24.74	24.74	18.14	12.96	15.12	24.74
2	18.27	24.91	15.23	24.91	13.05	18.27	18.27	15.23	15.23	24.91	15.23	15.23	34.26	15.23	13.05	34.26	15.23	18.27	13.05	18.27	24.91	18.27	13.05	15.23	24.91	24.91	18.27	13.05	15.23	24.91
3	18.06	24.63	15.05	24.63	12.90	18.06	18.06	15.05	15.05	24.63	15.05	15.05	33.86	15.05	12.90	33.86	15.05	18.06	12.90	18.06	24.63	18.06	12.90	15.05	24.63	24.63	18.06	12.90	15.05	24.63
4	18.56	25.31	15.47	25.31	13.26	18.56	18.56	15.47	15.47	25.31	15.47	15.47	34.80	15.47	13.26	34.80	15.47	18.56	13.26	18.56	25.31	18.56	13.26	15.47	25.31	25.31	18.56	13.26	15.47	25.31
5	17.97	24.50	14.98	24.50	12.84	17.97	17.97	14.98	14.98	24.50	14.98	14.98	33.69	14.98	12.84	33.69	14.98	17.97	12.84	17.97	24.50	17.97	12.84	14.98	24.50	24.50	17.97	12.84	14.98	24.50
6	17.96	24.49	14.97	24.49	12.83	17.96	17.96	14.97	14.97	24.49	14.97	14.97	33.68	14.97	12.83	33.68	14.97	17.96	12.83	17.96	24.49	17.96	12.83	14.97	24.49	24.49	17.96	12.83	14.97	24.49
7	18.02	24.57	15.02	24.57	12.87	18.02	18.02	15.02	15.02	24.57	15.02	15.02	33.79	15.02	12.87	33.79	15.02	18.02	12.87	18.02	24.57	18.02	12.87	15.02	24.57	24.57	18.02	12.87	15.02	24.57
8	18.39	25.08	15.33	25.08	13.14	18.39	18.39	15.33	15.33	25.08	15.33	15.33	34.48	15.33	13.14	34.48	15.33	18.39	13.14	18.39	25.08	18.39	13.14	15.33	25.08	25.08	18.39	13.14	15.33	25.08
800	239.94	327.19	199.95	327.19	171.39	239.94	239.94	199.95	199.95	327.19	199.95	199.95	449.89	199.95	171.39	449.89	199.95	239.94	171.39	239.94	327.19	239.94	171.39	199.95	327.19	327.19	239.94	171.39	199.95	327.19
9	17.44	23.78	14.53	23.78	12.46	17.44	17.44	14.53	14.53	23.78	14.53	14.53	32.70	14.53	12.46	32.70	14.53	17.44	12.46	17.44	23.78	17.44	12.46	14.53	23.78	23.78	17.44	12.46	14.53	23.78
801	472.84	644.78	394.03	644.78	337.74	472.84	472.84	394.03	394.03	644.78	394.03	394.03	886.58	394.03	337.74	886.58	394.03	472.84	337.74	472.84	644.78	472.84	337.74	394.03	644.78	644.78	472.84	337.74	394.03	644.78
802	340.60	464.45	283.83	464.45	243.29	340.60	340.60	283.83	283.83	464.45	283.83	283.83	638.63	283.83	243.29	638.63	283.83	340.60	243.29	340.60	464.45	340.60	243.29	283.83	464.45	464.45	340.60	243.29	283.83	464.45
803	351.22	478.94	292.68	478.94	250.87	351.22	351.22	292.68	292.68	478.94	292.68	292.68	658.54	292.68	250.87	658.54	292.68	351.22	250.87	351.22	478.94	351.22	250.87	292.68	478.94	478.94	351.22	250.87	292.68	478.94
804	566.80	772.91	472.33	772.91	404.86	566.80	566.80	472.33	472.33	772.91	472.33	472.33	1062.75	472.33	404.86	1062.75	472.33	566.80	404.86	566.80	772.91	566.80	404.86	472.33	772.91	772.91	566.80	404.86	472.33	772.91
805	514.54	701.65	428.78	701.65	367.53	514.54	514.54	428.78	428.78	701.65	428.78	428.78	964.76	428.78	367.53	964.76	428.78	514.54	367.53	514.54	701.65	514.54	367.53	428.78	701.65	701.65	514.54	367.53	428.78	701.65
806	395.35	539.11	329.46	539.11	282.39	395.35	395.35	329.46	329.46	539.11	329.46	329.46	741.28	329.46	282.39	741.28	329.46	395.35	282.39	395.35	539.11	395.35	282.39	329.46	539.11	539.11	395.35	282.39	329.46	539.11
807	560.49	764.30	467.08	764.30	400.35	560.49	560.49	467.08	467.08	764.30	467.08	467.08	1050.92	467.08	400.35	1050.92	467.08	560.49	400.35	560.49	764.30	560.49	400.35	467.08	764.30	764.30	560.49	400.35	467.08	764.30
808	662.32	903.16	551.93	903.16	473.09	662.32	662.32	551.93	551.93	903.16	551.93	551.93	1241.85	551.93	473.09	1241.85	551.93	662.32	473.09	662.32	903.16	662.32	473.09	551.93	903.16	903.16	662.32	473.09	551.93	903.16
809	357.29	487.21	297.74	487.21	255.21	357.29	357.29	297.74	297.74	487.21	297.74	297.74	669.92	297.74	255.21	669.92	297.74	357.29	255.21	357.29	487.21	357.29	255.21	297.74	487.21	487.21	357.29	255.21	297.74	487.21
1000	5.44	7.42	4.53	7.42	3.89	5.44	5.44	4.53	4.53	7.42	4.53	4.53	10.20	4.53	3.89	10.20	4.53	5.44	3.89	5.44	7.42	5.44	3.89	4.53	7.42	7.42	5.44	3.89	4.53	7.42
810	639.81	872.47	533.18	872.47	457.01	639.81	639.81	533.18	533.18	872.47	533.18	533.18	1199.64	533.18	457.01	1199.64	533.18	639.81	457.01	639.81	872.47	639.81	457.01	533.18	872.47	872.47	639.81	457.01	533.18	872.47
811	567.83	774.31	473.19	774.31	405.59	567.83	567.83	473.19	473.19	774.31	473.19	473.19	1064.68	473.19	405.59	1064.68	473.19	567.83	405.59	567.83	774.31	567.83	405.59	473.19	774.31	774.31	567.83	405.59	473.19	774.31
812	606.77	827.41	505.64	827.41	433.41	606.77	606.77	505.64	505.64	827.41	505.64	505.64	1137.69	505.64	433.41	1137.69	505.64	606.77	433.41	606.77	827.41	606.77	433.41	505.64	827.41	827.41	606.77	433.41	505.64	827.41
813	280.05	381.89	233.38	381.89	200.04	280.05	280.05	233.38	233.38	381.89	233.38	233.38	525.09	233.38	200.04	525.09	233.38	280.05	200.04	280.05	381.89	280.05	200.04	233.38	381.89	381.89	280.05	200.04	233.38	381.89
814	332.84	453.87	277.37	453.87	237.74	332.84	332.84	277.37	277.37	453.87	277.37	277.37	624.07	277.37	237.74	624.07	277.37	332.84	237.74	332.84	453.87	332.84	237.74	277.37	453.87	453.87	332.84	237.74	277.37	453.87
815	462.36	630.49	385.30	630.49	330.26	462.36	462.36	385.30	385.30	630.49	385.30	385.30	866.93	385.30	330.26	866.93	385.30	462.36	330.26	462.36	630.49	462.36	330.26	385.30	630.49	630.49	462.36	330.26	385.30	630.49
816	231.32	315.44	192.77	315.44	165.23	231.32	231.32	192.77	192.77	315.44	192.77	192.77	433.73	192.77	165.23	433.73	192.77	231.32	165.23	231.32	315.44	231.32	165.23	192.77	315.44	315.44	231.32	165.23	192.77	315.44
817	504.31	687.70	420.26	687.70	360.22	504.31	504.31	420.26	420.26	687.70	420.26	420.26	945.58	420.26	360.22	945.58	420.26	504.31	360.22	504.31	687.70	504.31	360.22	420.26	687.70	687.70	504.31	360.22	420.26	687.70
818	321.87	438.91	268.23	438.91	229.91	321.87	321.87	268.23	268.23	438.91	268.23	268.23	603.51	268.23	229.91	603.51	268.23	321.87	229.91	321.87	438.91	321.87	229.91	268.23	438.91	438.91	321.87	229.91	268.23	438.91
819	337.10	459.68	280.92	459.68	240.79	337.10	337.10	280.92	280.92	459.68	280.92	280.92	632.06	280.92	240.79	632.06	280.92	337.10	240.79	337.10	459.68	337.10	240.79	280.92	459.68	459.68	337.10	240.79	280.92	459.68
820	242.45	330.61	202.04	330.61	173.18	242.45	242.45	202.04	202.04	330.61	202.04	202.04	454.59	202.04	173.18	454.59	202.04	242.45	173.18	242.45	330.61	242.45	173.18	202.04	330.61	330.61	242.45	173.18	202.04	330.61
821	372.57	508.05	310.48	508.05	266.12	372.57	372.57	310.48	310.48	508.05	310.48	310.48	698.57	310.48	266.12	698.57	310.48	372.57	266.12	372.57	508.05	372.57	266.12	310.48	508.05	508.05	372.57	266.12	310.48	508.05
1001	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
822	614.03	837.31	511.69	837.31	438.59	614.03	614.03	511.69	511.69	837.31	511.69	511.69	1151.31	511.69	438.59	1151.31	511.69	614.03	438.59	614.03	837.31	614.03	438.59	511.69	837.31	837.31	614.03	438.59	511.69	837.31
823	410.17	559.32	341.81	559.32	292.98	410.17	410.17	341.81	341.81	559.32	341.81	341.81	769.07	341.81	292.98	769.07	341.81	410.17	292.98	410.17	559.32	410.17	292.98	341.81	559.32	559.32	410.17	292.98	341.81	559.32
824	532.79	726.53	443.99	726.53	380.56	532.79	532.79	443.99	443.99	726.53	443.99	443.99	998.98	443.99	380.56	998.98	443.99	532.79	380.56	532.79	726.53	532.79	380.56	443.99	726.53	726.53	532.79	380.56	443.99	726.53
825	637.50	869.32	531.25	869.32	455.36	637.50	637.50	531.25	531.25	869.32	531.25	531.25	1195.31	531.25	455.36	1195.31	531.25	637.50	455.36	637.50	869.32	637.50	455.36	531.25	869.32	869.32	637.50	455.36	531.25	869.32
