0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	34.01	24.74	24.74	34.01	12.96	18.14	34.01	34.01	24.74	18.14	34.01	34.01	12.96	34.01	34.01	34.01	15.12	15.12	18.14	15.12	15.12	18.14	34.01	18.14	15.12
2	34.26	24.91	24.91	34.26	13.05	18.27	34.26	34.26	24.91	18.27	34.26	34.26	13.05	34.26	34.26	34.26	15.23	15.23	18.27	15.23	15.23	18.27	34.26	18.27	15.23
3	33.86	24.63	24.63	33.86	12.90	18.06	33.86	33.86	24.63	18.06	33.86	33.86	12.90	33.86	33.86	33.86	15.05	15.05	18.06	15.05	15.05	18.06	33.86	18.06	15.05
4	34.80	25.31	25.31	34.80	13.26	18.56	34.80	34.80	25.31	18.56	34.80	34.80	13.26	34.80	34.80	34.80	15.47	15.47	18.56	15.47	15.47	18.56	34.80	18.56	15.47
5	33.69	24.50	24.50	33.69	12.84	17.97	33.69	33.69	24.50	17.97	33.69	33.69	12.84	33.69	33.69	33.69	14.98	14.98	17.97	14.98	14.98	17.97	33.69	17.97	14.98
6	33.68	24.49	24.49	33.68	12.83	17.96	33.68	33.68	24.49	17.96	33.68	33.68	12.83	33.68	33.68	33.68	14.97	14.97	17.96	14.97	14.97	17.96	33.68	17.96	14.97
7	33.79	24.57	24.57	33.79	12.87	18.02	33.79	33.79	24.57	18.02	33.79	33.79	12.87	33.79	33.79	33.79	15.02	15.02	18.02	15.02	15.02	18.02	33.79	18.02	15.02
8	34.48	25.08	25.08	34.48	13.14	18.39	34.48	34.48	25.08	18.39	34.48	34.48	13.14	34.48	34.48	34.48	15.33	15.33	18.39	15.33	15.33	18.39	34.48	18.39	15.33
800	449.89	327.19	327.19	449.89	171.39	239.94	449.89	449.89	327.19	239.94	449.89	449.89	171.39	449.89	449.89	449.89	199.95	199.95	239.94	199.95	199.95	239.94	449.89	239.94	199.95
9	32.70	23.78	23.78	32.70	12.46	17.44	32.70	32.70	23.78	17.44	32.70	32.70	12.46	32.70	32.70	32.70	14.53	14.53	17.44	14.53	14.53	17.44	32.70	17.44	14.53
801	886.58	644.78	644.78	886.58	337.74	472.84	886.58	886.58	644.78	472.84	886.58	886.58	337.74	886.58	886.58	886.58	394.03	394.03	472.84	394.03	394.03	472.84	886.58	472.84	394.03
802	638.63	464.45	464.45	638.63	243.29	340.60	638.63	638.63	464.45	340.60	638.63	638.63	243.29	638.63	638.63	638.63	283.83	283.83	340.60	283.83	283.83	340.60	638.63	340.60	283.83
