1	18.14
2	18.27
3	18.06
4	18.56
5	17.97
6	17.96
7	18.02
8	18.39
9	17.44
10	18.95
11	17.91
12	17.92
13	18.61
14	18.62
15	17.97
16	17.81
17	18.56
18	18.22
19	18.14
20	18.30
21	18.78
22	17.93
23	17.95
24	18.16
25	17.93
26	18.33
27	17.82
28	18.33
29	18.57
30	18.55
31	18.66
32	18.65
33	17.87
34	18.90
35	18.43
36	18.29
37	17.14
38	17.48
39	18.64
40	18.23
41	18.46
42	17.66
43	18.73
44	17.92
45	17.41
46	18.10
47	18.17
48	18.25
49	18.53
50	18.03
51	17.92
52	17.77
53	18.59
54	18.40
55	18.46
56	17.81
57	18.39
58	17.54
59	18.91
60	18.06
61	18.32
62	18.14
63	18.43
64	17.89
65	17.80
66	18.35
67	18.11
68	18.03
69	18.63
70	17.99
71	18.10
72	18.92
73	18.60
74	18.37
75	17.91
76	17.91
77	18.12
78	17.32
79	17.16
80	18.50
81	18.20
82	18.07
83	17.70
84	18.20
85	19.08
86	17.71
87	17.36
88	17.23
89	17.61
90	18.25
91	18.30
92	18.30
93	18.35
94	18.32
95	18.12
96	18.08
97	18.10
98	18.14
99	18.62
100	18.37
101	17.72
102	17.05
103	17.99
104	17.64
105	18.74
106	18.13
107	18.08
108	18.39
109	17.90
110	18.32
111	18.65
112	18.23
113	18.12
114	17.86
115	17.92
116	18.01
117	17.42
118	18.06
119	18.28
120	18.22
121	17.75
122	17.77
123	17.93
124	17.86
125	17.76
126	18.79
127	18.31
128	18.43
129	18.47
130	17.80
131	19.15
132	17.50
133	19.07
134	17.70
135	18.64
136	16.95
137	17.72
138	18.50
139	18.61
140	17.93
141	18.23
142	18.28
143	18.13
144	17.61
145	18.40
146	18.84
147	18.24
148	17.90
149	18.12
150	18.64
151	18.42
152	18.15
153	18.50
154	17.60
155	17.61
156	18.13
157	18.01
158	17.71
159	18.45
160	17.43
161	18.40
162	18.04
163	18.06
164	18.24
165	18.72
166	18.62
167	18.64
168	17.89
169	18.55
170	18.04
171	18.23
172	18.33
173	17.58
174	18.32
175	17.74
176	18.14
177	17.80
178	17.94
179	18.72
180	18.07
181	18.30
182	18.40
183	18.60
184	17.98
185	17.82
186	17.85
187	18.64
188	16.95
189	18.16
190	17.80
191	17.54
192	17.90
193	18.06
194	18.18
195	18.35
196	18.49
197	17.38
198	17.68
199	17.86
200	17.28
201	18.20
202	18.45
203	18.89
204	18.12
205	17.88
206	17.86
207	17.11
208	18.29
209	18.25
210	18.05
211	18.34
212	18.87
213	18.17
214	19.02
215	19.15
216	18.25
217	18.27
218	17.54
219	18.48
220	18.07
221	18.17
222	17.41
223	18.78
224	17.66
225	18.61
226	18.43
227	17.99
228	17.66
229	18.13
230	477.16
231	663.25
232	546.57
233	603.00
234	651.44
235	522.00
236	475.23
237	489.63
238	665.10
239	639.86
240	350.10
241	544.95
242	233.22
243	568.62
244	398.90
245	246.44
246	301.98
247	307.72
248	557.99
249	623.50
250	387.68
251	301.70
252	490.30
253	253.19
254	584.24
255	387.96
256	538.29
257	665.50
258	613.68
259	315.30
260	516.06
261	472.21
262	689.55
263	688.69
264	576.01
265	493.25
266	459.68
267	499.64
268	535.50
269	523.94
270	617.03
271	242.84
272	367.63
273	287.24
274	298.61
275	651.37
276	339.01
277	561.47
278	562.38
279	560.32
280	273.07
281	615.57
282	299.81
283	446.18
284	233.69
285	461.68
286	645.73
287	520.88
288	633.43
289	444.30
290	262.54
291	335.69
292	533.92
293	652.07
294	463.44
295	459.73
296	557.68
297	667.70
298	376.94
299	425.21
300	474.93
301	541.66
302	513.51
303	273.07
304	368.62
305	655.67
306	330.92
307	540.90
308	331.77
309	300.43
310	421.71
311	322.60
312	401.49
313	308.80
314	393.22
315	292.68
316	514.98
317	623.26
318	371.37
319	665.49
320	675.74
321	401.17
322	499.56
323	271.75
324	288.97
325	614.65
326	420.23
327	483.77
328	333.90
329	544.29
330	241.12
331	363.08
332	306.12
333	262.82
334	479.56
335	503.24
336	486.32
337	665.60
338	419.92
339	634.12
340	646.91
341	499.56
342	577.61
343	436.66
344	293.71
345	303.02
346	294.03
347	542.41
348	288.75
349	462.16
350	635.63
351	404.66
352	461.86
353	417.25
354	678.93
355	556.24
356	436.22
357	556.55
358	273.18
359	487.53
360	506.07
361	504.67
362	356.35
363	446.92
364	373.72
365	539.40
366	587.25
367	668.35
368	375.60
369	500.12
370	488.82
371	339.34
372	576.39
373	271.02
374	463.03
375	332.56
376	476.82
377	478.77
378	679.64
379	484.97
380	253.21
381	349.21
382	547.52
383	452.15
384	351.23
385	333.41
386	413.01
387	613.41
388	508.46
389	549.58
390	407.89
391	531.56
392	460.93
393	658.14
394	457.75
395	262.11
396	641.75
397	372.09
398	377.36
399	528.16
400	323.64
401	588.06
402	518.87
403	550.38
404	613.28
405	381.16
406	591.12
407	599.45
408	321.40
409	615.87
410	545.11
411	478.52
412	355.93
413	384.66
414	240.12
415	497.39
416	549.75
417	331.59
418	395.42
419	636.51
420	337.37
421	608.35
422	625.82
423	311.95
424	590.99
425	511.72
426	241.44
427	251.79
428	392.78
429	523.78
430	509.34
431	579.26
432	350.99
433	421.10
434	431.99
435	317.28
436	547.95
437	370.08
438	366.77
439	576.60
440	310.40
441	458.72
442	540.52
443	684.22
444	661.16
445	334.92
446	279.43
447	437.73
448	332.92
449	301.12
450	641.26
451	644.53
452	581.34
453	565.43
454	295.06
455	256.97
456	461.65
457	343.36
458	452.43
459	5.16
460	5.31
461	5.20
462	5.17
463	5.68
464	5.10
465	5.57
466	5.27
467	5.22
468	5.50
469	4.95
470	5.30
471	5.26
472	5.25
473	4.82
474	5.17
475	5.67
476	5.44
477	5.33
478	5.34
479	5.07
480	4.88
481	4.98
482	5.25
483	5.53
484	5.31
485	5.37
486	5.19
487	5.44
488	4.90
489	5.37
490	5.39
491	5.04
492	5.13
493	4.91
494	4.89
495	5.37
496	5.19
497	5.06
498	5.40
499	5.38
500	4.28
501	5.35
502	5.48
503	4.73
504	5.12
505	5.64
506	4.64
507	5.23
508	4.79
509	5.16
510	4.71
511	4.69
512	4.70
513	5.45
514	5.22
515	5.09
516	5.29
517	4.78
518	5.25
519	5.37
520	4.72
521	5.75
522	5.22
523	4.51
524	4.90
525	5.40
526	5.10
527	5.29
528	4.58
529	5.14
530	5.24
531	5.43
532	5.48
533	4.72
534	5.12
535	4.91
536	4.69
537	5.02
538	5.40
539	4.65
540	5.56
541	4.98
542	5.11
543	4.54
544	4.55
545	4.94
546	5.30
547	5.11
548	5.17
549	4.92
550	5.39
551	5.38
552	5.16
553	4.97
554	5.32
555	5.23
556	5.29
557	4.99
558	5.32
559	5.21
560	4.82
561	5.37
562	4.63
563	5.33
564	4.97
565	4.77
566	4.93
567	5.67
568	5.25
569	4.41
570	5.28
571	5.67
572	4.87
573	5.00
574	4.94
575	5.12
576	5.18
577	5.32
578	5.46
579	4.74
580	4.86
