88	451.08	845.78	451.08	451.08	615.11
89	325.35	610.03	325.35	325.35	443.66
90	436.36	818.18	436.36	436.36	595.04
91	509.46	955.24	509.46	509.46	694.72
92	307.28	576.15	307.28	307.28	419.02
93	341.89	641.04	341.89	341.89	466.21
94	502.10	941.44	502.10	502.10	684.68
95	441.36	827.55	441.36	441.36	601.85
96	256.49	480.92	256.49	256.49	349.76
97	498.93	935.49	498.93	498.93	680.36
10	18.24	34.20	18.24	18.24	24.87
98	5.21	9.77	5.21	5.21	7.10
11	18.84	35.33	18.84	18.84	25.69
99	5.46	10.24	5.46	5.46	7.45
12	17.34	32.51	17.34	17.34	23.65
13	17.91	33.58	17.91	17.91	24.42
14	18.00	33.75	18.00	18.00	24.55
15	19.09	35.79	19.09	19.09	26.03
16	18.68	35.03	18.68	18.68	25.47
17	18.73	35.12	18.73	18.73	25.54
18	18.10	33.94	18.10	18.10	24.68
19	17.85	33.47	17.85	17.85	24.34
0	0.00	0.00	0.00	0.00	0.00
1	17.72	33.23	17.72	17.72	24.16
2	18.41	34.52	18.41	18.41	25.10
3	18.29	34.29	18.29	18.29	24.94
4	18.36	34.43	18.36	18.36	25.04
5	18.73	35.12	18.73	18.73	25.54
6	17.99	33.73	17.99	17.99	24.53
7	18.06	33.86	18.06	18.06	24.63
8	18.96	35.55	18.96	18.96	25.85
9	18.18	34.09	18.18	18.18	24.79
20	18.35	34.41	18.35	18.35	25.02
21	18.35	34.41	18.35	18.35	25.02
22	19.17	35.94	19.17	19.17	26.14
23	18.46	34.61	18.46	18.46	25.17
24	472.07	885.13	472.07	472.07	643.73
25	322.50	604.69	322.50	322.50	439.77
26	564.17	1057.82	564.17	564.17	769.32
27	443.95	832.41	443.95	443.95	605.39
28	344.22	645.41	344.22	344.22	469.39
29	237.67	445.63	237.67	237.67	324.10
30	234.71	440.08	234.71	234.71	320.06
31	482.75	905.16	482.75	482.75	658.30
32	246.94	463.01	246.94	246.94	336.74
33	425.01	796.89	425.01	425.01	579.56
34	297.13	557.12	297.13	297.13	405.18
35	343.57	644.19	343.57	343.57	468.50
36	338.02	633.79	338.02	338.02	460.94
37	546.64	1024.95	546.64	546.64	745.42
38	525.94	986.14	525.94	525.94	717.19
39	356.63	668.68	356.63	356.63	486.31
40	670.45	1257.09	670.45	670.45	914.25
41	342.18	641.59	342.18	342.18	466.61
42	450.21	844.14	450.21	450.21	613.92
43	552.33	1035.62	552.33	552.33	753.18
44	545.41	1022.64	545.41	545.41	743.74
45	418.11	783.96	418.11	418.11	570.15
46	516.87	969.13	516.87	516.87	704.82
47	5.46	10.24	5.46	5.46	7.45
48	5.68	10.65	5.68	5.68	7.75
49	4.61	8.64	4.61	4.61	6.29
50	4.92	9.23	4.92	4.92	6.71
51	5.82	10.91	5.82	5.82	7.94
52	5.38	10.09	5.38	5.38	7.34
53	5.21	9.77	5.21	5.21	7.10
54	4.52	8.48	4.52	4.52	6.16
55	4.66	8.74	4.66	4.66	6.35
56	5.06	9.49	5.06	5.06	6.90
57	5.44	10.20	5.44	5.44	7.42
58	5.25	9.84	5.25	5.25	7.16
59	4.25	7.97	4.25	4.25	5.80
60	5.27	9.88	5.27	5.27	7.19
61	4.91	9.21	4.91	4.91	6.70
62	4.27	8.01	4.27	4.27	5.82
63	4.35	8.16	4.35	4.35	5.93
64	5.34	10.01	5.34	5.34	7.28
65	4.71	8.83	4.71	4.71	6.42
66	5.16	9.68	5.16	5.16	7.04
67	4.67	8.76	4.67	4.67	6.37
68	5.14	9.64	5.14	5.14	7.01
69	5.65	10.59	5.65	5.65	7.70
70	5.48	10.28	5.48	5.48	7.47
71	5.20	9.75	5.20	5.20	7.09
72	5.14	9.64	5.14	5.14	7.01
73	5.32	9.98	5.32	5.32	7.25
74	451.46	846.49	451.46	451.46	615.63
75	587.36	1101.30	587.36	587.36	800.95
76	616.79	1156.48	616.79	616.79	841.08
77	476.75	893.91	476.75	476.75	650.11
78	424.61	796.14	424.61	424.61	579.01
79	500.55	938.53	500.55	500.55	682.57
100	4.89	9.17	4.89	4.89	6.67
101	0.00	0.00	0.00	0.00	0.00
80	297.36	557.55	297.36	297.36	405.49
81	280.43	525.81	280.43	280.43	382.40
82	531.85	997.22	531.85	531.85	725.25
83	369.43	692.68	369.43	369.43	503.77
84	421.58	790.46	421.58	421.58	574.88
85	501.11	939.58	501.11	501.11	683.33
86	628.17	1177.82	628.17	628.17	856.60
87	614.49	1152.17	614.49	614.49	837.94
