88	451.08	375.90	375.90	845.78	845.78	375.90	451.08	375.90	322.20	615.11	845.78	375.90	375.90	615.11	322.20	451.08	845.78	322.20	322.20	845.78	322.20	451.08	375.90	375.90	845.78	375.90	375.90	375.90	615.11	615.11	615.11	451.08	375.90	375.90	322.20
89	325.35	271.13	271.13	610.03	610.03	271.13	325.35	271.13	232.39	443.66	610.03	271.13	271.13	443.66	232.39	325.35	610.03	232.39	232.39	610.03	232.39	325.35	271.13	271.13	610.03	271.13	271.13	271.13	443.66	443.66	443.66	325.35	271.13	271.13	232.39
90	436.36	363.63	363.63	818.18	818.18	363.63	436.36	363.63	311.69	595.04	818.18	363.63	363.63	595.04	311.69	436.36	818.18	311.69	311.69	818.18	311.69	436.36	363.63	363.63	818.18	363.63	363.63	363.63	595.04	595.04	595.04	436.36	363.63	363.63	311.69
91	509.46	424.55	424.55	955.24	955.24	424.55	509.46	424.55	363.90	694.72	955.24	424.55	424.55	694.72	363.90	509.46	955.24	363.90	363.90	955.24	363.90	509.46	424.55	424.55	955.24	424.55	424.55	424.55	694.72	694.72	694.72	509.46	424.55	424.55	363.90
92	307.28	256.07	256.07	576.15	576.15	256.07	307.28	256.07	219.49	419.02	576.15	256.07	256.07	419.02	219.49	307.28	576.15	219.49	219.49	576.15	219.49	307.28	256.07	256.07	576.15	256.07	256.07	256.07	419.02	419.02	419.02	307.28	256.07	256.07	219.49
93	341.89	284.91	284.91	641.04	641.04	284.91	341.89	284.91	244.21	466.21	641.04	284.91	284.91	466.21	244.21	341.89	641.04	244.21	244.21	641.04	244.21	341.89	284.91	284.91	641.04	284.91	284.91	284.91	466.21	466.21	466.21	341.89	284.91	284.91	244.21
94	502.10	418.42	418.42	941.44	941.44	418.42	502.10	418.42	358.64	684.68	941.44	418.42	418.42	684.68	358.64	502.10	941.44	358.64	358.64	941.44	358.64	502.10	418.42	418.42	941.44	418.42	418.42	418.42	684.68	684.68	684.68	502.10	418.42	418.42	358.64
95	441.36	367.80	367.80	827.55	827.55	367.80	441.36	367.80	315.26	601.85	827.55	367.80	367.80	601.85	315.26	441.36	827.55	315.26	315.26	827.55	315.26	441.36	367.80	367.80	827.55	367.80	367.80	367.80	601.85	601.85	601.85	441.36	367.80	367.80	315.26
96	256.49	213.74	213.74	480.92	480.92	213.74	256.49	213.74	183.21	349.76	480.92	213.74	213.74	349.76	183.21	256.49	480.92	183.21	183.21	480.92	183.21	256.49	213.74	213.74	480.92	213.74	213.74	213.74	349.76	349.76	349.76	256.49	213.74	213.74	183.21
97	498.93	415.78	415.78	935.49	935.49	415.78	498.93	415.78	356.38	680.36	935.49	415.78	415.78	680.36	356.38	498.93	935.49	356.38	356.38	935.49	356.38	498.93	415.78	415.78	935.49	415.78	415.78	415.78	680.36	680.36	680.36	498.93	415.78	415.78	356.38
10	18.24	15.20	15.20	34.20	34.20	15.20	18.24	15.20	13.03	24.87	34.20	15.20	15.20	24.87	13.03	18.24	34.20	13.03	13.03	34.20	13.03	18.24	15.20	15.20	34.20	15.20	15.20	15.20	24.87	24.87	24.87	18.24	15.20	15.20	13.03
98	5.21	4.34	4.34	9.77	9.77	4.34	5.21	4.34	3.72	7.10	9.77	4.34	4.34	7.10	3.72	5.21	9.77	3.72	3.72	9.77	3.72	5.21	4.34	4.34	9.77	4.34	4.34	4.34	7.10	7.10	7.10	5.21	4.34	4.34	3.72
11	18.84	15.70	15.70	35.33	35.33	15.70	18.84	15.70	13.46	25.69	35.33	15.70	15.70	25.69	13.46	18.84	35.33	13.46	13.46	35.33	13.46	18.84	15.70	15.70	35.33	15.70	15.70	15.70	25.69	25.69	25.69	18.84	15.70	15.70	13.46
99	5.46	4.55	4.55	10.24	10.24	4.55	5.46	4.55	3.90	7.45	10.24	4.55	4.55	7.45	3.90	5.46	10.24	3.90	3.90	10.24	3.90	5.46	4.55	4.55	10.24	4.55	4.55	4.55	7.45	7.45	7.45	5.46	4.55	4.55	3.90
12	17.34	14.45	14.45	32.51	32.51	14.45	17.34	14.45	12.39	23.65	32.51	14.45	14.45	23.65	12.39	17.34	32.51	12.39	12.39	32.51	12.39	17.34	14.45	14.45	32.51	14.45	14.45	14.45	23.65	23.65	23.65	17.34	14.45	14.45	12.39
13	17.91	14.93	14.93	33.58	33.58	14.93	17.91	14.93	12.79	24.42	33.58	14.93	14.93	24.42	12.79	17.91	33.58	12.79	12.79	33.58	12.79	17.91	14.93	14.93	33.58	14.93	14.93	14.93	24.42	24.42	24.42	17.91	14.93	14.93	12.79
14	18.00	15.00	15.00	33.75	33.75	15.00	18.00	15.00	12.86	24.55	33.75	15.00	15.00	24.55	12.86	18.00	33.75	12.86	12.86	33.75	12.86	18.00	15.00	15.00	33.75	15.00	15.00	15.00	24.55	24.55	24.55	18.00	15.00	15.00	12.86
15	19.09	15.91	15.91	35.79	35.79	15.91	19.09	15.91	13.64	26.03	35.79	15.91	15.91	26.03	13.64	19.09	35.79	13.64	13.64	35.79	13.64	19.09	15.91	15.91	35.79	15.91	15.91	15.91	26.03	26.03	26.03	19.09	15.91	15.91	13.64
16	18.68	15.57	15.57	35.03	35.03	15.57	18.68	15.57	13.34	25.47	35.03	15.57	15.57	25.47	13.34	18.68	35.03	13.34	13.34	35.03	13.34	18.68	15.57	15.57	35.03	15.57	15.57	15.57	25.47	25.47	25.47	18.68	15.57	15.57	13.34
17	18.73	15.61	15.61	35.12	35.12	15.61	18.73	15.61	13.38	25.54	35.12	15.61	15.61	25.54	13.38	18.73	35.12	13.38	13.38	35.12	13.38	18.73	15.61	15.61	35.12	15.61	15.61	15.61	25.54	25.54	25.54	18.73	15.61	15.61	13.38
18	18.10	15.08	15.08	33.94	33.94	15.08	18.10	15.08	12.93	24.68	33.94	15.08	15.08	24.68	12.93	18.10	33.94	12.93	12.93	33.94	12.93	18.10	15.08	15.08	33.94	15.08	15.08	15.08	24.68	24.68	24.68	18.10	15.08	15.08	12.93
19	17.85	14.88	14.88	33.47	33.47	14.88	17.85	14.88	12.75	24.34	33.47	14.88	14.88	24.34	12.75	17.85	33.47	12.75	12.75	33.47	12.75	17.85	14.88	14.88	33.47	14.88	14.88	14.88	24.34	24.34	24.34	17.85	14.88	14.88	12.75
0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
