0	0.0940
1	1.4561
2	1.3635
3	1.5752
4	1.1719
5	1.5298
6	1.5391
7	0.7360
8	1.5641
9	1.5717
10	1.1118
11	1.2525
12	1.4023
13	1.3387
14	1.2737
15	0.9136
16	1.4687
17	1.7119
18	1525.3178
19	35.2430
20	39.4665
21	2906.7410
22	453.8649
23	1.6026
24	4.8277
25	1466.1896
26	33.0000
27	4.9504
28	1.9948
29	0.1189
30	1.3378
31	0.9107
32	1.3451
33	1.3822
34	1.0828
35	1.3158
36	1.3348
37	1.4561
38	1.7408
39	0.7544
40	1.6188
41	1.3064
42	1.5457
43	1.4031
44	1.5713
45	1.8884
46	1.2551
47	1833.9488
48	27.4504
49	50.2483
50	2797.4297
51	525.8649
52	1.3122
53	3.7214
54	1643.5651
55	33.0000
56	3.2924
57	1.3892
58	0.0598
59	1.4549
60	1.1147
61	1.2451
62	1.1842
63	1.4893
64	1.5934
65	0.9591
66	0.9998
67	1.6567
68	1.7361
69	1.1697
70	1.4230
71	1.0731
72	1.1409
73	1.0017
74	0.8592
75	0.9793
76	0.9636
77	1.4238
78	1.4300
79	788.6918
80	27.1502
81	40.2744
82	1447.1570
83	218.6358
84	1.6529
85	4.2411
86	1263.0495
87	33.0000
88	3.3772
89	1.0194
90	0.0887
91	0.8847
92	1.3965
93	1.1760
94	0.9339
95	1.2863
96	1.3763
97	1.0273
98	1.4798
99	1.6248
100	0.9691
101	1.7211
102	1.2634
103	1.3261
104	0.9450
105	1.4492
106	1.0329
107	1.3330
108	1.1032
109	1.2828
110	1141.9699
111	40.8694
112	36.0419
113	1880.8295
114	422.1804
115	1.7146
116	5.8395
117	1402.8332
118	33.0000
119	6.0604
120	1.6054
121	0.0550
122	1.5603
123	0.6496
124	1.0264
125	1.4715
126	1.7896
127	1.4065
128	1.3079
129	1.2510
130	1.3662
131	1.0305
132	1.0801
133	1.5657
134	1.1353
135	0.9226
136	1.2443
137	1.7169
138	1.0391
139	1.6967
140	1.5790
141	859.5007
142	35.8879
143	44.6995
144	3490.4644
145	349.0612
146	1.8686
147	6.0752
148	1474.2744
149	33.0000
150	3.8763
151	1.3665
152	0.1132
153	1.5029
154	1.3088
155	0.9699
156	1.4821
157	1.1851
158	1.5552
159	1.0679
160	1.5754
161	1.3227
162	1.1304
163	1.0124
164	1.3603
165	1.8812
166	1.2202
167	0.6894
