88	44.70	44.70	23.84	32.51	32.51	32.51	44.70	19.87	19.87	19.87
89	102.76	102.76	54.81	74.74	74.74	74.74	102.76	45.67	45.67	45.67
90	4088.02	4088.02	2180.28	2973.11	2973.11	2973.11	4088.02	1816.90	1816.90	1816.90
91	980.86	980.86	523.12	713.35	713.35	713.35	980.86	435.94	435.94	435.94
92	3.22	3.22	1.72	2.34	2.34	2.34	3.22	1.43	1.43	1.43
93	7.86	7.86	4.19	5.72	5.72	5.72	7.86	3.49	3.49	3.49
94	2500.79	2500.79	1333.76	1818.76	1818.76	1818.76	2500.79	1111.46	1111.46	1111.46
95	61.88	61.88	33.00	45.00	45.00	45.00	61.88	27.50	27.50	27.50
96	7.31	7.31	3.90	5.31	5.31	5.31	7.31	3.25	3.25	3.25
97	2.91	2.91	1.55	2.12	2.12	2.12	2.91	1.29	1.29	1.29
10	1.65	1.65	0.88	1.20	1.20	1.20	1.65	0.73	0.73	0.73
11	2.60	2.60	1.38	1.89	1.89	1.89	2.60	1.15	1.15	1.15
12	1.81	1.81	0.97	1.32	1.32	1.32	1.81	0.81	0.81	0.81
13	3.40	3.40	1.81	2.47	2.47	2.47	3.40	1.51	1.51	1.51
14	2.98	2.98	1.59	2.17	2.17	2.17	2.98	1.33	1.33	1.33
15	2.20	2.20	1.17	1.60	1.60	1.60	2.20	0.98	0.98	0.98
16	1.95	1.95	1.04	1.42	1.42	1.42	1.95	0.87	0.87	0.87
17	3.40	3.40	1.81	2.47	2.47	2.47	3.40	1.51	1.51	1.51
18	2.32	2.32	1.23	1.68	1.68	1.68	2.32	1.03	1.03	1.03
19	1.68	1.68	0.90	1.22	1.22	1.22	1.68	0.75	0.75	0.75
0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	0.11	0.11	0.06	0.08	0.08	0.08	0.11	0.05	0.05	0.05
2	2.39	2.39	1.28	1.74	1.74	1.74	2.39	1.06	1.06	1.06
3	2.45	2.45	1.31	1.78	1.78	1.78	2.45	1.09	1.09	1.09
4	2.14	2.14	1.14	1.56	1.56	1.56	2.14	0.95	0.95	0.95
5	2.87	2.87	1.53	2.09	2.09	2.09	2.87	1.28	1.28	1.28
6	1.77	1.77	0.94	1.29	1.29	1.29	1.77	0.79	0.79	0.79
7	2.64	2.64	1.41	1.92	1.92	1.92	2.64	1.17	1.17	1.17
8	2.29	2.29	1.22	1.67	1.67	1.67	2.29	1.02	1.02	1.02
9	1.83	1.83	0.98	1.33	1.33	1.33	1.83	0.81	0.81	0.81
20	2.61	2.61	1.39	1.90	1.90	1.90	2.61	1.16	1.16	1.16
21	3477.74	3477.74	1854.80	2529.27	2529.27	2529.27	3477.74	1545.66	1545.66	1545.66
22	72.76	72.76	38.80	52.91	52.91	52.91	72.76	32.34	32.34	32.34
23	93.72	93.72	49.99	68.16	68.16	68.16	93.72	41.66	41.66	41.66
24	3667.63	3667.63	1956.07	2667.37	2667.37	2667.37	3667.63	1630.06	1630.06	1630.06
25	852.11	852.11	454.46	619.72	619.72	619.72	852.11	378.72	378.72	378.72
26	2.81	2.81	1.50	2.05	2.05	2.05	2.81	1.25	1.25	1.25
27	11.18	11.18	5.96	8.13	8.13	8.13	11.18	4.97	4.97	4.97
28	2348.11	2348.11	1252.33	1707.72	1707.72	1707.72	2348.11	1043.61	1043.61	1043.61
29	61.88	61.88	33.00	45.00	45.00	45.00	61.88	27.50	27.50	27.50
30	10.68	10.68	5.70	7.77	7.77	7.77	10.68	4.75	4.75	4.75
31	2.34	2.34	1.25	1.70	1.70	1.70	2.34	1.04	1.04	1.04
32	0.13	0.13	0.07	0.09	0.09	0.09	0.13	0.06	0.06	0.06
33	3.04	3.04	1.62	2.21	2.21	2.21	3.04	1.35	1.35	1.35
34	2.44	2.44	1.30	1.77	1.77	1.77	2.44	1.08	1.08	1.08
35	1.91	1.91	1.02	1.39	1.39	1.39	1.91	0.85	0.85	0.85
36	2.23	2.23	1.19	1.62	1.62	1.62	2.23	0.99	0.99	0.99
37	2.68	2.68	1.43	1.95	1.95	1.95	2.68	1.19	1.19	1.19
38	2.90	2.90	1.55	2.11	2.11	2.11	2.90	1.29	1.29	1.29
39	2.39	2.39	1.27	1.73	1.73	1.73	2.39	1.06	1.06	1.06
40	2.45	2.45	1.30	1.78	1.78	1.78	2.45	1.09	1.09	1.09
41	2.40	2.40	1.28	1.75	1.75	1.75	2.40	1.07	1.07	1.07
42	2.41	2.41	1.28	1.75	1.75	1.75	2.41	1.07	1.07	1.07
43	2.50	2.50	1.34	1.82	1.82	1.82	2.50	1.11	1.11	1.11
44	2.34	2.34	1.25	1.70	1.70	1.70	2.34	1.04	1.04	1.04
45	3.01	3.01	1.61	2.19	2.19	2.19	3.01	1.34	1.34	1.34
46	2.78	2.78	1.48	2.02	2.02	2.02	2.78	1.24	1.24	1.24
47	2.40	2.40	1.28	1.75	1.75	1.75	2.40	1.07	1.07	1.07
48	2.52	2.52	1.35	1.84	1.84	1.84	2.52	1.12	1.12	1.12
49	2.70	2.70	1.44	1.97	1.97	1.97	2.70	1.20	1.20	1.20
50	2.53	2.53	1.35	1.84	1.84	1.84	2.53	1.12	1.12	1.12
51	2.62	2.62	1.40	1.91	1.91	1.91	2.62	1.17	1.17	1.17
52	2727.36	2727.36	1454.59	1983.54	1983.54	1983.54	2727.36	1212.16	1212.16	1212.16
53	63.58	63.58	33.91	46.24	46.24	46.24	63.58	28.26	28.26	28.26
54	116.27	116.27	62.01	84.56	84.56	84.56	116.27	51.68	51.68	51.68
55	5252.18	5252.18	2801.16	3819.77	3819.77	3819.77	5252.18	2334.30	2334.30	2334.30
56	664.81	664.81	354.57	483.50	483.50	483.50	664.81	295.47	295.47	295.47
57	2.39	2.39	1.27	1.74	1.74	1.74	2.39	1.06	1.06	1.06
58	9.89	9.89	5.27	7.19	7.19	7.19	9.89	4.40	4.40	4.40
59	2470.84	2470.84	1317.78	1796.97	1796.97	1796.97	2470.84	1098.15	1098.15	1098.15
60	61.88	61.88	33.00	45.00	45.00	45.00	61.88	27.50	27.50	27.50
61	5.09	5.09	2.72	3.70	3.70	3.70	5.09	2.26	2.26	2.26
62	2.74	2.74	1.46	1.99	1.99	1.99	2.74	1.22	1.22	1.22
63	0.20	0.20	0.11	0.14	0.14	0.14	0.20	0.09	0.09	0.09
64	2.62	2.62	1.40	1.91	1.91	1.91	2.62	1.17	1.17	1.17
65	1.84	1.84	0.98	1.34	1.34	1.34	1.84	0.82	0.82	0.82
66	2.27	2.27	1.21	1.65	1.65	1.65	2.27	1.01	1.01	1.01
67	2.79	2.79	1.49	2.03	2.03	2.03	2.79	1.24	1.24	1.24
68	2.00	2.00	1.07	1.46	1.46	1.46	2.00	0.89	0.89	0.89
69	2.87	2.87	1.53	2.08	2.08	2.08	2.87	1.27	1.27	1.27
70	2.21	2.21	1.18	1.61	1.61	1.61	2.21	0.98	0.98	0.98
71	2.80	2.80	1.50	2.04	2.04	2.04	2.80	1.25	1.25	1.25
72	2.94	2.94	1.57	2.14	2.14	2.14	2.94	1.31	1.31	1.31
73	2.35	2.35	1.25	1.71	1.71	1.71	2.35	1.04	1.04	1.04
74	2.41	2.41	1.28	1.75	1.75	1.75	2.41	1.07	1.07	1.07
75	2.68	2.68	1.43	1.95	1.95	1.95	2.68	1.19	1.19	1.19
76	2.83	2.83	1.51	2.06	2.06	2.06	2.83	1.26	1.26	1.26
77	2.78	2.78	1.48	2.02	2.02	2.02	2.78	1.24	1.24	1.24
78	1.44	1.44	0.77	1.05	1.05	1.05	1.44	0.64	0.64	0.64
79	1.82	1.82	0.97	1.32	1.32	1.32	1.82	0.81	0.81	0.81
101	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80	1.70	1.70	0.91	1.23	1.23	1.23	1.70	0.75	0.75	0.75
81	2.44	2.44	1.30	1.77	1.77	1.77	2.44	1.08	1.08	1.08
82	1.76	1.76	0.94	1.28	1.28	1.28	1.76	0.78	0.78	0.78
83	2.81	2.81	1.50	2.05	2.05	2.05	2.81	1.25	1.25	1.25
84	1.40	1.40	0.75	1.02	1.02	1.02	1.40	0.62	0.62	0.62
85	1.72	1.72	0.92	1.25	1.25	1.25	1.72	0.76	0.76	0.76
86	2.29	2.29	1.22	1.67	1.67	1.67	2.29	1.02	1.02	1.02
87	2662.25	2662.25	1419.87	1936.18	1936.18	1936.18	2662.25	1183.22	1183.22	1183.22
