508	512	0.04
508	513	0.04
264	267	0.01
508	514	0.04
296	299	0.01
813	814	0.00
508	510	0.04
508	511	0.04
324	329	0.05
416	420	0.04
416	421	0.04
324	325	0.05
324	326	0.05
324	327	0.05
200	202	0.00
869	872	0.01
51	54	0.04
51	55	0.04
280	270	0.00
412	416	0.24
51	52	0.04
51	53	0.04
598	601	0.01
565	570	0.05
51	56	0.04
236	241	0.05
236	240	0.05
689	692	0.01
476	479	0.04
476	478	0.04
115	118	0.01
865	868	0.01
476	477	0.04
808	809	0.04
565	568	0.05
565	569	0.05
565	566	0.05
163	152	0.00
565	567	0.05
477	480	0.00
656	659	0.05
568	571	0.04
656	657	0.05
656	658	0.05
79	83	0.27
27	28	0.00
808	813	0.04
808	810	0.04
808	811	0.04
175	178	0.01
899	900	0.04
537	541	0.04
508	509	0.04
537	542	0.04
111	114	0.01
49	51	0.00
537	540	0.04
144	145	0.05
292	295	0.01
268	269	0.01
596	597	0.02
22	23	0.04
22	24	0.04
22	25	0.04
22	27	0.04
323	324	0.03
684	688	0.31
295	296	0.05
355	357	0.05
295	297	0.05
355	356	0.05
373	362	0.00
822	815	0.00
355	359	0.05
355	358	0.05
537	538	0.04
537	539	0.04
672	663	0.00
181	208	0.01
145	151	0.04
688	691	0.05
559	544	0.00
688	690	0.05
937	967	0.01
688	693	0.05
784	786	0.01
327	330	0.03
597	600	0.04
85	89	0.00
597	602	0.04
656	660	0.05
656	661	0.05
295	298	0.05
263	268	0.04
663	694	0.01
263	266	0.04
263	265	0.04
263	264	0.04
605	604	0.00
527	515	0.00
748	750	0.00
860	847	0.00
15	0	0.00
145	146	0.04
533	537	0.25
145	147	0.04
799	787	0.00
92	90	0.00
699	695	0.00
145	148	0.04
145	149	0.04
919	907	0.00
688	689	0.05
809	812	0.01
750	753	0.04
750	754	0.04
750	755	0.04
384	386	0.00
152	180	0.01
145	150	0.04
750	751	0.04
750	752	0.04
727	756	0.01
961	966	0.04
961	965	0.04
37	29	0.00
297	301	0.00
340	331	0.00
961	964	0.04
961	963	0.04
961	962	0.04
234	236	0.00
943	937	0.00
416	419	0.04
416	417	0.04
416	418	0.04
650	636	0.00
331	361	0.01
466	454	0.00
498	483	0.00
506	508	0.00
90	120	0.01
174	177	0.04
174	179	0.04
190	181	0.00
935	936	0.01
174	175	0.04
174	176	0.04
249	243	0.00
386	392	0.06
386	390	0.06
386	391	0.06
386	389	0.06
386	387	0.06
238	242	0.00
386	388	0.06
807	808	0.04
880	875	0.00
626	629	0.01
54	57	0.02
840	842	0.05
840	841	0.05
840	844	0.05
900	905	0.05
840	843	0.05
900	906	0.05
840	846	0.05
775	757	0.00
840	845	0.05
900	901	0.05
900	902	0.05
900	903	0.05
900	904	0.05
634	635	0.01
443	447	0.25
931	934	0.01
202	205	0.05
202	206	0.05
202	207	0.05
355	360	0.05
170	174	0.31
202	203	0.05
654	656	0.00
202	204	0.05
776	780	0.30
780	785	0.05
780	783	0.05
780	784	0.05
719	720	0.03
780	781	0.05
780	782	0.05
19	22	0.01
928	930	0.00
630	633	0.01
447	449	0.04
447	448	0.04
868	873	0.05
868	871	0.05
868	870	0.05
739	727	0.00
836	840	0.25
419	422	0.03
720	725	0.05
353	355	0.00
259	263	0.25
720	722	0.05
720	721	0.05
720	724	0.05
720	723	0.05
572	603	0.01
476	481	0.04
132	121	0.00
597	599	0.04
597	598	0.04
214	209	0.00
236	239	0.05
236	238	0.05
236	237	0.05
295	300	0.05
475	476	0.04
429	423	0.00
114	119	0.04
406	393	0.00
23	26	0.01
114	117	0.04
114	116	0.04
114	115	0.04
629	631	0.04
870	874	0.00
629	632	0.04
629	630	0.04
724	726	0.01
581	572	0.00
629	634	0.04
930	935	0.05
83	88	0.05
930	933	0.05
83	85	0.05
318	302	0.00
83	84	0.05
83	87	0.05
83	86	0.05
564	565	0.03
636	662	0.01
67	58	0.00
930	931	0.05
447	450	0.04
868	869	0.05
930	932	0.05
325	328	0.00
957	961	0.22
447	453	0.04
542	543	0.01
447	452	0.04
447	451	0.04
454	482	0.01
