88	23.84	19.87	19.87	44.70	44.70	19.87	23.84	19.87	17.03	32.51	44.70	19.87	19.87	32.51	17.03	23.84	44.70	17.03	17.03	44.70	17.03	23.84	19.87	19.87	44.70	19.87	19.87	19.87	32.51	32.51	32.51	23.84	19.87	19.87	17.03
89	54.81	45.67	45.67	102.76	102.76	45.67	54.81	45.67	39.15	74.74	102.76	45.67	45.67	74.74	39.15	54.81	102.76	39.15	39.15	102.76	39.15	54.81	45.67	45.67	102.76	45.67	45.67	45.67	74.74	74.74	74.74	54.81	45.67	45.67	39.15
90	2180.28	1816.90	1816.90	4088.02	4088.02	1816.90	2180.28	1816.90	1557.34	2973.11	4088.02	1816.90	1816.90	2973.11	1557.34	2180.28	4088.02	1557.34	1557.34	4088.02	1557.34	2180.28	1816.90	1816.90	4088.02	1816.90	1816.90	1816.90	2973.11	2973.11	2973.11	2180.28	1816.90	1816.90	1557.34
91	523.12	435.94	435.94	980.86	980.86	435.94	523.12	435.94	373.66	713.35	980.86	435.94	435.94	713.35	373.66	523.12	980.86	373.66	373.66	980.86	373.66	523.12	435.94	435.94	980.86	435.94	435.94	435.94	713.35	713.35	713.35	523.12	435.94	435.94	373.66
92	1.72	1.43	1.43	3.22	3.22	1.43	1.72	1.43	1.23	2.34	3.22	1.43	1.43	2.34	1.23	1.72	3.22	1.23	1.23	3.22	1.23	1.72	1.43	1.43	3.22	1.43	1.43	1.43	2.34	2.34	2.34	1.72	1.43	1.43	1.23
93	4.19	3.49	3.49	7.86	7.86	3.49	4.19	3.49	2.99	5.72	7.86	3.49	3.49	5.72	2.99	4.19	7.86	2.99	2.99	7.86	2.99	4.19	3.49	3.49	7.86	3.49	3.49	3.49	5.72	5.72	5.72	4.19	3.49	3.49	2.99
94	1333.76	1111.46	1111.46	2500.79	2500.79	1111.46	1333.76	1111.46	952.68	1818.76	2500.79	1111.46	1111.46	1818.76	952.68	1333.76	2500.79	952.68	952.68	2500.79	952.68	1333.76	1111.46	1111.46	2500.79	1111.46	1111.46	1111.46	1818.76	1818.76	1818.76	1333.76	1111.46	1111.46	952.68
95	33.00	27.50	27.50	61.88	61.88	27.50	33.00	27.50	23.57	45.00	61.88	27.50	27.50	45.00	23.57	33.00	61.88	23.57	23.57	61.88	23.57	33.00	27.50	27.50	61.88	27.50	27.50	27.50	45.00	45.00	45.00	33.00	27.50	27.50	23.57
96	3.90	3.25	3.25	7.31	7.31	3.25	3.90	3.25	2.78	5.31	7.31	3.25	3.25	5.31	2.78	3.90	7.31	2.78	2.78	7.31	2.78	3.90	3.25	3.25	7.31	3.25	3.25	3.25	5.31	5.31	5.31	3.90	3.25	3.25	2.78
97	1.55	1.29	1.29	2.91	2.91	1.29	1.55	1.29	1.11	2.12	2.91	1.29	1.29	2.12	1.11	1.55	2.91	1.11	1.11	2.91	1.11	1.55	1.29	1.29	2.91	1.29	1.29	1.29	2.12	2.12	2.12	1.55	1.29	1.29	1.11
10	0.88	0.73	0.73	1.65	1.65	0.73	0.88	0.73	0.63	1.20	1.65	0.73	0.73	1.20	0.63	0.88	1.65	0.63	0.63	1.65	0.63	0.88	0.73	0.73	1.65	0.73	0.73	0.73	1.20	1.20	1.20	0.88	0.73	0.73	0.63
