0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	0.18	0.13	0.13	0.18	0.07	0.09	0.18	0.18	0.13	0.09	0.18	0.18	0.07	0.18	0.18	0.18	0.08	0.08	0.09	0.08	0.08	0.09	0.18	0.09	0.08
2	2.73	1.99	1.99	2.73	1.04	1.46	2.73	2.73	1.99	1.46	2.73	2.73	1.04	2.73	2.73	2.73	1.21	1.21	1.46	1.21	1.21	1.46	2.73	1.46	1.21
3	2.56	1.86	1.86	2.56	0.97	1.36	2.56	2.56	1.86	1.36	2.56	2.56	0.97	2.56	2.56	2.56	1.14	1.14	1.36	1.14	1.14	1.36	2.56	1.36	1.14
4	2.95	2.15	2.15	2.95	1.13	1.58	2.95	2.95	2.15	1.58	2.95	2.95	1.13	2.95	2.95	2.95	1.31	1.31	1.58	1.31	1.31	1.58	2.95	1.58	1.31
5	2.20	1.60	1.60	2.20	0.84	1.17	2.20	2.20	1.60	1.17	2.20	2.20	0.84	2.20	2.20	2.20	0.98	0.98	1.17	0.98	0.98	1.17	2.20	1.17	0.98
6	2.87	2.09	2.09	2.87	1.09	1.53	2.87	2.87	2.09	1.53	2.87	2.87	1.09	2.87	2.87	2.87	1.27	1.27	1.53	1.27	1.27	1.53	2.87	1.53	1.27
7	2.89	2.10	2.10	2.89	1.10	1.54	2.89	2.89	2.10	1.54	2.89	2.89	1.10	2.89	2.89	2.89	1.28	1.28	1.54	1.28	1.28	1.54	2.89	1.54	1.28
8	1.38	1.00	1.00	1.38	0.53	0.74	1.38	1.38	1.00	0.74	1.38	1.38	0.53	1.38	1.38	1.38	0.61	0.61	0.74	0.61	0.61	0.74	1.38	0.74	0.61
800	1.92	1.39	1.39	1.92	0.73	1.02	1.92	1.92	1.39	1.02	1.92	1.92	0.73	1.92	1.92	1.92	0.85	0.85	1.02	0.85	0.85	1.02	1.92	1.02	0.85
9	2.93	2.13	2.13	2.93	1.12	1.56	2.93	2.93	2.13	1.56	2.93	2.93	1.12	2.93	2.93	2.93	1.30	1.30	1.56	1.30	1.30	1.56	2.93	1.56	1.30
801	2.95	2.15	2.15	2.95	1.12	1.57	2.95	2.95	2.15	1.57	2.95	2.95	1.12	2.95	2.95	2.95	1.31	1.31	1.57	1.31	1.31	1.57	2.95	1.57	1.31
802	1.59	1.15	1.15	1.59	0.60	0.85	1.59	1.59	1.15	0.85	1.59	1.59	0.60	1.59	1.59	1.59	0.71	0.71	0.85	0.71	0.71	0.85	1.59	0.85	0.71
