0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	0.18	0.18	0.09	0.13	0.13	0.13	0.18	0.08	0.08	0.08
2	2.73	2.73	1.46	1.99	1.99	1.99	2.73	1.21	1.21	1.21
3	2.56	2.56	1.36	1.86	1.86	1.86	2.56	1.14	1.14	1.14
4	2.95	2.95	1.58	2.15	2.15	2.15	2.95	1.31	1.31	1.31
5	2.20	2.20	1.17	1.60	1.60	1.60	2.20	0.98	0.98	0.98
6	2.87	2.87	1.53	2.09	2.09	2.09	2.87	1.27	1.27	1.27
7	2.89	2.89	1.54	2.10	2.10	2.10	2.89	1.28	1.28	1.28
8	1.38	1.38	0.74	1.00	1.00	1.00	1.38	0.61	0.61	0.61
800	1.92	1.92	1.02	1.39	1.39	1.39	1.92	0.85	0.85	0.85
9	2.93	2.93	1.56	2.13	2.13	2.13	2.93	1.30	1.30	1.30
801	2.95	2.95	1.57	2.15	2.15	2.15	2.95	1.31	1.31	1.31
802	1.59	1.59	0.85	1.15	1.15	1.15	1.59	0.71	0.71	0.71
803	2.02	2.02	1.08	1.47	1.47	1.47	2.02	0.90	0.90	0.90
804	2.23	2.23	1.19	1.62	1.62	1.62	2.23	0.99	0.99	0.99
805	3792.64	3792.64	2022.74	2758.28	2758.28	2758.28	3792.64	1685.62	1685.62	1685.62
806	60.41	60.41	32.22	43.93	43.93	43.93	60.41	26.85	26.85	26.85
807	69.95	69.95	37.31	50.88	50.88	50.88	69.95	31.09	31.09	31.09
808	4791.09	4791.09	2555.25	3484.43	3484.43	3484.43	4791.09	2129.37	2129.37	2129.37
809	468.85	468.85	250.05	340.98	340.98	340.98	468.85	208.38	208.38	208.38
810	3.11	3.11	1.66	2.26	2.26	2.26	3.11	1.38	1.38	1.38
811	6.37	6.37	3.39	4.63	4.63	4.63	6.37	2.83	2.83	2.83
812	2542.85	2542.85	1356.18	1849.34	1849.34	1849.34	2542.85	1130.15	1130.15	1130.15
813	61.88	61.88	33.00	45.00	45.00	45.00	61.88	27.50	27.50	27.50
814	13.87	13.87	7.40	10.09	10.09	10.09	13.87	6.16	6.16	6.16
815	3.23	3.23	1.72	2.35	2.35	2.35	3.23	1.43	1.43	1.43
816	0.17	0.17	0.09	0.12	0.12	0.12	0.17	0.08	0.08	0.08
817	2.24	2.24	1.19	1.63	1.63	1.63	2.24	0.99	0.99	0.99
818	2.90	2.90	1.55	2.11	2.11	2.11	2.90	1.29	1.29	1.29
819	2.52	2.52	1.34	1.83	1.83	1.83	2.52	1.12	1.12	1.12
820	2.00	2.00	1.07	1.46	1.46	1.46	2.00	0.89	0.89	0.89
821	2.87	2.87	1.53	2.09	2.09	2.09	2.87	1.28	1.28	1.28
822	2.62	2.62	1.40	1.90	1.90	1.90	2.62	1.16	1.16	1.16
823	2.74	2.74	1.46	1.99	1.99	1.99	2.74	1.22	1.22	1.22
824	2.46	2.46	1.31	1.79	1.79	1.79	2.46	1.10	1.10	1.10
825	2.02	2.02	1.07	1.47	1.47	1.47	2.02	0.90	0.90	0.90
826	2.62	2.62	1.40	1.91	1.91	1.91	2.62	1.17	1.17	1.17
827	2.24	2.24	1.19	1.63	1.63	1.63	2.24	0.99	0.99	0.99
828	1.22	1.22	0.65	0.89	0.89	0.89	1.22	0.54	0.54	0.54
829	2.25	2.25	1.20	1.64	1.64	1.64	2.25	1.00	1.00	1.00
830	2.41	2.41	1.28	1.75	1.75	1.75	2.41	1.07	1.07	1.07
831	1.60	1.60	0.85	1.16	1.16	1.16	1.60	0.71	0.71	0.71
832	2.01	2.01	1.07	1.46	1.46	1.46	2.01	0.89	0.89	0.89
833	3.23	3.23	1.72	2.35	2.35	2.35	3.23	1.44	1.44	1.44
834	2.60	2.60	1.39	1.89	1.89	1.89	2.60	1.16	1.16	1.16
835	2.69	2.69	1.43	1.95	1.95	1.95	2.69	1.19	1.19	1.19
836	2.38	2.38	1.27	1.73	1.73	1.73	2.38	1.06	1.06	1.06
837	2446.78	2446.78	1304.95	1779.48	1779.48	1779.48	2446.78	1087.46	1087.46	1087.46
838	58.79	58.79	31.36	42.76	42.76	42.76	58.79	26.13	26.13	26.13
839	144.63	144.63	77.14	105.19	105.19	105.19	144.63	64.28	64.28	64.28
840	5306.76	5306.76	2830.27	3859.46	3859.46	3859.46	5306.76	2358.56	2358.56	2358.56
841	500.88	500.88	267.14	364.28	364.28	364.28	500.88	222.61	222.61	222.61
600	10.11	10.11	5.39	7.35	7.35	7.35	10.11	4.49	4.49	4.49
842	2.70	2.70	1.44	1.97	1.97	1.97	2.70	1.20	1.20	1.20
601	2948.40	2948.40	1572.48	2144.29	2144.29	2144.29	2948.40	1310.40	1310.40	1310.40
843	12.24	12.24	6.53	8.90	8.90	8.90	12.24	5.44	5.44	5.44
602	61.88	61.88	33.00	45.00	45.00	45.00	61.88	27.50	27.50	27.50
844	2891.00	2891.00	1541.87	2102.54	2102.54	2102.54	2891.00	1284.89	1284.89	1284.89
603	6.84	6.84	3.65	4.97	4.97	4.97	6.84	3.04	3.04	3.04
845	61.88	61.88	33.00	45.00	45.00	45.00	61.88	27.50	27.50	27.50
604	2.92	2.92	1.56	2.13	2.13	2.13	2.92	1.30	1.30	1.30
846	13.81	13.81	7.36	10.04	10.04	10.04	13.81	6.14	6.14	6.14
605	0.09	0.09	0.05	0.06	0.06	0.06	0.09	0.04	0.04	0.04
847	4.22	4.22	2.25	3.07	3.07	3.07	4.22	1.87	1.87	1.87
606	2.38	2.38	1.27	1.73	1.73	1.73	2.38	1.06	1.06	1.06
848	0.08	0.08	0.04	0.06	0.06	0.06	0.08	0.03	0.03	0.03
607	2.67	2.67	1.42	1.94	1.94	1.94	2.67	1.19	1.19	1.19
849	3.21	3.21	1.71	2.34	2.34	2.34	3.21	1.43	1.43	1.43
608	2.54	2.54	1.36	1.85	1.85	1.85	2.54	1.13	1.13	1.13
609	2.66	2.66	1.42	1.93	1.93	1.93	2.66	1.18	1.18	1.18
850	1.89	1.89	1.01	1.38	1.38	1.38	1.89	0.84	0.84	0.84
851	2.60	2.60	1.39	1.89	1.89	1.89	2.60	1.16	1.16	1.16
610	1.86	1.86	0.99	1.35	1.35	1.35	1.86	0.83	0.83	0.83
852	3.03	3.03	1.62	2.20	2.20	2.20	3.03	1.35	1.35	1.35
611	2.13	2.13	1.13	1.55	1.55	1.55	2.13	0.95	0.95	0.95
853	1.86	1.86	0.99	1.35	1.35	1.35	1.86	0.82	0.82	0.82
612	2.41	2.41	1.28	1.75	1.75	1.75	2.41	1.07	1.07	1.07
854	3.16	3.16	1.69	2.30	2.30	2.30	3.16	1.41	1.41	1.41
613	2.40	2.40	1.28	1.75	1.75	1.75	2.40	1.07	1.07	1.07
855	2.91	2.91	1.55	2.12	2.12	2.12	2.91	1.29	1.29	1.29
614	1.84	1.84	0.98	1.34	1.34	1.34	1.84	0.82	0.82	0.82
856	2.86	2.86	1.53	2.08	2.08	2.08	2.86	1.27	1.27	1.27
615	2.01	2.01	1.07	1.46	1.46	1.46	2.01	0.89	0.89	0.89
857	1.81	1.81	0.97	1.32	1.32	1.32	1.81	0.81	0.81	0.81
616	1.87	1.87	1.00	1.36	1.36	1.36	1.87	0.83	0.83	0.83
858	2.76	2.76	1.47	2.00	2.00	2.00	2.76	1.23	1.23	1.23
617	2.14	2.14	1.14	1.56	1.56	1.56	2.14	0.95	0.95	0.95
859	2.22	2.22	1.19	1.62	1.62	1.62	2.22	0.99	0.99	0.99
618	2.85	2.85	1.52	2.07	2.07	2.07	2.85	1.26	1.26	1.26
619	2.49	2.49	1.33	1.81	1.81	1.81	2.49	1.11	1.11	1.11
860	1.80	1.80	0.96	1.31	1.31	1.31	1.80	0.80	0.80	0.80
861	2.86	2.86	1.52	2.08	2.08	2.08	2.86	1.27	1.27	1.27
620	3.43	3.43	1.83	2.49	2.49	2.49	3.43	1.52	1.52	1.52
862	2.24	2.24	1.20	1.63	1.63	1.63	2.24	1.00	1.00	1.00
621	2.80	2.80	1.49	2.04	2.04	2.04	2.80	1.24	1.24	1.24
863	2.94	2.94	1.57	2.14	2.14	2.14	2.94	1.30	1.30	1.30
622	1.83	1.83	0.98	1.33	1.33	1.33	1.83	0.81	0.81	0.81
864	2.82	2.82	1.51	2.05	2.05	2.05	2.82	1.26	1.26	1.26
623	2.37	2.37	1.26	1.72	1.72	1.72	2.37	1.05	1.05	1.05
865	2619.98	2619.98	1397.32	1905.44	1905.44	1905.44	2619.98	1164.44	1164.44	1164.44
624	1.61	1.61	0.86	1.17	1.17	1.17	1.61	0.72	0.72	0.72
866	71.49	71.49	38.13	51.99	51.99	51.99	71.49	31.77	31.77	31.77
625	2.18	2.18	1.16	1.59	1.59	1.59	2.18	0.97	0.97	0.97
867	66.83	66.83	35.64	48.61	48.61	48.61	66.83	29.70	29.70	29.70
626	3019.45	3019.45	1610.37	2195.97	2195.97	2195.97	3019.45	1341.98	1341.98	1341.98
868	5652.92	5652.92	3014.89	4111.22	4111.22	4111.22	5652.92	2512.41	2512.41	2512.41
627	90.84	90.84	48.45	66.07	66.07	66.07	90.84	40.37	40.37	40.37
869	975.61	975.61	520.33	709.54	709.54	709.54	975.61	433.61	433.61	433.61
628	71.67	71.67	38.23	52.13	52.13	52.13	71.67	31.85	31.85	31.85
629	3341.12	3341.12	1781.93	2429.91	2429.91	2429.91	3341.12	1484.94	1484.94	1484.94
870	3.12	3.12	1.66	2.27	2.27	2.27	3.12	1.39	1.39	1.39
871	11.65	11.65	6.21	8.47	8.47	8.47	11.65	5.18	5.18	5.18
630	914.14	914.14	487.54	664.83	664.83	664.83	914.14	406.28	406.28	406.28
872	2668.75	2668.75	1423.33	1940.91	1940.91	1940.91	2668.75	1186.11	1186.11	1186.11
631	2.86	2.86	1.52	2.08	2.08	2.08	2.86	1.27	1.27	1.27
873	61.88	61.88	33.00	45.00	45.00	45.00	61.88	27.50	27.50	27.50
632	6.55	6.55	3.49	4.76	4.76	4.76	6.55	2.91	2.91	2.91
874	10.57	10.57	5.64	7.69	7.69	7.69	10.57	4.70	4.70	4.70
633	2650.22	2650.22	1413.45	1927.43	1927.43	1927.43	2650.22	1177.88	1177.88	1177.88
875	3.50	3.50	1.87	2.55	2.55	2.55	3.50	1.56	1.56	1.56
634	61.88	61.88	33.00	45.00	45.00	45.00	61.88	27.50	27.50	27.50
876	0.10	0.10	0.05	0.07	0.07	0.07	0.10	0.05	0.05	0.05
635	5.41	5.41	2.89	3.94	3.94	3.94	5.41	2.41	2.41	2.41
877	1.96	1.96	1.04	1.42	1.42	1.42	1.96	0.87	0.87	0.87
636	2.82	2.82	1.51	2.05	2.05	2.05	2.82	1.25	1.25	1.25
878	2.98	2.98	1.59	2.16	2.16	2.16	2.98	1.32	1.32	1.32
637	0.22	0.22	0.12	0.16	0.16	0.16	0.22	0.10	0.10	0.10
879	1.90	1.90	1.01	1.38	1.38	1.38	1.90	0.84	0.84	0.84
638	2.02	2.02	1.08	1.47	1.47	1.47	2.02	0.90	0.90	0.90
639	2.70	2.70	1.44	1.96	1.96	1.96	2.70	1.20	1.20	1.20
880	3.20	3.20	1.71	2.33	2.33	2.33	3.20	1.42	1.42	1.42
881	2.19	2.19	1.17	1.59	1.59	1.59	2.19	0.97	0.97	0.97
640	2.76	2.76	1.47	2.00	2.00	2.00	2.76	1.22	1.22	1.22
882	1.45	1.45	0.77	1.06	1.06	1.06	1.45	0.64	0.64	0.64
641	2.31	2.31	1.23	1.68	1.68	1.68	2.31	1.02	1.02	1.02
883	1.82	1.82	0.97	1.33	1.33	1.33	1.82	0.81	0.81	0.81
400	3.29	3.29	1.75	2.39	2.39	2.39	3.29	1.46	1.46	1.46
642	1.59	1.59	0.85	1.16	1.16	1.16	1.59	0.71	0.71	0.71
884	3.43	3.43	1.83	2.49	2.49	2.49	3.43	1.52	1.52	1.52
401	2.08	2.08	1.11	1.51	1.51	1.51	2.08	0.92	0.92	0.92
643	2.42	2.42	1.29	1.76	1.76	1.76	2.42	1.08	1.08	1.08
885	2.71	2.71	1.44	1.97	1.97	1.97	2.71	1.20	1.20	1.20
402	1.21	1.21	0.64	0.88	0.88	0.88	1.21	0.54	0.54	0.54
644	2.03	2.03	1.08	1.47	1.47	1.47	2.03	0.90	0.90	0.90
886	2.19	2.19	1.17	1.59	1.59	1.59	2.19	0.97	0.97	0.97
403	2.59	2.59	1.38	1.88	1.88	1.88	2.59	1.15	1.15	1.15
645	2.03	2.03	1.08	1.47	1.47	1.47	2.03	0.90	0.90	0.90
887	2.83	2.83	1.51	2.06	2.06	2.06	2.83	1.26	1.26	1.26
404	1.90	1.90	1.01	1.38	1.38	1.38	1.90	0.84	0.84	0.84
646	1.45	1.45	0.77	1.05	1.05	1.05	1.45	0.64	0.64	0.64
888	1.60	1.60	0.85	1.17	1.17	1.17	1.60	0.71	0.71	0.71
405	2.46	2.46	1.31	1.79	1.79	1.79	2.46	1.09	1.09	1.09
647	2.16	2.16	1.15	1.57	1.57	1.57	2.16	0.96	0.96	0.96
889	1.46	1.46	0.78	1.06	1.06	1.06	1.46	0.65	0.65	0.65
406	2.81	2.81	1.50	2.04	2.04	2.04	2.81	1.25	1.25	1.25
648	3.04	3.04	1.62	2.21	2.21	2.21	3.04	1.35	1.35	1.35
407	3.36	3.36	1.79	2.44	2.44	2.44	3.36	1.49	1.49	1.49
649	2.21	2.21	1.18	1.60	1.60	1.60	2.21	0.98	0.98	0.98
408	1.23	1.23	0.65	0.89	0.89	0.89	1.23	0.55	0.55	0.55
409	2.29	2.29	1.22	1.67	1.67	1.67	2.29	1.02	1.02	1.02
890	3.16	3.16	1.68	2.29	2.29	2.29	3.16	1.40	1.40	1.40
891	2.90	2.90	1.55	2.11	2.11	2.11	2.90	1.29	1.29	1.29
650	1.80	1.80	0.96	1.31	1.31	1.31	1.80	0.80	0.80	0.80
892	1.63	1.63	0.87	1.19	1.19	1.19	1.63	0.73	0.73	0.73
651	2.30	2.30	1.23	1.67	1.67	1.67	2.30	1.02	1.02	1.02
893	2.56	2.56	1.36	1.86	1.86	1.86	2.56	1.14	1.14	1.14
410	2.65	2.65	1.41	1.93	1.93	1.93	2.65	1.18	1.18	1.18
652	2.75	2.75	1.47	2.00	2.00	2.00	2.75	1.22	1.22	1.22
894	2.75	2.75	1.47	2.00	2.00	2.00	2.75	1.22	1.22	1.22
411	2.52	2.52	1.34	1.83	1.83	1.83	2.52	1.12	1.12	1.12
653	1381.50	1381.50	736.80	1004.73	1004.73	1004.73	1381.50	614.00	614.00	614.00
895	1.97	1.97	1.05	1.44	1.44	1.44	1.97	0.88	0.88	0.88
412	2.66	2.66	1.42	1.93	1.93	1.93	2.66	1.18	1.18	1.18
654	50.34	50.34	26.85	36.61	36.61	36.61	50.34	22.37	22.37	22.37
896	2.27	2.27	1.21	1.65	1.65	1.65	2.27	1.01	1.01	1.01
413	2731.20	2731.20	1456.64	1986.32	1986.32	1986.32	2731.20	1213.86	1213.86	1213.86
655	78.34	78.34	41.78	56.97	56.97	56.97	78.34	34.82	34.82	34.82
897	1637.88	1637.88	873.53	1191.18	1191.18	1191.18	1637.88	727.95	727.95	727.95
414	68.56	68.56	36.56	49.86	49.86	49.86	68.56	30.47	30.47	30.47
656	4352.61	4352.61	2321.39	3165.53	3165.53	3165.53	4352.61	1934.49	1934.49	1934.49
898	64.11	64.11	34.19	46.63	46.63	46.63	64.11	28.49	28.49	28.49
415	98.63	98.63	52.60	71.73	71.73	71.73	98.63	43.84	43.84	43.84
657	662.18	662.18	353.17	481.59	481.59	481.59	662.18	294.30	294.30	294.30
899	88.95	88.95	47.44	64.69	64.69	64.69	88.95	39.53	39.53	39.53
416	3064.58	3064.58	1634.44	2228.78	2228.78	2228.78	3064.58	1362.04	1362.04	1362.04
658	2.19	2.19	1.17	1.59	1.59	1.59	2.19	0.97	0.97	0.97
417	543.21	543.21	289.71	395.06	395.06	395.06	543.21	241.43	241.43	241.43
659	7.60	7.60	4.06	5.53	5.53	5.53	7.60	3.38	3.38	3.38
418	3.10	3.10	1.65	2.25	2.25	2.25	3.10	1.38	1.38	1.38
419	12.89	12.89	6.88	9.38	9.38	9.38	12.89	5.73	5.73	5.73
660	2605.69	2605.69	1389.70	1895.05	1895.05	1895.05	2605.69	1158.08	1158.08	1158.08
661	61.88	61.88	33.00	45.00	45.00	45.00	61.88	27.50	27.50	27.50
420	2786.11	2786.11	1485.93	2026.26	2026.26	2026.26	2786.11	1238.27	1238.27	1238.27
662	9.51	9.51	5.07	6.91	6.91	6.91	9.51	4.22	4.22	4.22
421	61.88	61.88	33.00	45.00	45.00	45.00	61.88	27.50	27.50	27.50
663	2.43	2.43	1.30	1.77	1.77	1.77	2.43	1.08	1.08	1.08
422	9.82	9.82	5.24	7.15	7.15	7.15	9.82	4.37	4.37	4.37
664	0.21	0.21	0.11	0.15	0.15	0.15	0.21	0.09	0.09	0.09
423	3.90	3.90	2.08	2.84	2.84	2.84	3.90	1.73	1.73	1.73
665	2.67	2.67	1.42	1.94	1.94	1.94	2.67	1.19	1.19	1.19
424	0.13	0.13	0.07	0.10	0.10	0.10	0.13	0.06	0.06	0.06
666	1.56	1.56	0.83	1.13	1.13	1.13	1.56	0.69	0.69	0.69
425	2.44	2.44	1.30	1.78	1.78	1.78	2.44	1.08	1.08	1.08
667	2.54	2.54	1.36	1.85	1.85	1.85	2.54	1.13	1.13	1.13
426	2.29	2.29	1.22	1.66	1.66	1.66	2.29	1.02	1.02	1.02
668	1.95	1.95	1.04	1.42	1.42	1.42	1.95	0.87	0.87	0.87
427	2.27	2.27	1.21	1.65	1.65	1.65	2.27	1.01	1.01	1.01
669	1.30	1.30	0.69	0.95	0.95	0.95	1.30	0.58	0.58	0.58
428	2.32	2.32	1.24	1.69	1.69	1.69	2.32	1.03	1.03	1.03
429	2.37	2.37	1.27	1.73	1.73	1.73	2.37	1.06	1.06	1.06
670	2.04	2.04	1.09	1.48	1.48	1.48	2.04	0.91	0.91	0.91
671	2.00	2.00	1.07	1.45	1.45	1.45	2.00	0.89	0.89	0.89
430	1.39	1.39	0.74	1.01	1.01	1.01	1.39	0.62	0.62	0.62
672	3.03	3.03	1.61	2.20	2.20	2.20	3.03	1.34	1.34	1.34
431	2.39	2.39	1.27	1.74	1.74	1.74	2.39	1.06	1.06	1.06
673	2.66	2.66	1.42	1.94	1.94	1.94	2.66	1.18	1.18	1.18
