19	7.74	7.74	10.83	10.83	9.03	7.74	7.74	9.03	10.83	10.83
17	7.42	7.42	10.39	10.39	8.66	7.42	7.42	8.66	10.39	10.39
18	7.60	7.60	10.64	10.64	8.87	7.60	7.60	8.87	10.64	10.64
15	0.51	0.51	0.72	0.72	0.60	0.51	0.51	0.60	0.72	0.72
16	1.01	1.01	1.42	1.42	1.18	1.01	1.01	1.18	1.42	1.42
13	7.59	7.59	10.62	10.62	8.85	7.59	7.59	8.85	10.62	10.62
14	7.41	7.41	10.37	10.37	8.64	7.41	7.41	8.64	10.37	10.37
11	7.51	7.51	10.51	10.51	8.76	7.51	7.51	8.76	10.51	10.51
12	7.51	7.51	10.51	10.51	8.76	7.51	7.51	8.76	10.51	10.51
21	7.69	7.69	10.76	10.76	8.97	7.69	7.69	8.97	10.76	10.76
20	7.81	7.81	10.93	10.93	9.11	7.81	7.81	9.11	10.93	10.93
22	0.99	0.99	1.39	1.39	1.16	0.99	0.99	1.16	1.39	1.39
23	2.16	2.16	3.03	3.03	2.53	2.16	2.16	2.53	3.03	3.03
24	2.76	2.76	3.86	3.86	3.22	2.76	2.76	3.22	3.86	3.86
25	0.32	0.32	0.45	0.45	0.38	0.32	0.32	0.38	0.45	0.45
26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3	9.54	9.54	13.36	13.36	11.13	9.54	9.54	11.13	13.36	13.36
2	9.88	9.88	13.83	13.83	11.53	9.88	9.88	11.53	13.83	13.83
10	7.49	7.49	10.49	10.49	8.74	7.49	7.49	8.74	10.49	10.49
1	9.56	9.56	13.39	13.39	11.16	9.56	9.56	11.16	13.39	13.39
0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7	7.56	7.56	10.59	10.59	8.83	7.56	7.56	8.83	10.59	10.59
6	7.56	7.56	10.59	10.59	8.83	7.56	7.56	8.83	10.59	10.59
5	9.84	9.84	13.78	13.78	11.48	9.84	9.84	11.48	13.78	13.78
4	9.71	9.71	13.60	13.60	11.33	9.71	9.71	11.33	13.60	13.60
9	7.72	7.72	10.81	10.81	9.01	7.72	7.72	9.01	10.81	10.81
8	7.77	7.77	10.88	10.88	9.07	7.77	7.77	9.07	10.88	10.88
